epoch,train_loss,inner_val_macro_auc
1,0.7577841997146606,0.8654012079378774
2,0.47076191157102587,0.81190681622088
3,0.3565040960907936,0.8377911993097498
4,0.28068892285227776,0.8101811906816221
5,0.2513329781591892,0.8541846419327006
6,0.2407327897846699,0.8412424503882658
7,0.24489632174372672,0.8231233822260571
8,0.22334031984210015,0.8438308886971527
9,0.2633167766034603,0.8334771354616048
10,0.2242049865424633,0.8481449525452976
11,0.21147160679101945,0.8308886971527177
