epoch,train_loss,inner_val_loss,inner_val_macro_auc
1,0.5738047584891319,0.520995843410492,0.8714408973252804
2,0.4029780521988869,0.5721038222312927,0.81190681622088
3,0.3038554325699806,0.5722004532814026,0.8213977566867989
4,0.24533939063549043,0.6601845860481262,0.8326143226919759
5,0.2239813856780529,0.5901025056838989,0.8386540120793787
6,0.23227316960692407,0.6483098268508911,0.8179465056082831
7,0.21280179396271706,0.5927129626274109,0.8369283865401208
8,0.20951154157519342,0.532112842798233,0.8645383951682485
9,0.1952771246433258,0.620047390460968,0.8559102674719586
10,0.20893056839704513,0.5597199916839599,0.8498705780845557
11,0.2057798132300377,0.5861190855503082,0.8550474547023296
