fold,split_role,target,valid_n,representation,scope,camera_id,condition,spearman_rho
1,train,cheek_mean_log2_rg,212,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.0013271840217745001
1,train,cheek_mean_log2_rg,188,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.082751687552474598
1,train,cheek_mean_log2_rg,188,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.098637826372644496
1,train,cheek_mean_log2_rg,400,residual,overall,ALL,relative_optical_exposure,-0.024261000048749499
1,train,cheek_mean_log2_rg,400,residual,overall,ALL,log2_iso_condition,-0.00074674413037550003
1,train,cheek_mean_log2_rg,212,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.047173444897285199
1,train,cheek_mean_log2_rg,212,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.031491665500933498
1,train,cheek_mean_log2_rg,188,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0070516939770758997
1,train,cheek_mean_log2_rg,188,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.026936443494183001
1,train,cheek_mean_log2_rg,400,calibrated,overall,ALL,relative_optical_exposure,-0.024261000048749499
1,train,cheek_mean_log2_rg,400,calibrated,overall,ALL,log2_iso_condition,-0.00074674413037550003
1,train,cheek_mean_log2_rg,212,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.047173444897285199
1,train,cheek_mean_log2_rg,212,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.031491665500933498
1,train,cheek_mean_log2_rg,188,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0070516939770758997
1,train,cheek_mean_log2_rg,188,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.026936443494183001
1,train,cheek_mean_log2_bg,400,raw,overall,ALL,relative_optical_exposure,-0.0077652263239150997
1,train,cheek_mean_log2_bg,400,raw,overall,ALL,log2_iso_condition,-0.20851528034629199
1,train,cheek_mean_log2_bg,212,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.27474271393315031
1,train,cheek_mean_log2_bg,212,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.28992483686349219
1,train,cheek_mean_log2_bg,188,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.0086540847378302008
1,train,cheek_mean_log2_bg,188,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.034704296487476902
1,train,cheek_mean_log2_bg,400,residual,overall,ALL,relative_optical_exposure,0.026861882394219199
1,train,cheek_mean_log2_bg,400,residual,overall,ALL,log2_iso_condition,-0.040646749483327999
1,train,cheek_mean_log2_bg,212,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.0145489933075931
1,train,cheek_mean_log2_bg,212,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.032390378572426
1,train,cheek_mean_log2_bg,188,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.017833816292108201
1,train,cheek_mean_log2_bg,188,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.0094086561656741008
1,train,cheek_mean_log2_bg,400,calibrated,overall,ALL,relative_optical_exposure,0.026861882394219199
1,train,cheek_mean_log2_bg,400,calibrated,overall,ALL,log2_iso_condition,-0.040646749483327999
1,train,cheek_mean_log2_bg,212,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.0145489933075931
1,train,cheek_mean_log2_bg,212,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.032390378572426
1,train,cheek_mean_log2_bg,188,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.017833816292108201
1,train,cheek_mean_log2_bg,188,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.0094086561656741008
1,train,forehead_minus_cheek_log2_y,389,raw,overall,ALL,relative_optical_exposure,0.026449049284281601
1,train,forehead_minus_cheek_log2_y,389,raw,overall,ALL,log2_iso_condition,-0.21323110796126829
1,train,forehead_minus_cheek_log2_y,209,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.1757381968407371
1,train,forehead_minus_cheek_log2_y,209,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.27671137945914598
1,train,forehead_minus_cheek_log2_y,180,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.010761382716673099
1,train,forehead_minus_cheek_log2_y,180,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.048657174359244798
1,train,forehead_minus_cheek_log2_y,389,residual,overall,ALL,relative_optical_exposure,0.0095526762191015992
1,train,forehead_minus_cheek_log2_y,389,residual,overall,ALL,log2_iso_condition,-0.043333188524131497
1,train,forehead_minus_cheek_log2_y,209,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.022526291671314799
1,train,forehead_minus_cheek_log2_y,209,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.021596473358474099
1,train,forehead_minus_cheek_log2_y,180,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.05332065602839
1,train,forehead_minus_cheek_log2_y,180,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.035350838488735797
1,train,forehead_minus_cheek_log2_y,389,calibrated,overall,ALL,relative_optical_exposure,0.0095526762191015992
1,train,forehead_minus_cheek_log2_y,389,calibrated,overall,ALL,log2_iso_condition,-0.043333188524131497
1,train,forehead_minus_cheek_log2_y,209,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.022526291671314799
1,train,forehead_minus_cheek_log2_y,209,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.021596473358474099
1,train,forehead_minus_cheek_log2_y,180,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.05332065602839
1,train,forehead_minus_cheek_log2_y,180,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.035350838488735797
1,train,forehead_minus_cheek_log2_rg,389,raw,overall,ALL,relative_optical_exposure,-0.15658978109585431
1,train,forehead_minus_cheek_log2_rg,389,raw,overall,ALL,log2_iso_condition,0.23606117977873459
1,train,forehead_minus_cheek_log2_rg,209,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.087095101441167097
1,train,forehead_minus_cheek_log2_rg,209,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.20545880533425409
1,train,forehead_minus_cheek_log2_rg,180,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.024692941125097099
1,train,forehead_minus_cheek_log2_rg,180,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.0533498363793014
1,train,forehead_minus_cheek_log2_rg,389,residual,overall,ALL,relative_optical_exposure,-0.010659547163842599
1,train,forehead_minus_cheek_log2_rg,389,residual,overall,ALL,log2_iso_condition,0.017055020137393899
1,train,forehead_minus_cheek_log2_rg,209,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.032569543431874501
1,train,forehead_minus_cheek_log2_rg,209,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.014089596557761401
1,train,forehead_minus_cheek_log2_rg,180,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.025233972519599
1,train,forehead_minus_cheek_log2_rg,180,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.019619463288853001
1,train,forehead_minus_cheek_log2_rg,389,calibrated,overall,ALL,relative_optical_exposure,-0.010659547163842599
1,train,forehead_minus_cheek_log2_rg,389,calibrated,overall,ALL,log2_iso_condition,0.017055020137393899
1,train,forehead_minus_cheek_log2_rg,209,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.032569543431874501
1,train,forehead_minus_cheek_log2_rg,209,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.014089596557761401
1,train,forehead_minus_cheek_log2_rg,180,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.025233972519599
1,train,forehead_minus_cheek_log2_rg,180,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.019619463288853001
1,train,forehead_minus_cheek_log2_bg,389,raw,overall,ALL,relative_optical_exposure,-0.2070137523642141
1,train,forehead_minus_cheek_log2_bg,389,raw,overall,ALL,log2_iso_condition,0.082916419007143402
1,train,forehead_minus_cheek_log2_bg,209,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.088412351447847398
1,train,forehead_minus_cheek_log2_bg,209,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.096248412849123499
1,train,forehead_minus_cheek_log2_bg,180,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.14655802706973139
1,train,forehead_minus_cheek_log2_bg,180,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.13218573522271629
1,train,forehead_minus_cheek_log2_bg,389,residual,overall,ALL,relative_optical_exposure,0.0037263585298959001
1,train,forehead_minus_cheek_log2_bg,389,residual,overall,ALL,log2_iso_condition,0.027009817753448101
1,train,forehead_minus_cheek_log2_bg,209,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.032509258976019098
1,train,forehead_minus_cheek_log2_bg,209,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.040059796711159702
1,train,forehead_minus_cheek_log2_bg,180,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.021475816428038301
1,train,forehead_minus_cheek_log2_bg,180,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.023360423408328099
1,train,forehead_minus_cheek_log2_bg,389,calibrated,overall,ALL,relative_optical_exposure,0.0037263585298959001
1,train,forehead_minus_cheek_log2_bg,389,calibrated,overall,ALL,log2_iso_condition,0.027009817753448101
1,train,forehead_minus_cheek_log2_bg,209,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.032509258976019098
1,train,forehead_minus_cheek_log2_bg,209,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.040059796711159702
1,train,forehead_minus_cheek_log2_bg,180,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.021475816428038301
1,train,forehead_minus_cheek_log2_bg,180,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.023360423408328099
1,val,cheek_mean_log2_y,100,raw,overall,ALL,relative_optical_exposure,-0.22610265019290621
1,val,cheek_mean_log2_y,100,raw,overall,ALL,log2_iso_condition,0.30093745835445662
1,val,cheek_mean_log2_y,55,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.43879880010061623
1,val,cheek_mean_log2_y,55,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.36631126931472341
1,val,cheek_mean_log2_y,45,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.063039661664525501
1,val,cheek_mean_log2_y,45,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.20932301387573421
1,val,cheek_mean_log2_y,100,residual,overall,ALL,relative_optical_exposure,0.22804362827179581
1,val,cheek_mean_log2_y,100,residual,overall,ALL,log2_iso_condition,-0.049895961569407801
1,val,cheek_mean_log2_y,55,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.27760431378982131
1,val,cheek_mean_log2_y,55,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.0003991504668114
1,val,cheek_mean_log2_y,45,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.1230370052015823
1,val,cheek_mean_log2_y,45,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.011069016786629899
1,val,cheek_mean_log2_y,100,calibrated,overall,ALL,relative_optical_exposure,0.22804362827179581
1,val,cheek_mean_log2_y,100,calibrated,overall,ALL,log2_iso_condition,-0.049895961569407801
1,val,cheek_mean_log2_y,55,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.27760431378982131
1,val,cheek_mean_log2_y,55,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.0003991504668114
1,val,cheek_mean_log2_y,45,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.1230370052015823
1,val,cheek_mean_log2_y,45,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.011069016786629899
1,val,cheek_mean_log2_rg,100,raw,overall,ALL,relative_optical_exposure,-0.046011524240009601
1,val,cheek_mean_log2_rg,100,raw,overall,ALL,log2_iso_condition,-0.19489277296768701
1,val,cheek_mean_log2_rg,55,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.1007370897306306
1,val,cheek_mean_log2_rg,55,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.059328273930616397
1,val,cheek_mean_log2_rg,45,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.3875771791226385
1,val,cheek_mean_log2_rg,45,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.20912535286168729
1,val,cheek_mean_log2_rg,100,residual,overall,ALL,relative_optical_exposure,-0.2906234387463395
1,val,cheek_mean_log2_rg,100,residual,overall,ALL,log2_iso_condition,-0.0092620167015801998
1,val,cheek_mean_log2_rg,55,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.1327261317533224
1,val,cheek_mean_log2_rg,55,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.068581307479428102
1,val,cheek_mean_log2_rg,45,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.3402443691859745
1,val,cheek_mean_log2_rg,45,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.1369131957298633
1,val,cheek_mean_log2_rg,100,calibrated,overall,ALL,relative_optical_exposure,-0.2906234387463395
1,val,cheek_mean_log2_rg,100,calibrated,overall,ALL,log2_iso_condition,-0.0092620167015801998
1,val,cheek_mean_log2_rg,55,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.1327261317533224
1,val,cheek_mean_log2_rg,55,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.068581307479428102
1,val,cheek_mean_log2_rg,45,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.3402443691859745
1,val,cheek_mean_log2_rg,45,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.1369131957298633
1,val,cheek_mean_log2_bg,100,raw,overall,ALL,relative_optical_exposure,0.088883409957426607
1,val,cheek_mean_log2_bg,100,raw,overall,ALL,log2_iso_condition,-0.26062786426606172
1,val,cheek_mean_log2_bg,55,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.29990200106954368
1,val,cheek_mean_log2_bg,55,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.25737947828126118
1,val,cheek_mean_log2_bg,45,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0708930875284563
1,val,cheek_mean_log2_bg,45,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.0082358755852900995
1,val,cheek_mean_log2_bg,100,residual,overall,ALL,relative_optical_exposure,0.16141149365762689
1,val,cheek_mean_log2_bg,100,residual,overall,ALL,log2_iso_condition,-0.052076319586705798
1,val,cheek_mean_log2_bg,55,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.076811557708925005
1,val,cheek_mean_log2_bg,55,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.0880308211349696
1,val,cheek_mean_log2_bg,45,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0864584360875984
1,val,cheek_mean_log2_bg,45,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.047636304385318101
1,val,cheek_mean_log2_bg,100,calibrated,overall,ALL,relative_optical_exposure,0.16141149365762689
1,val,cheek_mean_log2_bg,100,calibrated,overall,ALL,log2_iso_condition,-0.052076319586705798
1,val,cheek_mean_log2_bg,55,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.076811557708925005
1,val,cheek_mean_log2_bg,55,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.0880308211349696
1,val,cheek_mean_log2_bg,45,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0864584360875984
1,val,cheek_mean_log2_bg,45,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.047636304385318101
1,val,forehead_minus_cheek_log2_y,97,raw,overall,ALL,relative_optical_exposure,0.1178471049584694
1,val,forehead_minus_cheek_log2_y,97,raw,overall,ALL,log2_iso_condition,-0.081502410349787793
1,val,forehead_minus_cheek_log2_y,54,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.060698521379497598
1,val,forehead_minus_cheek_log2_y,54,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.14811642685464579
1,val,forehead_minus_cheek_log2_y,43,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.19166889760122011
1,val,forehead_minus_cheek_log2_y,43,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.058679153709799203
1,val,forehead_minus_cheek_log2_y,97,residual,overall,ALL,relative_optical_exposure,0.13628404456905341
1,val,forehead_minus_cheek_log2_y,97,residual,overall,ALL,log2_iso_condition,0.1103941724166134
1,val,forehead_minus_cheek_log2_y,54,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.2977346443950854
1,val,forehead_minus_cheek_log2_y,54,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.1205937574753405
1,val,forehead_minus_cheek_log2_y,43,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.1567832156476196
1,val,forehead_minus_cheek_log2_y,43,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.067590530978468802
1,val,forehead_minus_cheek_log2_y,97,calibrated,overall,ALL,relative_optical_exposure,0.13628404456905341
1,val,forehead_minus_cheek_log2_y,97,calibrated,overall,ALL,log2_iso_condition,0.1103941724166134
1,val,forehead_minus_cheek_log2_y,54,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.2977346443950854
1,val,forehead_minus_cheek_log2_y,54,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.1205937574753405
1,val,forehead_minus_cheek_log2_y,43,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.1567832156476196
1,val,forehead_minus_cheek_log2_y,43,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.067590530978468802
1,val,forehead_minus_cheek_log2_rg,97,raw,overall,ALL,relative_optical_exposure,-0.1133011928780578
1,val,forehead_minus_cheek_log2_rg,97,raw,overall,ALL,log2_iso_condition,0.13719309158201529
1,val,forehead_minus_cheek_log2_rg,54,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.090408008457868394
1,val,forehead_minus_cheek_log2_rg,54,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.1967602533760085
1,val,forehead_minus_cheek_log2_rg,43,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0110080110108808
1,val,forehead_minus_cheek_log2_rg,43,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.083525281857191699
1,val,forehead_minus_cheek_log2_rg,97,residual,overall,ALL,relative_optical_exposure,0.024562589466739799
1,val,forehead_minus_cheek_log2_rg,97,residual,overall,ALL,log2_iso_condition,-0.097448820255919597
1,val,forehead_minus_cheek_log2_rg,54,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.0491825963746918
1,val,forehead_minus_cheek_log2_rg,54,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.0031815899143207999
1,val,forehead_minus_cheek_log2_rg,43,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.012707777416972699
1,val,forehead_minus_cheek_log2_rg,43,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.14983197034780141
1,val,forehead_minus_cheek_log2_rg,97,calibrated,overall,ALL,relative_optical_exposure,0.024562589466739799
1,val,forehead_minus_cheek_log2_rg,97,calibrated,overall,ALL,log2_iso_condition,-0.097448820255919597
1,val,forehead_minus_cheek_log2_rg,54,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.0491825963746918
1,val,forehead_minus_cheek_log2_rg,54,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.0031815899143207999
1,val,forehead_minus_cheek_log2_rg,43,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.012707777416972699
1,val,forehead_minus_cheek_log2_rg,43,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.14983197034780141
1,val,forehead_minus_cheek_log2_bg,97,raw,overall,ALL,relative_optical_exposure,-0.042932873474971801
1,val,forehead_minus_cheek_log2_bg,97,raw,overall,ALL,log2_iso_condition,0.1578648511838146
1,val,forehead_minus_cheek_log2_bg,54,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.15854389806963651
1,val,forehead_minus_cheek_log2_bg,54,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.1092856969364894
1,val,forehead_minus_cheek_log2_bg,43,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.26548732438006839
1,val,forehead_minus_cheek_log2_bg,43,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.19763622298396991
1,val,forehead_minus_cheek_log2_bg,97,residual,overall,ALL,relative_optical_exposure,0.13723055412245291
1,val,forehead_minus_cheek_log2_bg,97,residual,overall,ALL,log2_iso_condition,0.1037734178290903
1,val,forehead_minus_cheek_log2_bg,54,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.29553542260597321
1,val,forehead_minus_cheek_log2_bg,54,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.041284004068957901
1,val,forehead_minus_cheek_log2_bg,43,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.1718382895301479
1,val,forehead_minus_cheek_log2_bg,43,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.1191707909318703
1,val,forehead_minus_cheek_log2_bg,97,calibrated,overall,ALL,relative_optical_exposure,0.13723055412245291
1,val,forehead_minus_cheek_log2_bg,97,calibrated,overall,ALL,log2_iso_condition,0.1037734178290903
1,val,forehead_minus_cheek_log2_bg,54,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.29553542260597321
1,val,forehead_minus_cheek_log2_bg,54,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.041284004068957901
1,val,forehead_minus_cheek_log2_bg,43,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.1718382895301479
1,val,forehead_minus_cheek_log2_bg,43,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.1191707909318703
2,train,cheek_mean_log2_y,400,raw,overall,ALL,relative_optical_exposure,-0.41320396705362722
2,train,cheek_mean_log2_y,400,raw,overall,ALL,log2_iso_condition,0.31892962086357152
2,train,cheek_mean_log2_y,209,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,0.20898284262450101
2,train,cheek_mean_log2_y,209,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.41818871691633508
2,train,cheek_mean_log2_y,191,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.12014582930016909
2,train,cheek_mean_log2_y,191,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.18276536444803701
2,train,cheek_mean_log2_y,400,residual,overall,ALL,relative_optical_exposure,-0.016238957353984999
2,train,cheek_mean_log2_y,400,residual,overall,ALL,log2_iso_condition,-0.025949747027616901
2,train,cheek_mean_log2_y,209,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.0522628053530537
2,train,cheek_mean_log2_y,209,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.0213669305988302
2,train,cheek_mean_log2_y,191,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0037166376369954998
2,train,cheek_mean_log2_y,191,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.060810700289125601
2,train,cheek_mean_log2_y,400,calibrated,overall,ALL,relative_optical_exposure,-0.016238957353984999
2,train,cheek_mean_log2_y,400,calibrated,overall,ALL,log2_iso_condition,-0.025949747027616901
2,train,cheek_mean_log2_y,209,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.0522628053530537
2,train,cheek_mean_log2_y,209,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.0213669305988302
2,train,cheek_mean_log2_y,191,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.0037166376369954998
2,train,cheek_mean_log2_y,191,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.060810700289125601
2,train,cheek_mean_log2_rg,400,raw,overall,ALL,relative_optical_exposure,0.17535896834796849
2,train,cheek_mean_log2_rg,400,raw,overall,ALL,log2_iso_condition,-0.2036631912332961
2,train,cheek_mean_log2_rg,209,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.022384728596179501
2,train,cheek_mean_log2_rg,209,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.0024772295484807999
2,train,cheek_mean_log2_rg,191,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.17508985851157849
2,train,cheek_mean_log2_rg,191,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,-0.1538454915040908
2,train,cheek_mean_log2_rg,400,residual,overall,ALL,relative_optical_exposure,-0.0099726367737312995
2,train,cheek_mean_log2_rg,400,residual,overall,ALL,log2_iso_condition,-0.012490378659945201
2,train,cheek_mean_log2_rg,209,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.0112224095229943
2,train,cheek_mean_log2_rg,209,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.023261515757508299
2,train,cheek_mean_log2_rg,191,residual,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.018303811765258401
2,train,cheek_mean_log2_rg,191,residual,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.010443981153088699
2,train,cheek_mean_log2_rg,400,calibrated,overall,ALL,relative_optical_exposure,-0.0099726367737312995
2,train,cheek_mean_log2_rg,400,calibrated,overall,ALL,log2_iso_condition,-0.012490378659945201
2,train,cheek_mean_log2_rg,209,calibrated,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.0112224095229943
2,train,cheek_mean_log2_rg,209,calibrated,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.023261515757508299
2,train,cheek_mean_log2_rg,191,calibrated,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,-0.018303811765258401
2,train,cheek_mean_log2_rg,191,calibrated,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.010443981153088699
2,train,cheek_mean_log2_bg,400,raw,overall,ALL,relative_optical_exposure,0.022728697882950899
2,train,cheek_mean_log2_bg,400,raw,overall,ALL,log2_iso_condition,-0.19792815697069011
2,train,cheek_mean_log2_bg,209,raw,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.29800442658499943
2,train,cheek_mean_log2_bg,209,raw,camera_id,HONOR/BVL-AN00,log2_iso_condition,-0.3070383997514573
2,train,cheek_mean_log2_bg,191,raw,camera_id,Xiaomi/M2006J10C,relative_optical_exposure,0.042357190248334599
2,train,cheek_mean_log2_bg,191,raw,camera_id,Xiaomi/M2006J10C,log2_iso_condition,0.099994574829680105
2,train,cheek_mean_log2_bg,400,residual,overall,ALL,relative_optical_exposure,0.0088589625489755002
2,train,cheek_mean_log2_bg,400,residual,overall,ALL,log2_iso_condition,-0.031324506263337798
2,train,cheek_mean_log2_bg,209,residual,camera_id,HONOR/BVL-AN00,relative_optical_exposure,-0.0035577690456020999
2,train,cheek_mean_log2_bg,209,residual,camera_id,HONOR/BVL-AN00,log2_iso_condition,0.001876749105929
