camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,original_sample_id,variable_isolation,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Nikon D3X,FL2,L047,-0.0838528759636813,appearance1,0.0,0.0,0,0.0,0.0,L047_A3,camera_only,B,0.016734782606363297,0.018379643708467484,0.02212841287255287,0.026118608191609383,0.04873855262994765,0.175901398062706,0.02978711575269699,0.018121594563126564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02978711575269699,0.018121594563126564,0.016734782606363297,0.175901398062706
Canon 20D,FL2,L047,-0.0838528759636813,appearance1,0.0,0.0,0,0.0,0.0,L047_A3,camera_only,R,0.35098838806152344,0.35751733541488645,0.3703716278076172,0.393876850605011,0.4102563619613647,0.43406984210014343,0.39252084493637085,0.01311864797025919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39252084493637085,0.01311864797025919,0.35098838806152344,0.43406984210014343
Canon 20D,FL2,L047,-0.0838528759636813,appearance1,0.0,0.0,0,0.0,0.0,L047_A3,camera_only,G,0.18943405151367188,0.19414787530899047,0.20348791778087616,0.21790285408496857,0.22999153435230255,0.28183266520500183,0.21800194680690765,0.010253941640257835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21800194680690765,0.010253941640257835,0.18943405151367188,0.28183266520500183
Canon 20D,FL2,L047,-0.0838528759636813,appearance1,0.0,0.0,0,0.0,0.0,L047_A3,camera_only,B,0.03800874575972557,0.040570779144763945,0.04597350358963013,0.05228149890899658,0.06981495022773739,0.18312181532382965,0.05491184443235397,0.015589346177875996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05491184443235397,0.015589346177875996,0.03800874575972557,0.18312181532382965
Canon 300D,FL2,L047,-0.0838528759636813,appearance1,0.0,0.0,0,0.0,0.0,L047_A3,camera_only,R,0.34643635153770447,0.35290814995765685,0.3656662404537201,0.38891226053237915,0.40516332983970643,0.42968660593032837,0.3875882923603058,0.013013314455747604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875882923603058,0.013013314455747604,0.34643635153770447,0.42968660593032837
Canon 300D,FL2,L047,-0.0838528759636813,appearance1,0.0,0.0,0,0.0,0.0,L047_A3,camera_only,G,0.19314397871494293,0.1978963965177536,0.2073200225830078,0.2219512164592743,0.2341159254312515,0.28469347953796387,0.22199924290180206,0.010251154191792011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22199924290180206,0.010251154191792011,0.19314397871494293,0.28469347953796387
Canon 300D,FL2,L047,-0.0838528759636813,appearance1,0.0,0.0,0,0.0,0.0,L047_A3,camera_only,B,0.01893768459558487,0.02066559821367264,0.024654069542884828,0.02894500643014908,0.05151616930961607,0.17793408036231995,0.03254409506917,0.01801876537501812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03254409506917,0.01801876537501812,0.01893768459558487,0.17793408036231995
Nikon D3X,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,R,0.3035394549369812,0.333185151219368,0.37316465377807617,0.45702314376831055,0.5113278031349182,0.5510191321372986,0.4514167308807373,0.04213573411107063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514167308807373,0.04213573411107063,0.3035394549369812,0.5510191321372986
Nikon D3X,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,G,0.1645580530166626,0.1820690631866455,0.20673339068889618,0.2577194571495056,0.29202888906002045,0.3167898952960968,0.2545737624168396,0.025847921147942543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2545737624168396,0.025847921147942543,0.1645580530166626,0.3167898952960968
Nikon D3X,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,B,0.015536792576313019,0.01822685729712248,0.023114080540835857,0.035162266343832016,0.04683593660593033,0.05568430945277214,0.035128187388181686,0.00714269420132041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035128187388181686,0.00714269420132041,0.015536792576313019,0.05568430945277214
Canon 20D,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,R,0.30348312854766846,0.333159402012825,0.37311844527721405,0.4569860100746155,0.5112304091453552,0.5508899688720703,0.4513576626777649,0.04212787002325058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513576626777649,0.04212787002325058,0.30348312854766846,0.5508899688720703
Canon 20D,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,G,0.1633864790201187,0.18079138547182083,0.20533571392297745,0.256030797958374,0.29018357396125793,0.3148175776004791,0.25290918350219727,0.02571125142276287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25290918350219727,0.02571125142276287,0.1633864790201187,0.3148175776004791
Canon 20D,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,B,0.03150292485952377,0.037503765895962715,0.04718291573226452,0.06676296144723892,0.08130373433232307,0.09202897548675537,0.06584497541189194,0.010276513174176216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06584497541189194,0.010276513174176216,0.03150292485952377,0.09202897548675537
Canon 300D,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,R,0.2995251715183258,0.32883673906326294,0.36837244033813477,0.4512976408004761,0.5049859881401062,0.5442044734954834,0.445748895406723,0.04166310653090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445748895406723,0.04166310653090477,0.2995251715183258,0.5442044734954834
Canon 300D,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,G,0.1666075736284256,0.18429506570100784,0.20918401330709457,0.260653018951416,0.29526130855083466,0.3202560842037201,0.25747430324554443,0.026088401675224304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25747430324554443,0.026088401675224304,0.1666075736284256,0.3202560842037201
Canon 300D,FL2,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A0,camera_only,B,0.017179688438773155,0.0202352125197649,0.025650602765381336,0.03900374099612236,0.0511336475610733,0.06017579138278961,0.038806669414043427,0.0076742349192500114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038806669414043427,0.0076742349192500114,0.017179688438773155,0.06017579138278961
Nikon D3X,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,R,0.3367120623588562,0.3692590594291687,0.412864089012146,0.5045456290245056,0.5637031495571136,0.6070573329925537,0.4983499050140381,0.04603227972984314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4983499050140381,0.04603227972984314,0.3367120623588562,0.6070573329925537
Nikon D3X,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,G,0.14939719438552856,0.165603369474411,0.18861252069473267,0.23596914112567902,0.26807740330696106,0.2912560999393463,0.233100026845932,0.024075618013739586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233100026845932,0.024075618013739586,0.14939719438552856,0.2912560999393463
Nikon D3X,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,B,0.014878647401928902,0.017372687347233295,0.02201986312866211,0.0335456021130085,0.04505603015422821,0.05389546975493431,0.03357206657528877,0.006934007629752159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357206657528877,0.006934007629752159,0.014878647401928902,0.05389546975493431
Canon 20D,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,R,0.3374813497066498,0.37011924386024475,0.4137857109308243,0.5056788325309753,0.564910501241684,0.6083394885063171,0.4994508922100067,0.04612203314900398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994508922100067,0.04612203314900398,0.3374813497066498,0.6083394885063171
Canon 20D,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,G,0.14842423796653748,0.16452953964471817,0.18744546920061111,0.23456549644470215,0.26654234528541565,0.28962135314941406,0.2317148745059967,0.023962588980793953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317148745059967,0.023962588980793953,0.14842423796653748,0.28962135314941406
Canon 20D,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,B,0.02807951346039772,0.03329936042428017,0.042242465540766716,0.060851261019706726,0.07500704377889633,0.08539991080760956,0.06005709618330002,0.009830590337514877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06005709618330002,0.009830590337514877,0.02807951346039772,0.08539991080760956
Canon 300D,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,R,0.3358593285083771,0.3683358430862427,0.4118461608886719,0.5033285617828369,0.5623521208763123,0.6056079268455505,0.4971463680267334,0.04593183100223541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971463680267334,0.04593183100223541,0.3358593285083771,0.6056079268455505
Canon 300D,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,G,0.15036436915397644,0.1666555479168892,0.18976934254169464,0.23734994232654572,0.2696092277765274,0.292894184589386,0.23446746170520782,0.02418924868106842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23446746170520782,0.02418924868106842,0.15036436915397644,0.292894184589386
Canon 300D,FL11,L055,0.3889419872807398,appearance0,0.0,0.0,0,0.0,0.0,L055_A2,camera_only,B,0.017087215557694435,0.020032220520079136,0.025426562875509262,0.03869390860199928,0.050915325060486794,0.060052160173654556,0.03852200135588646,0.007682790979743004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03852200135588646,0.007682790979743004,0.017087215557694435,0.060052160173654556
Nikon D3X,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,R,0.2860963046550751,0.2932100296020508,0.30388063192367554,0.3417741656303406,0.3857468068599701,0.4175330400466919,0.34267517924308777,0.025627339258790016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34267517924308777,0.025627339258790016,0.2860963046550751,0.4175330400466919
Nikon D3X,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,G,0.15375670790672302,0.15815139561891556,0.1643398255109787,0.18734833598136902,0.2149113118648529,0.23564286530017853,0.18809983134269714,0.015764808282256126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18809983134269714,0.015764808282256126,0.15375670790672302,0.23564286530017853
Nikon D3X,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,B,0.012608072720468044,0.013808450661599636,0.014772505033761263,0.019050199538469315,0.02587688062340021,0.033016812056303024,0.01962386816740036,0.003481858177110553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01962386816740036,0.003481858177110553,0.012608072720468044,0.033016812056303024
Canon 20D,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,R,0.2860473394393921,0.29316164553165436,0.3038427382707596,0.3417353928089142,0.38568688929080963,0.41740405559539795,0.34262868762016296,0.02562016434967518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34262868762016296,0.02562016434967518,0.2860473394393921,0.41740405559539795
Canon 20D,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,G,0.15264004468917847,0.15700889378786087,0.16316117346286774,0.18604040145874023,0.21346686780452728,0.23411791026592255,0.18679261207580566,0.015682049095630646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18679261207580566,0.015682049095630646,0.15264004468917847,0.23411791026592255
Canon 20D,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,B,0.02781982347369194,0.02901605423539877,0.030741660855710506,0.039359815418720245,0.05092263035476208,0.06063711643218994,0.04000627249479294,0.00628101360052824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000627249479294,0.00628101360052824,0.02781982347369194,0.06063711643218994
Canon 300D,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,R,0.2822780907154083,0.2893079072237015,0.29986128211021423,0.33733826875686646,0.3808155506849289,0.41221359372138977,0.3382241427898407,0.025336654856801033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382241427898407,0.025336654856801033,0.2822780907154083,0.41221359372138977
Canon 300D,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,G,0.15570764243602753,0.16014956682920456,0.1663975864648819,0.18961946666240692,0.21742577850818634,0.23833878338336945,0.1903775930404663,0.015911635011434555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903775930404663,0.015911635011434555,0.15570764243602753,0.23833878338336945
Canon 300D,FL2,L055,-0.4932261788825874,appearance1,0.0,0.0,0,0.0,0.0,L055_A3,camera_only,B,0.01422471646219492,0.015385124832391739,0.01641443558037281,0.021136676892638206,0.028540524654090405,0.03619838133454323,0.021743180230259895,0.003800299484282732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021743180230259895,0.003800299484282732,0.01422471646219492,0.03619838133454323
Nikon D3X,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,R,0.3339594006538391,0.3364634871482849,0.3409759163856506,0.37353581190109253,0.39909709095954893,0.4278510510921478,0.3711490035057068,0.01819548010826111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711490035057068,0.01819548010826111,0.3339594006538391,0.4278510510921478
Nikon D3X,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,G,0.18443311750888824,0.1864158695936203,0.18926407098770143,0.2097163200378418,0.2282035320997238,0.2959267795085907,0.20919682085514069,0.013762397691607475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20919682085514069,0.013762397691607475,0.18443311750888824,0.2959267795085907
Nikon D3X,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,B,0.014773605391383171,0.015802834108471872,0.017297744005918502,0.02171473205089569,0.04993907585740089,0.20668283104896545,0.02625202015042305,0.020717071369290352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625202015042305,0.020717071369290352,0.014773605391383171,0.20668283104896545
Canon 20D,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,R,0.333877831697464,0.3364035952091217,0.34088240265846254,0.373441606760025,0.39899457097053526,0.4277803301811218,0.3710581362247467,0.0181942880153656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3710581362247467,0.0181942880153656,0.333877831697464,0.4277803301811218
Canon 20D,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,G,0.18317170441150665,0.18521739840507506,0.18801159858703614,0.20838139951229095,0.226836496591568,0.29509297013282776,0.20788849890232086,0.01375212799757719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20788849890232086,0.01375212799757719,0.18317170441150665,0.29509297013282776
Canon 20D,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,B,0.0342075489461422,0.03524234429001808,0.03740991353988647,0.0453113354742527,0.0689022824168205,0.21178103983402252,0.048817697912454605,0.01852279156446457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048817697912454605,0.01852279156446457,0.0342075489461422,0.21178103983402252
Canon 300D,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,R,0.3298417031764984,0.3322674548625946,0.3366578221321106,0.368927925825119,0.3942614138126373,0.424096018075943,0.36657118797302246,0.018045149743556976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36657118797302246,0.018045149743556976,0.3298417031764984,0.424096018075943
Canon 300D,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,G,0.18662549555301666,0.18856605648994446,0.19146782159805298,0.21207796037197113,0.23064128160476685,0.29732224345207214,0.21152198314666748,0.0137765072286129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21152198314666748,0.0137765072286129,0.18662549555301666,0.29732224345207214
Canon 300D,FL2,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A0,camera_only,B,0.01672382839024067,0.017724760323762894,0.01927442103624344,0.02404121868312359,0.052463274449109996,0.20868024230003357,0.02857085131108761,0.020682910457253456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857085131108761,0.020682910457253456,0.01672382839024067,0.20868024230003357
Nikon D3X,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,R,0.3689311742782593,0.37178643703460695,0.3769737660884857,0.41238996386528015,0.43990797996520997,0.4628407657146454,0.4096617102622986,0.019592244178056717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096617102622986,0.019592244178056717,0.3689311742782593,0.4628407657146454
Nikon D3X,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,G,0.16774551570415497,0.17000359177589416,0.17263704538345337,0.1916845738887787,0.2095003545284271,0.2837294638156891,0.1915207803249359,0.013592560775578022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915207803249359,0.013592560775578022,0.16774551570415497,0.2837294638156891
Nikon D3X,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,B,0.014033284969627857,0.015148052796721458,0.016783200576901434,0.02115807682275772,0.04943727850913996,0.20661227405071259,0.02565942332148552,0.020781537517905235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02565942332148552,0.020781537517905235,0.014033284969627857,0.20661227405071259
Canon 20D,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,R,0.36969807744026184,0.37256548047065735,0.37776505947113037,0.4132523834705353,0.44080198407173155,0.463551789522171,0.4105162024497986,0.019623085856437683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105162024497986,0.019623085856437683,0.36969807744026184,0.463551789522171
Canon 20D,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,G,0.16669531166553497,0.16900614082813262,0.171627077460289,0.1905813366174698,0.2083797961473465,0.2830822169780731,0.19044849276542664,0.013591283932328224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19044849276542664,0.013591283932328224,0.16669531166553497,0.2830822169780731
Canon 20D,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,B,0.030028210952878,0.03132204160094261,0.03340282142162323,0.04083739221096039,0.06546092927455896,0.21086743474006653,0.04454046115279198,0.018961822614073753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04454046115279198,0.018961822614073753,0.030028210952878,0.21086743474006653
Canon 300D,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,R,0.36806705594062805,0.37090898513793946,0.37606579065322876,0.4114147126674652,0.4388771831989288,0.4620344638824463,0.4086955487728119,0.019558850675821304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086955487728119,0.019558850675821304,0.36806705594062805,0.4620344638824463
Canon 300D,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,G,0.16877643764019012,0.17102269053459168,0.17367663383483886,0.19280263781547546,0.21066724359989167,0.2843189835548401,0.19261762499809265,0.01358953770250082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19261762499809265,0.01358953770250082,0.16877643764019012,0.2843189835548401
Canon 300D,FL11,L063,-0.2867991008233466,appearance0,0.0,0.0,0,0.0,0.0,L063_A2,camera_only,B,0.016618812456727028,0.017819487527012824,0.019486306607723235,0.024361269548535347,0.05257224068045611,0.208400696516037,0.02881237491965294,0.020617099478840828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02881237491965294,0.020617099478840828,0.016618812456727028,0.208400696516037
Nikon D3X,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,R,0.4159863591194153,0.42021692633628843,0.4330328583717346,0.4605488181114197,0.49394823312759395,0.5156387686729431,0.46197009086608887,0.018594451248645782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46197009086608887,0.018594451248645782,0.4159863591194153,0.5156387686729431
Nikon D3X,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,G,0.2367815375328064,0.2390225809812546,0.24596219658851623,0.2632593512535095,0.2844729840755463,0.2984442114830017,0.2642572224140167,0.011719226837158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642572224140167,0.011719226837158203,0.2367815375328064,0.2984442114830017
Nikon D3X,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,B,0.025132376700639725,0.02697922073304653,0.028989296033978464,0.03368164971470833,0.0412053219974041,0.0460817888379097,0.03433864936232567,0.003764389781281352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433864936232567,0.003764389781281352,0.025132376700639725,0.0460817888379097
Canon 20D,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,R,0.415837824344635,0.4200987076759338,0.43291509747505186,0.46044936776161194,0.4938102304935455,0.515472412109375,0.4618596136569977,0.01858685351908207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618596136569977,0.01858685351908207,0.415837824344635,0.515472412109375
Canon 20D,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,G,0.2353290319442749,0.23756413161754608,0.2444087505340576,0.26165321469306946,0.28276604413986206,0.296688973903656,0.26265326142311096,0.011668704450130463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26265326142311096,0.011668704450130463,0.2353290319442749,0.296688973903656
Canon 20D,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,B,0.05540865659713745,0.057076431810855865,0.05900979489088059,0.06570764631032944,0.07474501579999923,0.0808400884270668,0.0663076713681221,0.00468197138980031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663076713681221,0.00468197138980031,0.05540865659713745,0.0808400884270668
Canon 300D,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,R,0.410878449678421,0.4150639021396637,0.42776474356651306,0.4549816846847534,0.488005131483078,0.5094483494758606,0.4563848674297333,0.01840057037770748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4563848674297333,0.01840057037770748,0.410878449678421,0.5094483494758606
Canon 300D,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,G,0.23937171697616577,0.24164581716060637,0.2486743599176407,0.26609885692596436,0.28750157356262207,0.3015885651111603,0.26710960268974304,0.01181501243263483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26710960268974304,0.01181501243263483,0.23937171697616577,0.3015885651111603
Canon 300D,FL2,L063,0.4008825507663757,appearance1,0.0,0.0,0,0.0,0.0,L063_A3,camera_only,B,0.028426213189959526,0.030305695235729218,0.03229073211550713,0.03735293075442314,0.04521694108843803,0.050248950719833374,0.03802839666604996,0.003962631803005934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802839666604996,0.003962631803005934,0.028426213189959526,0.050248950719833374
