epoch,train_loss,inner_val_macro_auc
1,0.6245402738451957,0.8403796376186365
2,0.35656232088804246,0.809318377911993
3,0.3042505979537964,0.811044003451251
4,0.27491079196333884,0.805867126833477
5,0.217727492749691,0.815358067299396
6,0.20277327075600624,0.7834339948231234
7,0.24602238535881044,0.7981018119068162
8,0.2150729365646839,0.804141501294219
9,0.23238276243209838,0.7817083692838653
10,0.21017340570688248,0.8032786885245903
11,0.19977662861347198,0.7903364969801554
