latent_id,M_mean,H_mean,camera,light,latent_split,acquisition_role,attempt_count,rejection_reason,final_exposure,final_P_mean,final_P_max,final_S_mean
R1V004,0.09376463294029236,0.5932866930961609,Canon 5DMarkII,FL2,train_like_id,appearance_only,1,,0.010628185101723031,0.0004581651301123202,0.058882880955934525,1.0
R1V004,0.09376463294029236,0.5932866930961609,Nikon D80,D65,train_like_id,joint,1,,-0.27188247559888934,0.00025902240304276347,0.05697581171989441,1.0
R1V005,0.11498910188674927,0.7399826049804688,Nikon D80,D65,train_like_id,reference,1,,0.09568660554404296,0.0006514959968626499,0.07229632884263992,1.0
R1V005,0.11498910188674927,0.7399826049804688,Olympus E-PL2,D65,train_like_id,camera_only,1,,-0.15835243469660143,0.0006514959968626499,0.07229632884263992,1.0
R1V005,0.11498910188674927,0.7399826049804688,Nikon D80,A,train_like_id,light_only,1,,0.06481810404057509,0.0006514959968626499,0.07229632884263992,1.0
R1V005,0.11498910188674927,0.7399826049804688,Nikon D80,D65,train_like_id,appearance_only,1,,-0.3990676551935247,0.00026169605553150177,0.042141858488321304,1.0
R1V005,0.11498910188674927,0.7399826049804688,Olympus E-PL2,A,train_like_id,joint,1,,-0.3326286192926009,0.0003338869719300419,0.07731976360082626,1.0
R1V006,0.13550619781017303,0.8859260082244873,Olympus E-PL2,A,train_like_id,reference,1,,-0.13490003030352726,0.00067531643435359,0.06474870443344116,1.0
R1V006,0.13550619781017303,0.8859260082244873,Canon 300D,A,train_like_id,camera_only,1,,-0.03070218022884391,0.00067531643435359,0.06474870443344116,1.0
R1V006,0.13550619781017303,0.8859260082244873,Olympus E-PL2,FL2,train_like_id,light_only,1,,0.1675752258903509,0.00067531643435359,0.06474870443344116,1.0
R1V006,0.13550619781017303,0.8859260082244873,Olympus E-PL2,A,train_like_id,appearance_only,1,,0.29734111338572855,0.0006878311396576464,0.05496889352798462,1.0
R1V006,0.13550619781017303,0.8859260082244873,Canon 300D,FL2,train_like_id,joint,1,,-0.23717770553540868,0.00048168248031288385,0.054513782262802124,1.0
R1V007,0.1562059074640274,0.03132350742816925,Canon 300D,FL2,train_like_id,reference,1,,-0.32666392287730706,0.0008122038561850786,0.06972566246986389,1.0
R1V007,0.1562059074640274,0.03132350742816925,Canon 5DMarkII,FL2,train_like_id,camera_only,1,,0.09420197008580489,0.0008122038561850786,0.06972566246986389,1.0
R1V007,0.1562059074640274,0.03132350742816925,Canon 300D,D65,train_like_id,light_only,1,,-0.2814458225561798,0.0008122038561850786,0.06972566246986389,1.0
R1V007,0.1562059074640274,0.03132350742816925,Canon 300D,FL2,train_like_id,appearance_only,1,,0.01378598882842319,0.0,0.0,1.0
R1V007,0.1562059074640274,0.03132350742816925,Canon 5DMarkII,D65,train_like_id,joint,1,,0.06289144367020849,0.00032844278030097485,0.031952373683452606,1.0
R1V008,0.1772472858428955,0.17676138877868652,Canon 5DMarkII,A,train_like_id,reference,1,,-0.23442702878234384,0.0009304797858931124,0.06141737475991249,0.9999999403953552
R1V008,0.1772472858428955,0.17676138877868652,Nikon D80,A,train_like_id,camera_only,1,,-0.28709950805675855,0.0009304797858931124,0.06141737475991249,0.9999999403953552
R1V008,0.1772472858428955,0.17676138877868652,Canon 5DMarkII,FL2,train_like_id,light_only,1,,-0.41973354465986257,0.0009304797858931124,0.06141737475991249,0.9999999403953552
R1V008,0.1772472858428955,0.17676138877868652,Canon 5DMarkII,A,train_like_id,appearance_only,1,,0.03128407072616779,0.0004330425872467458,0.0423511266708374,0.9999999403953552
R1V008,0.1772472858428955,0.17676138877868652,Nikon D80,FL2,train_like_id,joint,1,,-0.3825518757227021,0.0,0.0,1.0
R1V009,0.19767817854881287,0.3228674530982971,Nikon D80,FL2,train_like_id,reference,1,,0.00046450127539199304,0.0,0.0,1.0
R1V009,0.19767817854881287,0.3228674530982971,Olympus E-PL2,FL2,train_like_id,camera_only,1,,0.27338938894735754,0.0,0.0,1.0
R1V009,0.19767817854881287,0.3228674530982971,Nikon D80,D65,train_like_id,light_only,1,,0.16597018524506812,0.0,0.0,1.0
R1V009,0.19767817854881287,0.3228674530982971,Nikon D80,FL2,train_like_id,appearance_only,1,,-0.4819009418940347,0.00014212229871191084,0.029101504012942314,1.0
R1V009,0.19767817854881287,0.3228674530982971,Olympus E-PL2,D65,train_like_id,joint,1,,-0.43663128223680775,0.0002906769223045558,0.06006547436118126,0.9999999403953552
R1V010,0.2177886962890625,0.4694370627403259,Olympus E-PL2,D65,train_like_id,reference,1,,-0.09679431207548522,0.0012784652644768357,0.0714232325553894,1.0
R1V010,0.2177886962890625,0.4694370627403259,Canon 300D,D65,train_like_id,camera_only,1,,-0.1729385960058198,0.0012784652644768357,0.0714232325553894,1.0
R1V010,0.2177886962890625,0.4694370627403259,Olympus E-PL2,A,train_like_id,light_only,1,,-0.28956944468125134,0.0012784652644768357,0.0714232325553894,1.0
R1V010,0.2177886962890625,0.4694370627403259,Olympus E-PL2,D65,train_like_id,appearance_only,1,,-0.04906025702416994,0.0002505418669898063,0.07209976762533188,1.0
R1V010,0.2177886962890625,0.4694370627403259,Canon 300D,A,train_like_id,joint,1,,0.14589716463784963,0.00047454549348913133,0.05569763481616974,1.0
R1V011,0.24028050899505615,0.6149855256080627,Canon 300D,A,train_like_id,reference,1,,-0.4755934325886829,0.0009662543889135122,0.07397180795669556,1.0
R1V011,0.24028050899505615,0.6149855256080627,Canon 5DMarkII,A,train_like_id,camera_only,1,,0.012409892716329751,0.0009662543889135122,0.07397180795669556,1.0
R1V011,0.24028050899505615,0.6149855256080627,Canon 300D,FL2,train_like_id,light_only,1,,0.11259676567739685,0.0009662543889135122,0.07397180795669556,1.0
R1V011,0.24028050899505615,0.6149855256080627,Canon 300D,A,train_like_id,appearance_only,1,,-0.024242590503811112,0.0,0.0,1.0
R1V011,0.24028050899505615,0.6149855256080627,Canon 5DMarkII,FL2,train_like_id,joint,1,,0.08886129882174376,0.0005854885093867779,0.05525049567222595,0.9999999403953552
R1V012,0.26039862632751465,0.7605004906654358,Canon 5DMarkII,D65,train_like_id,reference,1,,-0.32266557034808857,0.0006432067602872849,0.062232717871665955,1.0
R1V012,0.26039862632751465,0.7605004906654358,Nikon D80,D65,train_like_id,camera_only,1,,-0.39856674885713617,0.0006432067602872849,0.062232717871665955,1.0
R1V012,0.26039862632751465,0.7605004906654358,Canon 5DMarkII,A,train_like_id,light_only,1,,-0.09542841407047775,0.0006432067602872849,0.062232717871665955,1.0
R1V012,0.26039862632751465,0.7605004906654358,Canon 5DMarkII,D65,train_like_id,appearance_only,1,,0.27738405536190947,0.00020133261568844318,0.0413314625620842,1.0
R1V012,0.26039862632751465,0.7605004906654358,Nikon D80,A,train_like_id,joint,1,,-0.4243359711595458,0.0,0.0,1.0
R1V013,0.28068339824676514,0.9066109657287598,Nikon D80,A,train_like_id,reference,1,,0.176015523506717,0.0005252347327768803,0.04582889378070831,1.0
R1V013,0.28068339824676514,0.9066109657287598,Olympus E-PL2,A,train_like_id,camera_only,1,,-0.35382594079482704,0.0005252347327768803,0.04582889378070831,1.0
R1V013,0.28068339824676514,0.9066109657287598,Nikon D80,FL2,train_like_id,light_only,1,,-0.22506231239637836,0.0005252347327768803,0.04582889378070831,1.0
R1V013,0.28068339824676514,0.9066109657287598,Nikon D80,A,train_like_id,appearance_only,1,,0.0968283763509955,0.0008346515242010355,0.0399942509829998,0.9999999403953552
R1V013,0.28068339824676514,0.9066109657287598,Olympus E-PL2,FL2,train_like_id,joint,1,,-0.3343729499477981,0.0005234585260041058,0.05121343582868576,1.0
R1V014,0.30185651779174805,0.051981259137392044,Olympus E-PL2,FL2,train_like_id,reference,1,,0.06171891201636737,0.00034165551187470555,0.043239813297986984,0.9999999403953552
R1V014,0.30185651779174805,0.051981259137392044,Canon 300D,FL2,train_like_id,camera_only,1,,-0.16904514778620172,0.00034165551187470555,0.043239813297986984,0.9999999403953552
R1V014,0.30185651779174805,0.051981259137392044,Olympus E-PL2,D65,train_like_id,light_only,1,,-0.4292261703555542,0.00034165551187470555,0.043239813297986984,0.9999999403953552
R1V014,0.30185651779174805,0.051981259137392044,Olympus E-PL2,FL2,train_like_id,appearance_only,1,,-0.26608088533555113,0.0,0.0,1.0
R1V014,0.30185651779174805,0.051981259137392044,Canon 300D,D65,train_like_id,joint,1,,0.2578985146141525,0.0002358428027946502,0.057656098157167435,1.0
R1V015,0.32234281301498413,0.19769945740699768,Canon 300D,D65,train_like_id,reference,1,,0.2705832054111321,0.00034101965138688684,0.06603435426950455,1.0
R1V015,0.32234281301498413,0.19769945740699768,Canon 5DMarkII,D65,train_like_id,camera_only,1,,-0.1854350574628036,0.00034101965138688684,0.06603435426950455,1.0
R1V015,0.32234281301498413,0.19769945740699768,Canon 300D,A,train_like_id,light_only,1,,-0.296134650403427,0.00034101965138688684,0.06603435426950455,1.0
R1V015,0.32234281301498413,0.19769945740699768,Canon 300D,D65,train_like_id,appearance_only,1,,-0.32280182942881674,0.0003235740296076983,0.05712255463004112,1.0
R1V015,0.32234281301498413,0.19769945740699768,Canon 5DMarkII,A,train_like_id,joint,1,,0.12575205052779803,0.0005271034897305071,0.0450296588242054,1.0
R1V016,0.34357714653015137,0.34395498037338257,Canon 5DMarkII,FL2,train_like_id,reference,1,,-0.059065178347580016,0.0009350637556053698,0.07860475778579712,1.0
R1V016,0.34357714653015137,0.34395498037338257,Nikon D80,FL2,train_like_id,camera_only,1,,-0.0808211308914778,0.0009350637556053698,0.07860475778579712,1.0
R1V016,0.34357714653015137,0.34395498037338257,Canon 5DMarkII,D65,train_like_id,light_only,1,,-0.37469640967592877,0.0009350637556053698,0.07860475778579712,1.0
R1V016,0.34357714653015137,0.34395498037338257,Canon 5DMarkII,FL2,train_like_id,appearance_only,1,,-0.28712975858591294,0.0,0.0,1.0
R1V016,0.34357714653015137,0.34395498037338257,Nikon D80,D65,train_like_id,joint,1,,-0.4533354314761484,9.26046195672825e-05,0.02444847859442234,1.0
R1V017,0.36412423849105835,0.48919177055358887,Nikon D80,D65,train_like_id,reference,1,,-0.06700454412146079,0.0,0.0,1.0
R1V017,0.36412423849105835,0.48919177055358887,Olympus E-PL2,D65,train_like_id,camera_only,1,,-0.20301464034440203,0.0,0.0,1.0
R1V017,0.36412423849105835,0.48919177055358887,Nikon D80,A,train_like_id,light_only,1,,-0.27194108365325986,0.0,0.0,1.0
R1V017,0.36412423849105835,0.48919177055358887,Nikon D80,D65,train_like_id,appearance_only,1,,-0.3135862853352932,0.0004987048450857401,0.04191141203045845,1.0
R1V017,0.36412423849105835,0.48919177055358887,Olympus E-PL2,A,train_like_id,joint,1,,-0.08805859129432214,0.0,0.0,1.0
R1V018,0.38587501645088196,0.6351386308670044,Olympus E-PL2,A,train_like_id,reference,1,,0.2836295808223128,0.00029091545729897916,0.030949456617236137,0.9999998807907104
R1V018,0.38587501645088196,0.6351386308670044,Canon 300D,A,train_like_id,camera_only,1,,-0.3923543527901507,0.00029091545729897916,0.030949456617236137,0.9999998807907104
R1V018,0.38587501645088196,0.6351386308670044,Olympus E-PL2,FL2,train_like_id,light_only,1,,0.017553450969128526,0.00029091545729897916,0.030949456617236137,0.9999998807907104
R1V018,0.38587501645088196,0.6351386308670044,Olympus E-PL2,A,train_like_id,appearance_only,1,,0.18755964820798954,0.0,0.0,0.9999999403953552
R1V018,0.38587501645088196,0.6351386308670044,Canon 300D,FL2,train_like_id,joint,1,,-0.4770038334928143,0.0002504955336917192,0.06405551731586456,1.0
R1V019,0.4058278501033783,0.7819311618804932,Canon 300D,FL2,train_like_id,reference,1,,-0.39747460165168397,0.0006835295935161412,0.06204740330576897,1.0
R1V019,0.4058278501033783,0.7819311618804932,Canon 5DMarkII,FL2,train_like_id,camera_only,1,,-0.14435047953146962,0.0006835295935161412,0.06204740330576897,1.0
R1V019,0.4058278501033783,0.7819311618804932,Canon 300D,D65,train_like_id,light_only,1,,0.199907138435786,0.0006835295935161412,0.06204740330576897,1.0
R1V019,0.4058278501033783,0.7819311618804932,Canon 300D,FL2,train_like_id,appearance_only,1,,-0.10027289728869138,0.00012725204578600824,0.04378826171159744,1.0
R1V019,0.4058278501033783,0.7819311618804932,Canon 5DMarkII,D65,train_like_id,joint,1,,-0.3248010590552357,0.000836172082927078,0.059323061257600784,1.0
R1V020,0.42621445655822754,0.9269512295722961,Canon 5DMarkII,A,train_like_id,reference,1,,-0.380575330571308,0.0002455198555253446,0.028930338099598885,1.0
R1V020,0.42621445655822754,0.9269512295722961,Nikon D80,A,train_like_id,camera_only,1,,0.120501235010947,0.0002455198555253446,0.028930338099598885,1.0
R1V020,0.42621445655822754,0.9269512295722961,Canon 5DMarkII,FL2,train_like_id,light_only,1,,-0.18579303531325841,0.0002455198555253446,0.028930338099598885,1.0
R1V020,0.42621445655822754,0.9269512295722961,Canon 5DMarkII,A,train_like_id,appearance_only,1,,-0.47401582917474505,0.0004465715610422194,0.04567517340183258,1.0
R1V020,0.42621445655822754,0.9269512295722961,Nikon D80,FL2,train_like_id,joint,1,,-0.25006028287818105,0.0006148015381768346,0.07807188481092453,1.0
R1V021,0.4477611482143402,0.07261552661657333,Nikon D80,FL2,train_like_id,reference,1,,-0.24665028850319826,0.0,0.0,1.0
R1V021,0.4477611482143402,0.07261552661657333,Olympus E-PL2,FL2,train_like_id,camera_only,1,,0.0800445864406808,0.0,0.0,1.0
R1V021,0.4477611482143402,0.07261552661657333,Nikon D80,D65,train_like_id,light_only,1,,-0.31793439139871027,0.0,0.0,1.0
R1V021,0.4477611482143402,0.07261552661657333,Nikon D80,FL2,train_like_id,appearance_only,1,,-0.023881296605663516,0.00021184864453971386,0.06096157059073448,1.0
R1V021,0.4477611482143402,0.07261552661657333,Olympus E-PL2,D65,train_like_id,joint,1,,-0.3611334066082863,0.0,0.0,1.0
R1V022,0.468181848526001,0.21838700771331787,Olympus E-PL2,D65,train_like_id,reference,1,,-0.2196362393194674,0.00013959927309770137,0.044638440012931824,1.0
R1V022,0.468181848526001,0.21838700771331787,Canon 300D,D65,train_like_id,camera_only,1,,-0.1666262272634479,0.00013959927309770137,0.044638440012931824,1.0
R1V022,0.468181848526001,0.21838700771331787,Olympus E-PL2,A,train_like_id,light_only,1,,0.001572701670574328,0.00013959927309770137,0.044638440012931824,1.0
R1V022,0.468181848526001,0.21838700771331787,Olympus E-PL2,D65,train_like_id,appearance_only,1,,-0.37242810283843425,0.0,0.0,1.0
R1V022,0.468181848526001,0.21838700771331787,Canon 300D,A,train_like_id,joint,1,,-0.12131400770654466,0.0,0.0,1.0
R1V023,0.48917102813720703,0.36406904458999634,Canon 300D,A,train_like_id,reference,1,,-0.2203697130650169,0.0009917226852849126,0.07810962200164795,1.0
R1V023,0.48917102813720703,0.36406904458999634,Canon 5DMarkII,A,train_like_id,camera_only,1,,-0.4620148614924575,0.0009917226852849126,0.07810962200164795,1.0
R1V023,0.48917102813720703,0.36406904458999634,Canon 300D,FL2,train_like_id,light_only,1,,-0.26096069037797975,0.0009917226852849126,0.07810962200164795,1.0
R1V023,0.48917102813720703,0.36406904458999634,Canon 300D,A,train_like_id,appearance_only,1,,-0.09723151871374741,0.0,0.0,1.0
R1V023,0.48917102813720703,0.36406904458999634,Canon 5DMarkII,FL2,train_like_id,joint,1,,0.20612321681710322,0.0,0.0,0.9999999403953552
R1V024,0.5097761750221252,0.5104938745498657,Canon 5DMarkII,D65,train_like_id,reference,1,,-0.3566643647570663,0.0,0.0,1.0
R1V024,0.5097761750221252,0.5104938745498657,Nikon D80,D65,train_like_id,camera_only,1,,0.22791157894941338,0.0,0.0,1.0
R1V024,0.5097761750221252,0.5104938745498657,Canon 5DMarkII,A,train_like_id,light_only,1,,0.17514567846797735,0.0,0.0,1.0
R1V024,0.5097761750221252,0.5104938745498657,Canon 5DMarkII,D65,train_like_id,appearance_only,1,,0.2910623388760182,0.0,0.0,1.0
R1V024,0.5097761750221252,0.5104938745498657,Nikon D80,A,train_like_id,joint,1,,-0.2182877716519645,0.0,0.0,1.0
R1V025,0.5315518379211426,0.656191885471344,Nikon D80,A,train_like_id,reference,1,,-0.24114122893950296,0.0007320385775528848,0.10833913832902908,1.0
R1V025,0.5315518379211426,0.656191885471344,Olympus E-PL2,A,train_like_id,camera_only,1,,-0.05474358633931792,0.0007320385775528848,0.10833913832902908,1.0
R1V025,0.5315518379211426,0.656191885471344,Nikon D80,FL2,train_like_id,light_only,1,,-0.17680326231919957,0.0007320385775528848,0.10833913832902908,1.0
R1V025,0.5315518379211426,0.656191885471344,Nikon D80,A,train_like_id,appearance_only,1,,0.17395769829911856,0.00023274192062672228,0.032306890934705734,1.0
R1V025,0.5315518379211426,0.656191885471344,Olympus E-PL2,FL2,train_like_id,joint,1,,-0.3248298456735632,6.11258001299575e-05,0.019973762333393097,0.9999999403953552
R1V026,0.5523235201835632,0.8026220798492432,Olympus E-PL2,FL2,train_like_id,reference,1,,-0.3462365017394811,0.0,0.0,1.0
R1V026,0.5523235201835632,0.8026220798492432,Canon 300D,FL2,train_like_id,camera_only,1,,-0.07700236164843582,0.0,0.0,1.0
R1V026,0.5523235201835632,0.8026220798492432,Olympus E-PL2,D65,train_like_id,light_only,1,,-0.3872653638610874,0.0,0.0,1.0
R1V026,0.5523235201835632,0.8026220798492432,Olympus E-PL2,FL2,train_like_id,appearance_only,1,,-0.27454623440592874,0.0005827588029205799,0.07329321652650833,1.0
R1V026,0.5523235201835632,0.8026220798492432,Canon 300D,D65,train_like_id,joint,1,,-0.25589969552417097,0.00011527600872796029,0.05599110946059227,1.0
R1V027,0.5738744735717773,0.9479052424430847,Canon 300D,D65,train_like_id,reference,1,,0.1370326637837278,0.000502660870552063,0.05420101061463356,1.0
R1V027,0.5738744735717773,0.9479052424430847,Canon 5DMarkII,D65,train_like_id,camera_only,1,,-0.31770459564801284,0.000502660870552063,0.05420101061463356,1.0
R1V027,0.5738744735717773,0.9479052424430847,Canon 300D,A,train_like_id,light_only,1,,-0.08387067715723145,0.000502660870552063,0.05420101061463356,1.0
R1V027,0.5738744735717773,0.9479052424430847,Canon 300D,D65,train_like_id,appearance_only,1,,-0.2043720285543525,0.0,0.0,1.0
R1V027,0.5738744735717773,0.9479052424430847,Canon 5DMarkII,A,train_like_id,joint,1,,0.21197826856640833,0.00046557304449379444,0.0467289574444294,1.0
R1V028,0.5941551923751831,0.09363406151533127,Canon 5DMarkII,FL2,train_like_id,reference,1,,0.08117624604528917,8.408050052821636e-05,0.016804298385977745,0.9999999403953552
R1V028,0.5941551923751831,0.09363406151533127,Nikon D80,FL2,train_like_id,camera_only,1,,0.050873229456445124,8.408050052821636e-05,0.016804298385977745,0.9999999403953552
R1V028,0.5941551923751831,0.09363406151533127,Canon 5DMarkII,D65,train_like_id,light_only,1,,-0.46538355674342313,8.408050052821636e-05,0.016804298385977745,0.9999999403953552
R1V028,0.5941551923751831,0.09363406151533127,Canon 5DMarkII,FL2,train_like_id,appearance_only,1,,-0.3953033325583017,0.0,0.0,1.0
R1V028,0.5941551923751831,0.09363406151533127,Nikon D80,D65,train_like_id,joint,1,,0.011327519016211651,0.0,0.0,1.0
R1V029,0.6140372157096863,0.23905447125434875,Nikon D80,D65,train_like_id,reference,1,,0.026533568807844077,0.0,0.0,1.0
R1V029,0.6140372157096863,0.23905447125434875,Olympus E-PL2,D65,train_like_id,camera_only,1,,-0.16039956236459663,0.0,0.0,1.0
R1V029,0.6140372157096863,0.23905447125434875,Nikon D80,A,train_like_id,light_only,1,,0.17732886657503844,0.0,0.0,1.0
R1V029,0.6140372157096863,0.23905447125434875,Nikon D80,D65,train_like_id,appearance_only,1,,-0.4663381893671688,0.00032832013675943017,0.05840320140123367,1.0
R1V029,0.6140372157096863,0.23905447125434875,Olympus E-PL2,A,train_like_id,joint,1,,-0.23162861930772366,0.00046492801629938185,0.04221218451857567,1.0
R1V030,0.6361595392227173,0.3852907717227936,Olympus E-PL2,A,train_like_id,reference,1,,-0.2664853444766845,0.0,0.0,1.0
R1V030,0.6361595392227173,0.3852907717227936,Canon 300D,A,train_like_id,camera_only,1,,-0.21953231757350927,0.0,0.0,1.0
R1V030,0.6361595392227173,0.3852907717227936,Olympus E-PL2,FL2,train_like_id,light_only,1,,0.022489763975135135,0.0,0.0,1.0
R1V030,0.6361595392227173,0.3852907717227936,Olympus E-PL2,A,train_like_id,appearance_only,1,,0.24409097317948858,0.0,0.0,1.0
R1V030,0.6361595392227173,0.3852907717227936,Canon 300D,FL2,train_like_id,joint,1,,-0.35806956589020744,0.00043302564881742,0.04212060198187828,1.0
R1V031,0.6566280722618103,0.5309417247772217,Canon 300D,FL2,train_like_id,reference,1,,-0.3765756996515963,0.0,0.0,1.0
R1V031,0.6566280722618103,0.5309417247772217,Canon 5DMarkII,FL2,train_like_id,camera_only,1,,0.2481690183831856,0.0,0.0,1.0
R1V031,0.6566280722618103,0.5309417247772217,Canon 300D,D65,train_like_id,light_only,1,,0.23987143502996056,0.0,0.0,1.0
R1V031,0.6566280722618103,0.5309417247772217,Canon 300D,FL2,train_like_id,appearance_only,1,,-0.3542758742688642,0.0008345951209776103,0.07944019138813019,1.0
R1V031,0.6566280722618103,0.5309417247772217,Canon 5DMarkII,D65,train_like_id,joint,1,,-0.08088426580405556,0.0012280838564038277,0.0720495954155922,1.0
R1V032,0.6775602698326111,0.6757696270942688,Canon 5DMarkII,A,train_like_id,reference,1,,0.20373360737265533,0.0,0.0,1.0
R1V032,0.6775602698326111,0.6757696270942688,Nikon D80,A,train_like_id,camera_only,1,,-0.05650500492817806,0.0,0.0,1.0
R1V032,0.6775602698326111,0.6757696270942688,Canon 5DMarkII,FL2,train_like_id,light_only,1,,-0.17520329420057845,0.0,0.0,1.0
R1V032,0.6775602698326111,0.6757696270942688,Canon 5DMarkII,A,train_like_id,appearance_only,1,,-0.1471120762729985,0.000753530184738338,0.05690992996096611,1.0
R1V032,0.6775602698326111,0.6757696270942688,Nikon D80,FL2,train_like_id,joint,1,,-0.3197483257234725,0.00020678630971815437,0.0399586483836174,1.0
R1V033,0.6966729760169983,0.8233985900878906,Nikon D80,FL2,train_like_id,reference,1,,-0.345424194823805,0.0007373930420726538,0.058078523725271225,1.0
R1V033,0.6966729760169983,0.8233985900878906,Olympus E-PL2,FL2,train_like_id,camera_only,1,,-0.23485513951378817,0.0007373930420726538,0.058078523725271225,1.0
R1V033,0.6966729760169983,0.8233985900878906,Nikon D80,D65,train_like_id,light_only,1,,-0.3693491304032912,0.0007373930420726538,0.058078523725271225,1.0
R1V033,0.6966729760169983,0.8233985900878906,Nikon D80,FL2,train_like_id,appearance_only,1,,0.05377880213838793,0.00012244364188518375,0.049572594463825226,1.0
R1V033,0.6966729760169983,0.8233985900878906,Olympus E-PL2,D65,train_like_id,joint,1,,-0.4555541605653407,0.0,0.0,1.0
R1V034,0.718122124671936,0.9687739610671997,Olympus E-PL2,D65,train_like_id,reference,1,,0.21287414542271288,0.0,0.0,1.0
R1V034,0.718122124671936,0.9687739610671997,Canon 300D,D65,train_like_id,camera_only,1,,-0.10506981056946818,0.0,0.0,1.0
R1V034,0.718122124671936,0.9687739610671997,Olympus E-PL2,A,train_like_id,light_only,1,,-0.04646777221743109,0.0,0.0,1.0
