candidate,subject_id,outer_fold,setting,value,f_mel,f_blood,logrmse,rmse,sam_deg,delta_f_mel,delta_f_blood,logrmse_change,boundary_any,converged,prediction_above_one_count
V2R-PS,p007,5,s0,0.5,0.12700841897966775,0.07657174824780523,0.06895731133906681,0.01568528428895662,3.6998225217987395,0.0003861722349885466,-0.01615940099663843,-0.00029697320440355557,False,True,0
V2R-PS,p007,5,s0,0.7,0.12662224945735948,0.09273112956375479,0.06925428454347303,0.01553707064031841,3.6944333176263107,2.712680274852275e-09,-1.9680688870260532e-08,2.6645352591003757e-15,False,True,0
V2R-PS,p007,5,s0,0.9,0.12911013253212753,0.09566765951895606,0.0749044030478886,0.017177073213512396,4.015274996372683,0.002487885787448324,0.002936510274512402,0.005650118504418239,False,True,0
V2R-PS,p007,5,epidermis_thickness_mm,0.05,0.13655549036628062,0.09999999999999999,0.08498359141521632,0.01970907290228956,4.491124255007284,0.009933243621601417,0.007268850755556333,0.01572930687174595,True,True,0
V2R-PS,p007,5,epidermis_thickness_mm,0.06,0.12662224945735948,0.09273112956375479,0.06925428454347303,0.01553707064031841,3.6944333176263107,2.712680274852275e-09,-1.9680688870260532e-08,2.6645352591003757e-15,False,True,0
V2R-PS,p007,5,epidermis_thickness_mm,0.07,0.12265975719576595,0.0579124691179406,0.0676834096281156,0.01620979068288331,3.7612826474063725,-0.003962489548913248,-0.034818680126503056,-0.001570874915354764,False,True,0
V2R-PS,p007,5,whole_blood_hb_g_l,100.0,0.1303386450429278,0.09999999999999999,0.07455471882650097,0.01678459871499251,3.6698757961690203,0.003716398298248602,0.007268850755556333,0.005300434283030606,True,True,0
V2R-PS,p007,5,whole_blood_hb_g_l,150.0,0.12662224945735948,0.09273112956375479,0.06925428454347303,0.01553707064031841,3.6944333176263107,2.712680274852275e-09,-1.9680688870260532e-08,2.6645352591003757e-15,False,True,0
V2R-PS,p007,5,whole_blood_hb_g_l,200.0,0.12654994200490216,0.07177830307219558,0.07260018508162905,0.016496349761595037,3.745918881820801,-7.230473977704044e-05,-0.020952846172248074,0.003345900538158683,False,True,0
V2R-PS,p007,5,scattering_amplitude_multiplier,0.9,0.11681101884958872,0.09999999999999999,0.07579717927560815,0.017032979480770545,4.0076634181307496,-0.00981122789509048,0.007268850755556333,0.006542894732137788,True,True,0
V2R-PS,p007,5,scattering_amplitude_multiplier,1.0,0.12662224945735948,0.09273112956375479,0.06925428454347303,0.01553707064031841,3.6944333176263107,2.712680274852275e-09,-1.9680688870260532e-08,2.6645352591003757e-15,False,True,0
V2R-PS,p007,5,scattering_amplitude_multiplier,1.05,0.13191465815224374,0.08475106635431698,0.0674881019415909,0.015312850574539596,3.631633789537102,0.0052924114075645345,-0.00798008289012668,-0.001766182601879468,False,True,0
V2R-PS,p007,5,delta_bs_shift,-0.1,0.12440287565251065,0.09999999999999999,0.07154043395831704,0.015954915708146618,3.789647348500959,-0.0022193710921685483,0.007268850755556333,0.002286149414846672,True,True,0
V2R-PS,p007,5,delta_bs_shift,0.0,0.12662224945735948,0.09273112956375479,0.06925428454347303,0.01553707064031841,3.6944333176263107,2.712680274852275e-09,-1.9680688870260532e-08,2.6645352591003757e-15,False,True,0
V2R-PS,p007,5,bandwidth_420_680,260.0,0.12662224945735948,0.09273112956375479,0.06925428454347303,0.01553707064031841,3.6944333176263107,2.712680274852275e-09,-1.9680688870260532e-08,2.6645352591003757e-15,False,True,0
V2R-PS,p007,5,bandwidth_430_670,240.0,0.13182875737764327,0.06550319997920821,0.05273168576152185,0.012177594037843237,2.9278161953628703,0.005206510632964068,-0.027227949265235446,-0.016522598781948512,False,True,0
V2R-PS,p007,5,bandwidth_440_660,220.0,0.13502857722384426,0.0546773778926507,0.04772629725861455,0.01075954340739432,2.68203633808554,0.008406330479165058,-0.038053771351792956,-0.021527987284855818,False,True,0
V2R-PS,p008,3,diameter_um,0.0,0.07474336586962849,0.09999999999999999,0.23800124078546275,0.07879578755363956,13.976661526723642,-0.0013148214029380934,0.0,0.003925076189535526,True,True,0
V2R-PS,p008,3,diameter_um,7.5,0.07540485779821081,0.09999999999999999,0.23588679311483463,0.07796947436471247,13.831618559944781,-0.000653329474355771,0.0,0.0018106285189073978,True,True,0
V2R-PS,p008,3,diameter_um,15.0,0.07605818727256658,0.09999999999999999,0.23407616459592723,0.07721121008508672,13.700815894560831,0.0,0.0,0.0,True,True,0
V2R-PS,p008,3,diameter_um,30.0,0.07733713083259554,0.09999999999999999,0.231813422854552,0.07600374409796541,13.506075488078759,0.0012789435600289584,0.0,-0.0022627417413752238,True,True,0
V2R-PS,p008,3,s0,0.5,0.07393471257025785,0.09999999999999999,0.21619005235976987,0.0702867500064461,12.64434928338117,-0.0021234747023087253,0.0,-0.017886112236157353,True,True,0
V2R-PS,p008,3,s0,0.7,0.07605818727256658,0.09999999999999999,0.23407616459592723,0.07721121008508672,13.700815894560831,0.0,0.0,0.0,True,True,0
V2R-PS,p008,3,s0,0.9,0.0788422032025099,0.09999999999999999,0.25695602311589055,0.08617519217084309,15.033281520693771,0.0027840159299433176,0.0,0.022879858519963325,True,True,0
V2R-PS,p008,3,epidermis_thickness_mm,0.05,0.08090225700103883,0.09999999999999999,0.2576456360494719,0.08682061376906573,14.919190219003111,0.004844069728472247,0.0,0.023569471453544655,True,True,0
V2R-PS,p008,3,epidermis_thickness_mm,0.06,0.07605818727256658,0.09999999999999999,0.23407616459592723,0.07721121008508672,13.700815894560831,0.0,0.0,0.0,True,True,0
V2R-PS,p008,3,epidermis_thickness_mm,0.07,0.07239566001217092,0.09999999999999999,0.21347231726148846,0.06905665860474168,12.569328105337398,-0.003662527260395662,0.0,-0.020603847334438763,True,True,0
V2R-PS,p008,3,whole_blood_hb_g_l,100.0,0.0813477453245744,0.09999999999999999,0.23692265675063404,0.07464666823479554,13.92273587170651,0.0052895580520078145,0.0,0.002846492154706809,True,True,0
V2R-PS,p008,3,whole_blood_hb_g_l,150.0,0.07605818727256658,0.09999999999999999,0.23407616459592723,0.07721121008508672,13.700815894560831,0.0,0.0,0.0,True,True,0
V2R-PS,p008,3,whole_blood_hb_g_l,200.0,0.07206953043256972,0.09999999999999999,0.2357636583098004,0.08018518891006919,13.517014227251229,-0.003988656839996857,0.0,0.0016874937138731672,True,True,0
V2R-PS,p008,3,scattering_amplitude_multiplier,0.9,0.06897649488684456,0.09999999999999999,0.2420200614339434,0.08107460264811052,14.148567260580093,-0.007081692385722024,0.0,0.007943896838016162,True,True,0
V2R-PS,p008,3,scattering_amplitude_multiplier,1.0,0.07605818727256658,0.09999999999999999,0.23407616459592723,0.07721121008508672,13.700815894560831,0.0,0.0,0.0,True,True,0
V2R-PS,p008,3,scattering_amplitude_multiplier,1.05,0.07944907990156477,0.09999999999999999,0.23010440941444282,0.07535037505153266,13.473529380300906,0.0033908926289981933,0.0,-0.003971755181484404,True,True,0
V2R-PS,p008,3,delta_bs_shift,-0.1,0.07491166100963792,0.09999999999999999,0.24045009909841217,0.07944066755701928,14.014445472727383,-0.0011465262629286599,0.0,0.00637393450248494,True,True,0
V2R-PS,p008,3,delta_bs_shift,0.0,0.07605818727256658,0.09999999999999999,0.23407616459592723,0.07721121008508672,13.700815894560831,0.0,0.0,0.0,True,True,0
V2R-PS,p008,3,bandwidth_420_680,260.0,0.07605818727256658,0.09999999999999999,0.23407616459592723,0.07721121008508672,13.700815894560831,0.0,0.0,0.0,True,True,0
V2R-PS,p008,3,bandwidth_430_670,240.0,0.07741970777442064,0.09999999999999999,0.217277897972914,0.07009857507060421,12.765085831473115,0.0013615205018540633,0.0,-0.01679826662301323,True,True,0
V2R-PS,p008,3,bandwidth_440_660,220.0,0.07989872201650149,0.09999999999999999,0.1975594879848985,0.06253965330304122,11.728648490908169,0.0038405347439349063,0.0,-0.036516676611028726,True,True,0
V2R-PS,p009,5,diameter_um,0.0,0.13994319211118608,0.09999999999999999,0.10098278120514358,0.021722117437041714,5.538632025259139,-0.0011173263261105848,0.0,-0.0008265229828482296,True,True,0
V2R-PS,p009,5,diameter_um,7.5,0.1405071457800458,0.09999999999999999,0.1013185868546465,0.021597070477669084,5.521829665053977,-0.0005533726572508613,0.0,-0.0004907173333453113,True,True,0
V2R-PS,p009,5,diameter_um,15.0,0.14106051809257428,0.09999999999999999,0.10180930418799183,0.02150420698637869,5.512923284672867,-3.4472238952254486e-10,0.0,2.7755575615628914e-17,True,True,0
V2R-PS,p009,5,diameter_um,30.0,0.14213066807516644,0.09999999999999999,0.1033034822531818,0.021425101593411183,5.5216933697547335,0.0010701496378697772,0.0,0.001494178065189991,True,True,0
V2R-PS,p009,5,s0,0.5,0.13854279026773067,0.09999999999999999,0.09434579696592751,0.019286818354160046,5.043445577018925,-0.002517728169565997,0.0,-0.007463507222064292,True,True,0
V2R-PS,p009,5,s0,0.7,0.14106051809257428,0.09999999999999999,0.10180930418799183,0.02150420698637869,5.512923284672867,-3.4472238952254486e-10,0.0,2.7755575615628914e-17,True,True,0
