candidate,subject_id,parameter,grid_value_u,grid_value,logrmse,solver_success
V2R-PS,p003,f_mel,0.0,0.0,0.6525551445254527,True
V2R-PS,p003,f_mel,0.02,0.0086,0.5657641645948105,True
V2R-PS,p003,f_mel,0.04,0.0172,0.48288483338542443,True
V2R-PS,p003,f_mel,0.06,0.0258,0.40372683310992913,True
V2R-PS,p003,f_mel,0.08,0.0344,0.32818826738466994,True
V2R-PS,p003,f_mel,0.1,0.043000000000000003,0.25632350775266416,True
V2R-PS,p003,f_mel,0.12,0.0516,0.18855885709381082,True
V2R-PS,p003,f_mel,0.14,0.060200000000000004,0.12651207681917784,True
V2R-PS,p003,f_mel,0.16,0.0688,0.07704602488189699,True
V2R-PS,p003,f_mel,0.18,0.0774,0.05902911416808853,True
V2R-PS,p003,f_mel,0.18681269771680523,0.08032946001822625,0.05792212550337537,True
V2R-PS,p003,f_mel,0.2,0.08600000000000001,0.06208401281054585,True
V2R-PS,p003,f_mel,0.22,0.0946,0.08144577739966703,True
V2R-PS,p003,f_mel,0.24,0.1032,0.11016501475769981,True
V2R-PS,p003,f_mel,0.26,0.1118,0.144248723671262,True
V2R-PS,p003,f_mel,0.28,0.12040000000000001,0.18239476833786714,True
V2R-PS,p003,f_mel,0.3,0.129,0.22663845531586285,True
V2R-PS,p003,f_mel,0.32,0.1376,0.2748975967386946,True
V2R-PS,p003,f_mel,0.34,0.1462,0.3244261081571311,True
V2R-PS,p003,f_mel,0.36,0.1548,0.37397351821118974,True
V2R-PS,p003,f_mel,0.38,0.1634,0.4229411047022412,True
V2R-PS,p003,f_mel,0.4,0.17200000000000001,0.4710320426634084,True
V2R-PS,p003,f_mel,0.42,0.18059999999999998,0.5180994028601706,True
V2R-PS,p003,f_mel,0.44,0.1892,0.5640752130994191,True
V2R-PS,p003,f_mel,0.46,0.1978,0.6089350122746838,True
V2R-PS,p003,f_mel,0.48,0.2064,0.6526790677341967,True
V2R-PS,p003,f_mel,0.5,0.215,0.6953219267607957,True
V2R-PS,p003,f_mel,0.52,0.2236,0.7368863714429303,True
V2R-PS,p003,f_mel,0.54,0.23220000000000002,0.7773998116190635,True
V2R-PS,p003,f_mel,0.56,0.24080000000000001,0.8168920823050841,True
V2R-PS,p003,f_mel,0.58,0.24939999999999998,0.8553940776032104,True
V2R-PS,p003,f_mel,0.6,0.258,0.8929368968258893,True
V2R-PS,p003,f_mel,0.62,0.2666,0.9295513114957645,True
V2R-PS,p003,f_mel,0.64,0.2752,0.9652674370440018,True
V2R-PS,p003,f_mel,0.66,0.2838,1.0001145369033573,True
V2R-PS,p003,f_mel,0.68,0.2924,1.034120913034428,True
V2R-PS,p003,f_mel,0.7000000000000001,0.30100000000000005,1.0673138531378668,True
V2R-PS,p003,f_mel,0.72,0.3096,1.0997196150077795,True
V2R-PS,p003,f_mel,0.74,0.3182,1.1313634350268198,True
V2R-PS,p003,f_mel,0.76,0.3268,1.162269552074742,True
V2R-PS,p003,f_mel,0.78,0.33540000000000003,1.192461240951285,True
V2R-PS,p003,f_mel,0.8,0.34400000000000003,1.2219608513123517,True
V2R-PS,p003,f_mel,0.8200000000000001,0.3526,1.2507898494059642,True
V2R-PS,p003,f_mel,0.84,0.36119999999999997,1.2789688607757805,True
V2R-PS,p003,f_mel,0.86,0.36979999999999996,1.3065177127075966,True
V2R-PS,p003,f_mel,0.88,0.3784,1.3334554756156511,True
V2R-PS,p003,f_mel,0.9,0.387,1.3598005028567761,True
V2R-PS,p003,f_mel,0.92,0.3956,1.385570468669683,True
V2R-PS,p003,f_mel,0.9400000000000001,0.4042,1.410782404068176,True
V2R-PS,p003,f_mel,0.96,0.4128,1.43545273062788,True
V2R-PS,p003,f_mel,0.98,0.4214,1.4595972921605576,True
V2R-PS,p003,f_mel,1.0,0.43,1.4832313843252347,True
V2R-PS,p003,f_blood,0.0,0.0,0.1352309156612252,True
V2R-PS,p003,f_blood,0.02,0.002,0.12353948612432458,True
V2R-PS,p003,f_blood,0.04,0.004,0.11504771247092026,True
V2R-PS,p003,f_blood,0.06,0.006,0.10824908954587058,True
V2R-PS,p003,f_blood,0.08,0.008,0.1025477007464667,True
V2R-PS,p003,f_blood,0.1,0.010000000000000002,0.09763497729350978,True
V2R-PS,p003,f_blood,0.12,0.012,0.09332683621293442,True
V2R-PS,p003,f_blood,0.14,0.014000000000000002,0.08950318100787957,True
V2R-PS,p003,f_blood,0.16,0.016,0.08608062480897315,True
V2R-PS,p003,f_blood,0.18,0.018,0.08299853125663097,True
V2R-PS,p003,f_blood,0.2,0.020000000000000004,0.08021119386911518,True
V2R-PS,p003,f_blood,0.22,0.022000000000000002,0.07768314429201545,True
V2R-PS,p003,f_blood,0.24,0.024,0.07538618230770142,True
V2R-PS,p003,f_blood,0.26,0.026000000000000002,0.07329741247623058,True
V2R-PS,p003,f_blood,0.28,0.028000000000000004,0.07139789912653617,True
V2R-PS,p003,f_blood,0.3,0.03,0.06967171722774297,True
V2R-PS,p003,f_blood,0.32,0.032,0.06810526584418766,True
V2R-PS,p003,f_blood,0.34,0.034,0.06668676122339415,True
V2R-PS,p003,f_blood,0.36,0.036,0.06540585617856269,True
V2R-PS,p003,f_blood,0.38,0.038000000000000006,0.06425335046126343,True
V2R-PS,p003,f_blood,0.4,0.04000000000000001,0.063220968134464,True
V2R-PS,p003,f_blood,0.42,0.042,0.06230118523855543,True
V2R-PS,p003,f_blood,0.44,0.044000000000000004,0.06148709583625218,True
V2R-PS,p003,f_blood,0.46,0.046000000000000006,0.060772307741002764,True
V2R-PS,p003,f_blood,0.48,0.048,0.060150861436573735,True
V2R-PS,p003,f_blood,0.5,0.05,0.05961716723286364,True
V2R-PS,p003,f_blood,0.52,0.052000000000000005,0.05916595679890931,True
V2R-PS,p003,f_blood,0.54,0.054000000000000006,0.05879224601438178,True
V2R-PS,p003,f_blood,0.56,0.05600000000000001,0.05849130668159765,True
V2R-PS,p003,f_blood,0.58,0.057999999999999996,0.0582586451045715,True
V2R-PS,p003,f_blood,0.6,0.06,0.058089985911611665,True
V2R-PS,p003,f_blood,0.62,0.062,0.05798125980059765,True
V2R-PS,p003,f_blood,0.64,0.064,0.05792859413884775,True
V2R-PS,p003,f_blood,0.650056399620568,0.06500563996205681,0.05792212550337535,True
V2R-PS,p003,f_blood,0.66,0.066,0.05792830556347096,True
V2R-PS,p003,f_blood,0.68,0.068,0.05797689391026561,True
V2R-PS,p003,f_blood,0.7000000000000001,0.07,0.058071036954092034,True
V2R-PS,p003,f_blood,0.72,0.072,0.0582075855742719,True
V2R-PS,p003,f_blood,0.74,0.074,0.05838355906733709,True
V2R-PS,p003,f_blood,0.76,0.07600000000000001,0.05859614041845914,True
V2R-PS,p003,f_blood,0.78,0.07800000000000001,0.0588426714141484,True
V2R-PS,p003,f_blood,0.8,0.08000000000000002,0.05912064753437066,True
V2R-PS,p003,f_blood,0.8200000000000001,0.08200000000000002,0.05942771260414907,True
V2R-PS,p003,f_blood,0.84,0.084,0.059761653215052814,True
V2R-PS,p003,f_blood,0.86,0.08600000000000001,0.06012039294769022,True
V2R-PS,p003,f_blood,0.88,0.08800000000000001,0.06050198643927492,True
V2R-PS,p003,f_blood,0.9,0.09000000000000001,0.06090461334718408,True
V2R-PS,p003,f_blood,0.92,0.09200000000000001,0.061326572261657775,True
V2R-PS,p003,f_blood,0.9400000000000001,0.09400000000000001,0.06176627461964333,True
V2R-PS,p003,f_blood,0.96,0.096,0.06222223866832265,True
V2R-PS,p003,f_blood,0.98,0.098,0.06269308352190814,True
V2R-PS,p003,f_blood,1.0,0.1,0.06317752334951578,True
V2R-PS,p004,f_mel,0.0,0.0,0.7667755724638236,True
V2R-PS,p004,f_mel,0.02,0.0086,0.6800220361188045,True
V2R-PS,p004,f_mel,0.04,0.0172,0.5970775868177054,True
V2R-PS,p004,f_mel,0.06,0.0258,0.5177147592341423,True
V2R-PS,p004,f_mel,0.08,0.0344,0.441752243995071,True
V2R-PS,p004,f_mel,0.1,0.043000000000000003,0.3690636130729108,True
V2R-PS,p004,f_mel,0.12,0.0516,0.299606412062005,True
V2R-PS,p004,f_mel,0.14,0.060200000000000004,0.23350346855986828,True
V2R-PS,p004,f_mel,0.16,0.0688,0.17129253992684992,True
V2R-PS,p004,f_mel,0.18,0.0774,0.11486836906267817,True
V2R-PS,p004,f_mel,0.2,0.08600000000000001,0.07193117819282116,True
V2R-PS,p004,f_mel,0.22,0.0946,0.056499206526647125,True
V2R-PS,p004,f_mel,0.22905141405122914,0.09849210804202853,0.05475530015956073,True
V2R-PS,p004,f_mel,0.24,0.1032,0.05738794361109013,True
V2R-PS,p004,f_mel,0.26,0.1118,0.0739491363349152,True
V2R-PS,p004,f_mel,0.28,0.12040000000000001,0.10027117098812442,True
V2R-PS,p004,f_mel,0.3,0.129,0.1323582811097706,True
V2R-PS,p004,f_mel,0.32,0.1376,0.16949798099380553,True
V2R-PS,p004,f_mel,0.34,0.1462,0.2133972812776086,True
V2R-PS,p004,f_mel,0.36,0.1548,0.260242349395415,True
V2R-PS,p004,f_mel,0.38,0.1634,0.30784331678625504,True
V2R-PS,p004,f_mel,0.4,0.17200000000000001,0.3552325678035441,True
V2R-PS,p004,f_mel,0.42,0.18059999999999998,0.40195500220240127,True
V2R-PS,p004,f_mel,0.44,0.1892,0.44778896717085775,True
V2R-PS,p004,f_mel,0.46,0.1978,0.49262781831590263,True
V2R-PS,p004,f_mel,0.48,0.2064,0.5364252445549,True
V2R-PS,p004,f_mel,0.5,0.215,0.5791680878393843,True
V2R-PS,p004,f_mel,0.52,0.2236,0.6208619728566611,True
V2R-PS,p004,f_mel,0.54,0.23220000000000002,0.6615233194746333,True
V2R-PS,p004,f_mel,0.56,0.24080000000000001,0.701174721890652,True
V2R-PS,p004,f_mel,0.58,0.24939999999999998,0.7398421909113725,True
V2R-PS,p004,f_mel,0.6,0.258,0.7775534696893135,True
V2R-PS,p004,f_mel,0.62,0.2666,0.8143369891465295,True
V2R-PS,p004,f_mel,0.64,0.2752,0.8502212154174684,True
V2R-PS,p004,f_mel,0.66,0.2838,0.8852342430991943,True
V2R-PS,p004,f_mel,0.68,0.2924,0.9194035454680641,True
V2R-PS,p004,f_mel,0.7000000000000001,0.30100000000000005,0.9527558263240942,True
V2R-PS,p004,f_mel,0.72,0.3096,0.9853169382507142,True
V2R-PS,p004,f_mel,0.74,0.3182,1.017111844474968,True
V2R-PS,p004,f_mel,0.76,0.3268,1.0481646093203125,True
V2R-PS,p004,f_mel,0.78,0.33540000000000003,1.07849840725722,True
V2R-PS,p004,f_mel,0.8,0.34400000000000003,1.108135543831352,True
V2R-PS,p004,f_mel,0.8200000000000001,0.3526,1.1370974839202934,True
V2R-PS,p004,f_mel,0.84,0.36119999999999997,1.1654048842282099,True
V2R-PS,p004,f_mel,0.86,0.36979999999999996,1.193077627918334,True
V2R-PS,p004,f_mel,0.88,0.3784,1.2201348599621207,True
V2R-PS,p004,f_mel,0.9,0.387,1.2465950222528248,True
V2R-PS,p004,f_mel,0.92,0.3956,1.2724758878568352,True
V2R-PS,p004,f_mel,0.9400000000000001,0.4042,1.297794594003052,True
V2R-PS,p004,f_mel,0.96,0.4128,1.3225676735687615,True
V2R-PS,p004,f_mel,0.98,0.4214,1.346811084931351,True
V2R-PS,p004,f_mel,1.0,0.43,1.3705402401307407,True
V2R-PS,p004,f_blood,0.0,0.0,0.11673079027789583,True
V2R-PS,p004,f_blood,0.02,0.002,0.10629929741464957,True
V2R-PS,p004,f_blood,0.04,0.004,0.09878494628090655,True
V2R-PS,p004,f_blood,0.06,0.006,0.09282113714914648,True
V2R-PS,p004,f_blood,0.08,0.008,0.08786615258077958,True
V2R-PS,p004,f_blood,0.1,0.010000000000000002,0.0836389991491873,True
V2R-PS,p004,f_blood,0.12,0.012,0.07997175598422793,True
V2R-PS,p004,f_blood,0.14,0.014000000000000002,0.07675464697515658,True
V2R-PS,p004,f_blood,0.16,0.016,0.07391124480783066,True
V2R-PS,p004,f_blood,0.18,0.018,0.07138576805809091,True
V2R-PS,p004,f_blood,0.2,0.020000000000000004,0.06913595880699372,True
V2R-PS,p004,f_blood,0.22,0.022000000000000002,0.06712880836709126,True
V2R-PS,p004,f_blood,0.24,0.024,0.06533785266784262,True
V2R-PS,p004,f_blood,0.26,0.026000000000000002,0.06374138712015065,True
V2R-PS,p004,f_blood,0.28,0.028000000000000004,0.062321247660434634,True
V2R-PS,p004,f_blood,0.3,0.03,0.06106195530060228,True
V2R-PS,p004,f_blood,0.32,0.032,0.059950102492703175,True
V2R-PS,p004,f_blood,0.34,0.034,0.058973905304595814,True
V2R-PS,p004,f_blood,0.36,0.036,0.05812287225024379,True
V2R-PS,p004,f_blood,0.38,0.038000000000000006,0.05738755696002694,True
V2R-PS,p004,f_blood,0.4,0.04000000000000001,0.05675937214049696,True
V2R-PS,p004,f_blood,0.42,0.042,0.05623044890969702,True
V2R-PS,p004,f_blood,0.44,0.044000000000000004,0.05579353000761911,True
V2R-PS,p004,f_blood,0.46,0.046000000000000006,0.055441888399944045,True
V2R-PS,p004,f_blood,0.48,0.048,0.05516926491718345,True
V2R-PS,p004,f_blood,0.5,0.05,0.05496982010843274,True
V2R-PS,p004,f_blood,0.52,0.052000000000000005,0.0548380966311216,True
V2R-PS,p004,f_blood,0.54,0.054000000000000006,0.054768989366565816,True
V2R-PS,p004,f_blood,0.5540229120290218,0.05540229120290218,0.05475530015956076,True
V2R-PS,p004,f_blood,0.56,0.05600000000000001,0.05475772112321797,True
V2R-PS,p004,f_blood,0.58,0.057999999999999996,0.05479982231568334,True
V2R-PS,p004,f_blood,0.6,0.06,0.05489111342148102,True
V2R-PS,p004,f_blood,0.62,0.062,0.05502768934264421,True
V2R-PS,p004,f_blood,0.64,0.064,0.05520590505272785,True
V2R-PS,p004,f_blood,0.66,0.066,0.05542236210490502,True
V2R-PS,p004,f_blood,0.68,0.068,0.05567389572434296,True
V2R-PS,p004,f_blood,0.7000000000000001,0.07,0.055957562316987945,True
V2R-PS,p004,f_blood,0.72,0.072,0.05627062730493108,True
V2R-PS,p004,f_blood,0.74,0.074,0.05661055325225352,True
V2R-PS,p004,f_blood,0.76,0.07600000000000001,0.05697498828021481,True
V2R-PS,p004,f_blood,0.78,0.07800000000000001,0.05736175479151852,True
V2R-PS,p004,f_blood,0.8,0.08000000000000002,0.05776883853396623,True
V2R-PS,p004,f_blood,0.8200000000000001,0.08200000000000002,0.05819437803716459,True
V2R-PS,p004,f_blood,0.84,0.084,0.058636654454480554,True
V2R-PS,p004,f_blood,0.86,0.08600000000000001,0.05909408183797478,True
V2R-PS,p004,f_blood,0.88,0.08800000000000001,0.05956519786794405,True
V2R-PS,p004,f_blood,0.9,0.09000000000000001,0.06004865505194226,True
V2R-PS,p004,f_blood,0.92,0.09200000000000001,0.060543212401392474,True
V2R-PS,p004,f_blood,0.9400000000000001,0.09400000000000001,0.061047727587580654,True
V2R-PS,p004,f_blood,0.96,0.096,0.0615611495731914,True
V2R-PS,p004,f_blood,0.98,0.098,0.06208251171073037,True
V2R-PS,p004,f_blood,1.0,0.1,0.06261092529521822,True
V2R-PS,p005,f_mel,0.0,0.0,0.8895891462117673,True
V2R-PS,p005,f_mel,0.02,0.0086,0.8032016779093144,True
V2R-PS,p005,f_mel,0.04,0.0172,0.7205745787049037,True
V2R-PS,p005,f_mel,0.06,0.0258,0.6414602108429602,True
V2R-PS,p005,f_mel,0.08,0.0344,0.565646010617942,True
V2R-PS,p005,f_mel,0.1,0.043000000000000003,0.49295150984132224,True
V2R-PS,p005,f_mel,0.12,0.0516,0.4232302149314651,True
V2R-PS,p005,f_mel,0.14,0.060200000000000004,0.3563789403505194,True
V2R-PS,p005,f_mel,0.16,0.0688,0.29236244599181876,True
V2R-PS,p005,f_mel,0.18,0.0774,0.23127684975527912,True
V2R-PS,p005,f_mel,0.2,0.08600000000000001,0.17353151538130276,True
V2R-PS,p005,f_mel,0.22,0.0946,0.12047834663218247,True
V2R-PS,p005,f_mel,0.24,0.1032,0.0771273998434367,True
V2R-PS,p005,f_mel,0.26,0.1118,0.06028203611151384,True
V2R-PS,p005,f_mel,0.26224862077147826,0.11276690693173565,0.06019415095307575,True
V2R-PS,p005,f_mel,0.28,0.12040000000000001,0.06555877567991171,True
V2R-PS,p005,f_mel,0.3,0.129,0.08229011463039719,True
V2R-PS,p005,f_mel,0.32,0.1376,0.1062328605072609,True
V2R-PS,p005,f_mel,0.34,0.1462,0.13477882667154728,True
V2R-PS,p005,f_mel,0.36,0.1548,0.16683731167848462,True
V2R-PS,p005,f_mel,0.38,0.1634,0.20317990015558351,True
V2R-PS,p005,f_mel,0.4,0.17200000000000001,0.24385869375655767,True
V2R-PS,p005,f_mel,0.42,0.18059999999999998,0.2863246920598979,True
V2R-PS,p005,f_mel,0.44,0.1892,0.3292814918313432,True
V2R-PS,p005,f_mel,0.46,0.1978,0.37207151573708164,True
V2R-PS,p005,f_mel,0.48,0.2064,0.4143476775333955,True
V2R-PS,p005,f_mel,0.5,0.215,0.4559223895485712,True
V2R-PS,p005,f_mel,0.52,0.2236,0.49669458177958076,True
V2R-PS,p005,f_mel,0.54,0.23220000000000002,0.5366123420318554,True
V2R-PS,p005,f_mel,0.56,0.24080000000000001,0.5756527377318776,True
V2R-PS,p005,f_mel,0.58,0.24939999999999998,0.6138103945824445,True
V2R-PS,p005,f_mel,0.6,0.258,0.6510907687418286,True
V2R-PS,p005,f_mel,0.62,0.2666,0.6875060491664488,True
V2R-PS,p005,f_mel,0.64,0.2752,0.7230725921876519,True
V2R-PS,p005,f_mel,0.66,0.2838,0.7578092792492366,True
V2R-PS,p005,f_mel,0.68,0.2924,0.7917364472313485,True
V2R-PS,p005,f_mel,0.7000000000000001,0.30100000000000005,0.8248751828953443,True
V2R-PS,p005,f_mel,0.72,0.3096,0.8572468538731554,True
V2R-PS,p005,f_mel,0.74,0.3182,0.8888727961212395,True
V2R-PS,p005,f_mel,0.76,0.3268,0.9197741064351281,True
V2R-PS,p005,f_mel,0.78,0.33540000000000003,0.9499715063710917,True
V2R-PS,p005,f_mel,0.8,0.34400000000000003,0.9794852551575882,True
V2R-PS,p005,f_mel,0.8200000000000001,0.3526,1.0083350964361741,True
V2R-PS,p005,f_mel,0.84,0.36119999999999997,1.036540228444015,True
V2R-PS,p005,f_mel,0.86,0.36979999999999996,1.0641192904399903,True
V2R-PS,p005,f_mel,0.88,0.3784,1.0910903603397302,True
V2R-PS,p005,f_mel,0.9,0.387,1.1174709600113437,True
V2R-PS,p005,f_mel,0.92,0.3956,1.1432780657168127,True
V2R-PS,p005,f_mel,0.9400000000000001,0.4042,1.1685281219096812,True
V2R-PS,p005,f_mel,0.96,0.4128,1.1932370571139457,True
V2R-PS,p005,f_mel,0.98,0.4214,1.2174203009761606,True
V2R-PS,p005,f_mel,1.0,0.43,1.2410928018473946,True
V2R-PS,p005,f_blood,0.0,0.0,0.1316066935264598,True
V2R-PS,p005,f_blood,0.02,0.002,0.12183671285613887,True
V2R-PS,p005,f_blood,0.04,0.004,0.11472995888562558,True
V2R-PS,p005,f_blood,0.06,0.006,0.10903182582362668,True
V2R-PS,p005,f_blood,0.08,0.008,0.10424406570181423,True
V2R-PS,p005,f_blood,0.1,0.010000000000000002,0.1001078261669462,True
V2R-PS,p005,f_blood,0.12,0.012,0.09646822833007404,True
V2R-PS,p005,f_blood,0.14,0.014000000000000002,0.09322395156070289,True
V2R-PS,p005,f_blood,0.16,0.016,0.09030446426300111,True
V2R-PS,p005,f_blood,0.18,0.018,0.08765835716163144,True
V2R-PS,p005,f_blood,0.2,0.020000000000000004,0.08524680211946017,True
V2R-PS,p005,f_blood,0.22,0.022000000000000002,0.08303962700262585,True
V2R-PS,p005,f_blood,0.24,0.024,0.0810128316031189,True
V2R-PS,p005,f_blood,0.26,0.026000000000000002,0.07914694662610675,True
V2R-PS,p005,f_blood,0.28,0.028000000000000004,0.07742591059308943,True
V2R-PS,p005,f_blood,0.3,0.03,0.07583627807527492,True
V2R-PS,p005,f_blood,0.32,0.032,0.07436664727288742,True
V2R-PS,p005,f_blood,0.34,0.034,0.07300723712860194,True
V2R-PS,p005,f_blood,0.36,0.036,0.07174956901143678,True
V2R-PS,p005,f_blood,0.38,0.038000000000000006,0.07058622317888832,True
V2R-PS,p005,f_blood,0.4,0.04000000000000001,0.06951064977969466,True
V2R-PS,p005,f_blood,0.42,0.042,0.0685170203427579,True
V2R-PS,p005,f_blood,0.44,0.044000000000000004,0.06760010979658994,True
V2R-PS,p005,f_blood,0.46,0.046000000000000006,0.06675520183974339,True
V2R-PS,p005,f_blood,0.48,0.048,0.06597801239953793,True
V2R-PS,p005,f_blood,0.5,0.05,0.0652646272632461,True
V2R-PS,p005,f_blood,0.52,0.052000000000000005,0.06461145092745141,True
V2R-PS,p005,f_blood,0.54,0.054000000000000006,0.06401516440791417,True
V2R-PS,p005,f_blood,0.56,0.05600000000000001,0.0634726902638929,True
V2R-PS,p005,f_blood,0.58,0.057999999999999996,0.06298116347145744,True
V2R-PS,p005,f_blood,0.6,0.06,0.06253790706692994,True
V2R-PS,p005,f_blood,0.62,0.062,0.06214041169993449,True
V2R-PS,p005,f_blood,0.64,0.064,0.061786318403784075,True
V2R-PS,p005,f_blood,0.66,0.066,0.06147340402200056,True
V2R-PS,p005,f_blood,0.68,0.068,0.06119956883295407,True
V2R-PS,p005,f_blood,0.7000000000000001,0.07,0.060962825996691394,True
V2R-PS,p005,f_blood,0.72,0.072,0.06076129251394722,True
V2R-PS,p005,f_blood,0.74,0.074,0.06059318144076993,True
V2R-PS,p005,f_blood,0.76,0.07600000000000001,0.06045679514586307,True
V2R-PS,p005,f_blood,0.78,0.07800000000000001,0.06035051943370376,True
V2R-PS,p005,f_blood,0.8,0.08000000000000002,0.060272818386293336,True
V2R-PS,p005,f_blood,0.8200000000000001,0.08200000000000002,0.06022222980121025,True
V2R-PS,p005,f_blood,0.84,0.084,0.060197361124388914,True
V2R-PS,p005,f_blood,0.8503559407377598,0.08503559407377598,0.06019415095307609,True
V2R-PS,p005,f_blood,0.86,0.08600000000000001,0.06019688579344587,True
V2R-PS,p005,f_blood,0.88,0.08800000000000001,0.06021953992198944,True
V2R-PS,p005,f_blood,0.9,0.09000000000000001,0.060264119267620896,True
V2R-PS,p005,f_blood,0.92,0.09200000000000001,0.06032947643664406,True
V2R-PS,p005,f_blood,0.9400000000000001,0.09400000000000001,0.060414518287128696,True
V2R-PS,p005,f_blood,0.96,0.096,0.06051820349918813,True
V2R-PS,p005,f_blood,0.98,0.098,0.06063954028733654,True
V2R-PS,p005,f_blood,1.0,0.1,0.060777584234760505,True
V2R-PS,p006,f_mel,0.0,0.0,0.8788222813151919,True
V2R-PS,p006,f_mel,0.02,0.0086,0.7923926123522925,True
V2R-PS,p006,f_mel,0.04,0.0172,0.7097012573952238,True
V2R-PS,p006,f_mel,0.06,0.0258,0.6305043820614445,True
V2R-PS,p006,f_mel,0.08,0.0344,0.5545915860472365,True
V2R-PS,p006,f_mel,0.1,0.043000000000000003,0.481782960521917,True
V2R-PS,p006,f_mel,0.12,0.0516,0.41193085264616286,True
V2R-PS,p006,f_mel,0.14,0.060200000000000004,0.344928991922777,True
V2R-PS,p006,f_mel,0.16,0.0688,0.28073719802642155,True
V2R-PS,p006,f_mel,0.18,0.0774,0.21944725424099681,True
V2R-PS,p006,f_mel,0.2,0.08600000000000001,0.1614822814044623,True
V2R-PS,p006,f_mel,0.22,0.0946,0.10834885243089792,True
V2R-PS,p006,f_mel,0.24,0.1032,0.06633978809280885,True
V2R-PS,p006,f_mel,0.2583607027401041,0.11109510217824475,0.05478535833553701,True
V2R-PS,p006,f_mel,0.26,0.1118,0.05483083997937792,True
V2R-PS,p006,f_mel,0.28,0.12040000000000001,0.06245010305205912,True
V2R-PS,p006,f_mel,0.3,0.129,0.08048574356073249,True
V2R-PS,p006,f_mel,0.32,0.1376,0.10501417981790456,True
V2R-PS,p006,f_mel,0.34,0.1462,0.13398124603010073,True
V2R-PS,p006,f_mel,0.36,0.1548,0.1669035079138119,True
V2R-PS,p006,f_mel,0.38,0.1634,0.20591898073934572,True
V2R-PS,p006,f_mel,0.4,0.17200000000000001,0.24839142614562446,True
V2R-PS,p006,f_mel,0.42,0.18059999999999998,0.29206527096562085,True
V2R-PS,p006,f_mel,0.44,0.1892,0.33587810277040364,True
V2R-PS,p006,f_mel,0.46,0.1978,0.37930351701990284,True
V2R-PS,p006,f_mel,0.48,0.2064,0.4220699177725164,True
V2R-PS,p006,f_mel,0.5,0.215,0.46403513835868926,True
V2R-PS,p006,f_mel,0.52,0.2236,0.5051267064373874,True
V2R-PS,p006,f_mel,0.54,0.23220000000000002,0.545311478635495,True
V2R-PS,p006,f_mel,0.56,0.24080000000000001,0.5845793009992731,True
V2R-PS,p006,f_mel,0.58,0.24939999999999998,0.6229337831825391,True
V2R-PS,p006,f_mel,0.6,0.258,0.6603868767553377,True
V2R-PS,p006,f_mel,0.62,0.2666,0.696955582993596,True
V2R-PS,p006,f_mel,0.64,0.2752,0.7326599005140668,True
V2R-PS,p006,f_mel,0.66,0.2838,0.7675215194517963,True
V2R-PS,p006,f_mel,0.68,0.2924,0.8015629782404402,True
V2R-PS,p006,f_mel,0.7000000000000001,0.30100000000000005,0.8348071141108895,True
V2R-PS,p006,f_mel,0.72,0.3096,0.8672767039330621,True
V2R-PS,p006,f_mel,0.74,0.3182,0.8989942305125507,True
V2R-PS,p006,f_mel,0.76,0.3268,0.9299817327046931,True
V2R-PS,p006,f_mel,0.78,0.33540000000000003,0.9602607121094259,True
V2R-PS,p006,f_mel,0.8,0.34400000000000003,0.9898520782300919,True
V2R-PS,p006,f_mel,0.8200000000000001,0.3526,1.0187761198708607,True
V2R-PS,p006,f_mel,0.84,0.36119999999999997,1.0470524944215416,True
V2R-PS,p006,f_mel,0.86,0.36979999999999996,1.0747002292668977,True
V2R-PS,p006,f_mel,0.88,0.3784,1.1017377313114138,True
V2R-PS,p006,f_mel,0.9,0.387,1.1281828018138669,True
V2R-PS,p006,f_mel,0.92,0.3956,1.1540526545609242,True
V2R-PS,p006,f_mel,0.9400000000000001,0.4042,1.1793639359938157,True
V2R-PS,p006,f_mel,0.96,0.4128,1.2041327463149951,True
V2R-PS,p006,f_mel,0.98,0.4214,1.2283746608959676,True
V2R-PS,p006,f_mel,1.0,0.43,1.2521047515163513,True
V2R-PS,p006,f_blood,0.0,0.0,0.12251006427774107,True
V2R-PS,p006,f_blood,0.02,0.002,0.11315357891603442,True
V2R-PS,p006,f_blood,0.04,0.004,0.10636303476891473,True
V2R-PS,p006,f_blood,0.06,0.006,0.1009266332423748,True
V2R-PS,p006,f_blood,0.08,0.008,0.0963641194425795,True
V2R-PS,p006,f_blood,0.1,0.010000000000000002,0.09242636980757037,True
V2R-PS,p006,f_blood,0.12,0.012,0.08896449877168167,True
V2R-PS,p006,f_blood,0.14,0.014000000000000002,0.08588119189082982,True
V2R-PS,p006,f_blood,0.16,0.016,0.08310875112403117,True
V2R-PS,p006,f_blood,0.18,0.018,0.08059785669597548,True
V2R-PS,p006,f_blood,0.2,0.020000000000000004,0.07831127171704277,True
V2R-PS,p006,f_blood,0.22,0.022000000000000002,0.07622006742747775,True
V2R-PS,p006,f_blood,0.24,0.024,0.0743012358739427,True
V2R-PS,p006,f_blood,0.26,0.026000000000000002,0.07253611372248021,True
V2R-PS,p006,f_blood,0.28,0.028000000000000004,0.07090930406937639,True
V2R-PS,p006,f_blood,0.3,0.03,0.06940791666906444,True
V2R-PS,p006,f_blood,0.32,0.032,0.06802101886092046,True
V2R-PS,p006,f_blood,0.34,0.034,0.06673923007804237,True
V2R-PS,p006,f_blood,0.36,0.036,0.06555441673071637,True
