base_candidate,subject_id,parameter,grid_value_u,grid_value,logrmse,solver_success
V2R-PS,p028,f_mel,0.38,0.1634,0.36985571889338387,True
V2R-PS,p028,f_mel,0.4,0.17200000000000001,0.41754348421029575,True
V2R-PS,p028,f_mel,0.42,0.18059999999999998,0.46442538773009584,True
V2R-PS,p028,f_mel,0.44,0.1892,0.5103513959664531,True
V2R-PS,p028,f_mel,0.46,0.1978,0.5552491237987155,True
V2R-PS,p028,f_mel,0.48,0.2064,0.5990894976317908,True
V2R-PS,p028,f_mel,0.5,0.215,0.6418683779932353,True
V2R-PS,p028,f_mel,0.52,0.2236,0.6835962454120358,True
V2R-PS,p028,f_mel,0.54,0.23220000000000002,0.7242921824857422,True
V2R-PS,p028,f_mel,0.56,0.24080000000000001,0.7639802520258266,True
V2R-PS,p028,f_mel,0.58,0.24939999999999998,0.8026872646591943,True
V2R-PS,p028,f_mel,0.6,0.258,0.8404413792178786,True
V2R-PS,p028,f_mel,0.62,0.2666,0.8772712163436067,True
V2R-PS,p028,f_mel,0.64,0.2752,0.913205295756525,True
V2R-PS,p028,f_mel,0.66,0.2838,0.9482716815242184,True
V2R-PS,p028,f_mel,0.68,0.2924,0.9824977629873806,True
V2R-PS,p028,f_mel,0.7000000000000001,0.30100000000000005,1.0159101251176037,True
V2R-PS,p028,f_mel,0.72,0.3096,1.0485344782236807,True
V2R-PS,p028,f_mel,0.74,0.3182,1.0803956271214574,True
V2R-PS,p028,f_mel,0.76,0.3268,1.1115174664496157,True
V2R-PS,p028,f_mel,0.78,0.33540000000000003,1.141922993121057,True
V2R-PS,p028,f_mel,0.8,0.34400000000000003,1.171634329763614,True
V2R-PS,p028,f_mel,0.8200000000000001,0.3526,1.2006727549366862,True
V2R-PS,p028,f_mel,0.84,0.36119999999999997,1.2290587372285617,True
V2R-PS,p028,f_mel,0.86,0.36979999999999996,1.2568119712475894,True
V2R-PS,p028,f_mel,0.88,0.3784,1.283951414151247,True
V2R-PS,p028,f_mel,0.9,0.387,1.3104953217982775,True
V2R-PS,p028,f_mel,0.92,0.3956,1.3364612839188352,True
V2R-PS,p028,f_mel,0.9400000000000001,0.4042,1.3618662579157947,True
V2R-PS,p028,f_mel,0.96,0.4128,1.386726601064102,True
V2R-PS,p028,f_mel,0.98,0.4214,1.4110581009831258,True
V2R-PS,p028,f_mel,1.0,0.43,1.4348760043326838,True
V2R-PS,p028,f_blood,0.0,0.0,0.13587469361255067,True
V2R-PS,p028,f_blood,0.02,0.002,0.12352810251061906,True
V2R-PS,p028,f_blood,0.04,0.004,0.11466593577646014,True
V2R-PS,p028,f_blood,0.06,0.006,0.10765389488127029,True
V2R-PS,p028,f_blood,0.08,0.008,0.10183478410327264,True
V2R-PS,p028,f_blood,0.1,0.010000000000000002,0.0968236533968161,True
V2R-PS,p028,f_blood,0.12,0.012,0.0924200430988924,True
V2R-PS,p028,f_blood,0.14,0.014000000000000002,0.08849824000384819,True
V2R-PS,p028,f_blood,0.16,0.016,0.08497206785129396,True
V2R-PS,p028,f_blood,0.18,0.018,0.08177947172631798,True
V2R-PS,p028,f_blood,0.2,0.020000000000000004,0.07887403648551772,True
V2R-PS,p028,f_blood,0.22,0.022000000000000002,0.07621997600191079,True
V2R-PS,p028,f_blood,0.24,0.024,0.07378900207829583,True
V2R-PS,p028,f_blood,0.26,0.026000000000000002,0.07155827695262788,True
V2R-PS,p028,f_blood,0.28,0.028000000000000004,0.06950902313524993,True
V2R-PS,p028,f_blood,0.3,0.03,0.06762554931999142,True
V2R-PS,p028,f_blood,0.32,0.032,0.06589454936433503,True
V2R-PS,p028,f_blood,0.34,0.034,0.06430458619582335,True
V2R-PS,p028,f_blood,0.36,0.036,0.06284570446658583,True
V2R-PS,p028,f_blood,0.38,0.038000000000000006,0.06150913509314015,True
V2R-PS,p028,f_blood,0.4,0.04000000000000001,0.06028706686279731,True
V2R-PS,p028,f_blood,0.42,0.042,0.059172468004685716,True
V2R-PS,p028,f_blood,0.44,0.044000000000000004,0.058158945684592456,True
V2R-PS,p028,f_blood,0.46,0.046000000000000006,0.05724063477000265,True
V2R-PS,p028,f_blood,0.48,0.048,0.05641210951884438,True
V2R-PS,p028,f_blood,0.5,0.05,0.05566831344163876,True
V2R-PS,p028,f_blood,0.52,0.052000000000000005,0.05500450370752687,True
V2R-PS,p028,f_blood,0.54,0.054000000000000006,0.0544162072635265,True
V2R-PS,p028,f_blood,0.56,0.05600000000000001,0.05389918641549135,True
V2R-PS,p028,f_blood,0.58,0.057999999999999996,0.05344941204759019,True
V2R-PS,p028,f_blood,0.6,0.06,0.05306304298174802,True
V2R-PS,p028,f_blood,0.62,0.062,0.05273641023158799,True
V2R-PS,p028,f_blood,0.64,0.064,0.05246600510893837,True
V2R-PS,p028,f_blood,0.66,0.066,0.05224847030964447,True
V2R-PS,p028,f_blood,0.68,0.068,0.0520805932489758,True
V2R-PS,p028,f_blood,0.7000000000000001,0.07,0.05195930104149088,True
V2R-PS,p028,f_blood,0.72,0.072,0.051881656629624115,True
V2R-PS,p028,f_blood,0.74,0.074,0.051844855661688664,True
V2R-PS,p028,f_blood,0.7492014016665461,0.07492014016665462,0.05184090128259281,True
V2R-PS,p028,f_blood,0.76,0.07600000000000001,0.05184622380473618,True
V2R-PS,p028,f_blood,0.78,0.07800000000000001,0.051883214251531716,True
V2R-PS,p028,f_blood,0.8,0.08000000000000002,0.05195340524433686,True
V2R-PS,p028,f_blood,0.8200000000000001,0.08200000000000002,0.052054497491775556,True
V2R-PS,p028,f_blood,0.84,0.084,0.05218431139936807,True
V2R-PS,p028,f_blood,0.86,0.08600000000000001,0.0523407840700685,True
V2R-PS,p028,f_blood,0.88,0.08800000000000001,0.0525219660591452,True
V2R-PS,p028,f_blood,0.9,0.09000000000000001,0.05272601788889183,True
V2R-PS,p028,f_blood,0.92,0.09200000000000001,0.05295120634388825,True
V2R-PS,p028,f_blood,0.9400000000000001,0.09400000000000001,0.0531959005777742,True
V2R-PS,p028,f_blood,0.96,0.096,0.053458568068670734,True
V2R-PS,p028,f_blood,0.98,0.098,0.053737770463297675,True
V2R-PS,p028,f_blood,1.0,0.1,0.054032159350263315,True
V2R-PS,p028,s,0.0,0.0,0.06961526708300782,True
V2R-PS,p028,s,0.02,0.02,0.0690183821439516,True
V2R-PS,p028,s,0.04,0.04,0.06841775672229738,True
V2R-PS,p028,s,0.06,0.06,0.06781360168495736,True
V2R-PS,p028,s,0.08,0.08,0.06720615962501496,True
V2R-PS,p028,s,0.1,0.1,0.06659570853875013,True
V2R-PS,p028,s,0.12,0.12,0.06598256592749524,True
V2R-PS,p028,s,0.14,0.14,0.065367093373305,True
V2R-PS,p028,s,0.16,0.16,0.06474970164254187,True
V2R-PS,p028,s,0.18,0.18,0.06413085637701199,True
V2R-PS,p028,s,0.2,0.2,0.06351108443778536,True
V2R-PS,p028,s,0.22,0.22,0.06289098097272296,True
V2R-PS,p028,s,0.24,0.24,0.062271217284287236,True
V2R-PS,p028,s,0.26,0.26,0.061652549579598655,True
V2R-PS,p028,s,0.28,0.28,0.06103582868936249,True
V2R-PS,p028,s,0.3,0.3,0.06042201084543463,True
V2R-PS,p028,s,0.32,0.32,0.0598121696090608,True
V2R-PS,p028,s,0.34,0.34,0.05920750903922171,True
V2R-PS,p028,s,0.36,0.36,0.0586093781871986,True
V2R-PS,p028,s,0.38,0.38,0.05801928699095393,True
V2R-PS,p028,s,0.4,0.4,0.05743892362667842,True
V2R-PS,p028,s,0.42,0.42,0.05687017334598058,True
V2R-PS,p028,s,0.44,0.44,0.05631513878783355,True
V2R-PS,p028,s,0.46,0.46,0.055776161697813235,True
V2R-PS,p028,s,0.48,0.48,0.05525584591080157,True
V2R-PS,p028,s,0.5,0.5,0.05475708135217731,True
V2R-PS,p028,s,0.52,0.52,0.05428306868118732,True
V2R-PS,p028,s,0.54,0.54,0.053837344033366215,True
V2R-PS,p028,s,0.56,0.56,0.05342380311096283,True
V2R-PS,p028,s,0.58,0.58,0.05304672361591399,True
V2R-PS,p028,s,0.6,0.6,0.05271078471500522,True
V2R-PS,p028,s,0.62,0.62,0.052421081868104825,True
V2R-PS,p028,s,0.64,0.64,0.05218313493681459,True
V2R-PS,p028,s,0.66,0.66,0.0520028870233057,True
V2R-PS,p028,s,0.68,0.68,0.051886690970072195,True
V2R-PS,p028,s,0.7000000000000001,0.7000000000000001,0.05184127988456085,True
V2R-PS,p028,s,0.7019667683772588,0.7019667683772588,0.05184090128259281,True
V2R-PS,p028,s,0.72,0.72,0.05187371744294334,True
V2R-PS,p028,s,0.74,0.74,0.05199132308166222,True
V2R-PS,p028,s,0.76,0.76,0.052201566521222466,True
V2R-PS,p028,s,0.78,0.78,0.05251192543141194,True
V2R-PS,p028,s,0.8,0.8,0.0529296995619771,True
V2R-PS,p028,s,0.8200000000000001,0.8200000000000001,0.0534617746019965,True
V2R-PS,p028,s,0.84,0.84,0.05411432994320763,True
V2R-PS,p028,s,0.86,0.86,0.05489248737309498,True
V2R-PS,p028,s,0.88,0.88,0.0557999039728127,True
V2R-PS,p028,s,0.9,0.9,0.056838323900414454,True
V2R-PS,p028,s,0.92,0.92,0.05800712153863012,True
V2R-PS,p028,s,0.9400000000000001,0.9400000000000001,0.059302891650761844,True
V2R-PS,p028,s,0.96,0.96,0.06071916504707198,True
V2R-PS,p028,s,0.98,0.98,0.062246339241406864,True
V2R-PS,p028,s,1.0,1.0,0.06387189826057338,True
V2R-PS,p029,f_mel,0.0,0.0,0.8080857557015099,True
V2R-PS,p029,f_mel,0.02,0.0086,0.721478542231005,True
V2R-PS,p029,f_mel,0.04,0.0172,0.6387743031462254,True
V2R-PS,p029,f_mel,0.06,0.0258,0.559745540324135,True
V2R-PS,p029,f_mel,0.08,0.0344,0.4842147007480513,True
V2R-PS,p029,f_mel,0.1,0.043000000000000003,0.4120616976088927,True
V2R-PS,p029,f_mel,0.12,0.0516,0.3432484482543621,True
V2R-PS,p029,f_mel,0.14,0.060200000000000004,0.27788092123243413,True
V2R-PS,p029,f_mel,0.16,0.0688,0.21637053447216906,True
V2R-PS,p029,f_mel,0.18,0.0774,0.15990457053602045,True
V2R-PS,p029,f_mel,0.2,0.08600000000000001,0.11097393159643011,True
V2R-PS,p029,f_mel,0.22,0.0946,0.072552423477664,True
V2R-PS,p029,f_mel,0.24,0.1032,0.05609828030061509,True
V2R-PS,p029,f_mel,0.24817981012441573,0.10671731835349876,0.054908258271503474,True
V2R-PS,p029,f_mel,0.26,0.1118,0.05742234579116325,True
V2R-PS,p029,f_mel,0.28,0.12040000000000001,0.07146875425055324,True
V2R-PS,p029,f_mel,0.3,0.129,0.09328872866956125,True
V2R-PS,p029,f_mel,0.32,0.1376,0.12060578562965787,True
V2R-PS,p029,f_mel,0.34,0.1462,0.1534512462931649,True
V2R-PS,p029,f_mel,0.36,0.1548,0.192387566257847,True
V2R-PS,p029,f_mel,0.38,0.1634,0.23565479145016552,True
V2R-PS,p029,f_mel,0.4,0.17200000000000001,0.2804096242710085,True
V2R-PS,p029,f_mel,0.42,0.18059999999999998,0.32537692950089414,True
V2R-PS,p029,f_mel,0.44,0.1892,0.36995125486433766,True
V2R-PS,p029,f_mel,0.46,0.1978,0.41383105869656306,True
V2R-PS,p029,f_mel,0.48,0.2064,0.45686345673018747,True
V2R-PS,p029,f_mel,0.5,0.215,0.49897320847948873,True
V2R-PS,p029,f_mel,0.52,0.2236,0.540127785299031,True
V2R-PS,p029,f_mel,0.54,0.23220000000000002,0.580319069255087,True
V2R-PS,p029,f_mel,0.56,0.24080000000000001,0.6195532467700545,True
V2R-PS,p029,f_mel,0.58,0.24939999999999998,0.6578449812567848,True
V2R-PS,p029,f_mel,0.6,0.258,0.6952139336655941,True
V2R-PS,p029,f_mel,0.62,0.2666,0.7316826268635952,True
V2R-PS,p029,f_mel,0.64,0.2752,0.7672751072029564,True
V2R-PS,p029,f_mel,0.66,0.2838,0.8020160935208908,True
V2R-PS,p029,f_mel,0.68,0.2924,0.8359304318746711,True
V2R-PS,p029,f_mel,0.7000000000000001,0.30100000000000005,0.869042746120805,True
V2R-PS,p029,f_mel,0.72,0.3096,0.9013772161333017,True
V2R-PS,p029,f_mel,0.74,0.3182,0.9329574403257083,True
V2R-PS,p029,f_mel,0.76,0.3268,0.9638063544005233,True
V2R-PS,p029,f_mel,0.78,0.33540000000000003,0.9939461878180501,True
V2R-PS,p029,f_mel,0.8,0.34400000000000003,1.0233984456054768,True
V2R-PS,p029,f_mel,0.8200000000000001,0.3526,1.05218390712488,True
V2R-PS,p029,f_mel,0.84,0.36119999999999997,1.0803226360692813,True
V2R-PS,p029,f_mel,0.86,0.36979999999999996,1.1078339977387388,True
V2R-PS,p029,f_mel,0.88,0.3784,1.1347366808628487,True
V2R-PS,p029,f_mel,0.9,0.387,1.1610487220725316,True
V2R-PS,p029,f_mel,0.92,0.3956,1.1867875317055947,True
V2R-PS,p029,f_mel,0.9400000000000001,0.4042,1.211969920038229,True
V2R-PS,p029,f_mel,0.96,0.4128,1.2366121233221794,True
V2R-PS,p029,f_mel,0.98,0.4214,1.2607298292111788,True
V2R-PS,p029,f_mel,1.0,0.43,1.2843382013051636,True
V2R-PS,p029,f_blood,0.0,0.0,0.11736818329842195,True
V2R-PS,p029,f_blood,0.02,0.002,0.10742652668004757,True
V2R-PS,p029,f_blood,0.04,0.004,0.1002546156681679,True
V2R-PS,p029,f_blood,0.06,0.006,0.09456248080302994,True
V2R-PS,p029,f_blood,0.08,0.008,0.08984067183904279,True
V2R-PS,p029,f_blood,0.1,0.010000000000000002,0.08582637051015772,True
V2R-PS,p029,f_blood,0.12,0.012,0.08236327339548932,True
V2R-PS,p029,f_blood,0.14,0.014000000000000002,0.0793439760941613,True
V2R-PS,p029,f_blood,0.16,0.016,0.07666510892414372,True
V2R-PS,p029,f_blood,0.18,0.018,0.07426867971732756,True
V2R-PS,p029,f_blood,0.2,0.020000000000000004,0.07211481487355954,True
V2R-PS,p029,f_blood,0.22,0.022000000000000002,0.0701725698370995,True
V2R-PS,p029,f_blood,0.24,0.024,0.06841729524308601,True
V2R-PS,p029,f_blood,0.26,0.026000000000000002,0.0668289175879303,True
V2R-PS,p029,f_blood,0.28,0.028000000000000004,0.0653907752902245,True
V2R-PS,p029,f_blood,0.3,0.03,0.06408880655722116,True
V2R-PS,p029,f_blood,0.32,0.032,0.06291096819116698,True
V2R-PS,p029,f_blood,0.34,0.034,0.061846810694037406,True
V2R-PS,p029,f_blood,0.36,0.036,0.06088716197440724,True
V2R-PS,p029,f_blood,0.38,0.038000000000000006,0.060023888251241844,True
V2R-PS,p029,f_blood,0.4,0.04000000000000001,0.059249710918923205,True
V2R-PS,p029,f_blood,0.42,0.042,0.05855806466871639,True
V2R-PS,p029,f_blood,0.44,0.044000000000000004,0.05794298646446005,True
V2R-PS,p029,f_blood,0.46,0.046000000000000006,0.057399027871640806,True
V2R-PS,p029,f_blood,0.48,0.048,0.05692118523810143,True
V2R-PS,p029,f_blood,0.5,0.05,0.05650484363004838,True
V2R-PS,p029,f_blood,0.52,0.052000000000000005,0.056145731433896486,True
V2R-PS,p029,f_blood,0.54,0.054000000000000006,0.05583988326869146,True
V2R-PS,p029,f_blood,0.56,0.05600000000000001,0.05558360939803527,True
V2R-PS,p029,f_blood,0.58,0.057999999999999996,0.0553734702397903,True
V2R-PS,p029,f_blood,0.6,0.06,0.05520625488377542,True
V2R-PS,p029,f_blood,0.62,0.062,0.055078962767985004,True
V2R-PS,p029,f_blood,0.64,0.064,0.05498878785061035,True
V2R-PS,p029,f_blood,0.66,0.066,0.05493310476118607,True
V2R-PS,p029,f_blood,0.68,0.068,0.054909456528853456,True
V2R-PS,p029,f_blood,0.6857196096950989,0.06857196096950989,0.05490825827150348,True
V2R-PS,p029,f_blood,0.7000000000000001,0.07,0.05491554357592647,True
V2R-PS,p029,f_blood,0.72,0.072,0.05494921373585959,True
V2R-PS,p029,f_blood,0.74,0.074,0.055008453110343455,True
V2R-PS,p029,f_blood,0.76,0.07600000000000001,0.05509137762371306,True
V2R-PS,p029,f_blood,0.78,0.07800000000000001,0.055196225166599,True
V2R-PS,p029,f_blood,0.8,0.08000000000000002,0.055321348246774524,True
V2R-PS,p029,f_blood,0.8200000000000001,0.08200000000000002,0.05546520708502795,True
V2R-PS,p029,f_blood,0.84,0.084,0.05562636310891611,True
V2R-PS,p029,f_blood,0.86,0.08600000000000001,0.05580347280847749,True
V2R-PS,p029,f_blood,0.88,0.08800000000000001,0.05599528192623709,True
V2R-PS,p029,f_blood,0.9,0.09000000000000001,0.056200619959819856,True
V2R-PS,p029,f_blood,0.92,0.09200000000000001,0.056418394959722756,True
V2R-PS,p029,f_blood,0.9400000000000001,0.09400000000000001,0.056647588607748635,True
V2R-PS,p029,f_blood,0.96,0.096,0.05688725156358234,True
V2R-PS,p029,f_blood,0.98,0.098,0.05713649906828688,True
V2R-PS,p029,f_blood,1.0,0.1,0.05739450679430459,True
V2R-PS,p029,s,0.0,0.0,0.06292659417264948,True
V2R-PS,p029,s,0.02,0.02,0.06253438664624626,True
V2R-PS,p029,s,0.04,0.04,0.06214354755822654,True
V2R-PS,p029,s,0.06,0.06,0.06175446274777413,True
V2R-PS,p029,s,0.08,0.08,0.06136755418192457,True
V2R-PS,p029,s,0.1,0.1,0.06098328316860177,True
V2R-PS,p029,s,0.12,0.12,0.06060215384926212,True
V2R-PS,p029,s,0.14,0.14,0.06022471699228207,True
V2R-PS,p029,s,0.16,0.16,0.05985157410883669,True
V2R-PS,p029,s,0.18,0.18,0.05948338191331276,True
V2R-PS,p029,s,0.2,0.2,0.05912085715022509,True
V2R-PS,p029,s,0.22,0.22,0.05876478180898637,True
V2R-PS,p029,s,0.24,0.24,0.05841600874657981,True
V2R-PS,p029,s,0.26,0.26,0.0580754677359867,True
V2R-PS,p029,s,0.28,0.28,0.05774417195488966,True
V2R-PS,p029,s,0.3,0.3,0.05742322492438448,True
V2R-PS,p029,s,0.32,0.32,0.05711382790083775,True
V2R-PS,p029,s,0.34,0.34,0.05681728771514616,True
V2R-PS,p029,s,0.36,0.36,0.05653502504192392,True
V2R-PS,p029,s,0.38,0.38,0.056268583065902295,True
V2R-PS,p029,s,0.4,0.4,0.05601963649314966,True
V2R-PS,p029,s,0.42,0.42,0.05579000082958867,True
V2R-PS,p029,s,0.44,0.44,0.05558164181729509,True
V2R-PS,p029,s,0.46,0.46,0.055396684878462374,True
V2R-PS,p029,s,0.48,0.48,0.055237424365434155,True
V2R-PS,p029,s,0.5,0.5,0.055106332349826294,True
V2R-PS,p029,s,0.52,0.52,0.05500606660048804,True
V2R-PS,p029,s,0.54,0.54,0.054939477293494396,True
V2R-PS,p029,s,0.56,0.56,0.05490961186027789,True
V2R-PS,p029,s,0.5651686458760298,0.5651686458760298,0.05490825827150348,True
V2R-PS,p029,s,0.58,0.58,0.05491971720259891,True
V2R-PS,p029,s,0.6,0.6,0.05497323827230841,True
V2R-PS,p029,s,0.62,0.62,0.055073811712726635,True
V2R-PS,p029,s,0.64,0.64,0.05522525286551728,True
V2R-PS,p029,s,0.66,0.66,0.05543153393690426,True
V2R-PS,p029,s,0.68,0.68,0.05569675046373332,True
V2R-PS,p029,s,0.7000000000000001,0.7000000000000001,0.05602507240400469,True
V2R-PS,p029,s,0.72,0.72,0.05642067520292055,True
V2R-PS,p029,s,0.74,0.74,0.056887645117413975,True
V2R-PS,p029,s,0.76,0.76,0.05742985210101749,True
V2R-PS,p029,s,0.78,0.78,0.0580507830543681,True
V2R-PS,p029,s,0.8,0.8,0.05875332897847399,True
V2R-PS,p029,s,0.8200000000000001,0.8200000000000001,0.0595395227436282,True
V2R-PS,p029,s,0.84,0.84,0.060410231473747286,True
V2R-PS,p029,s,0.86,0.86,0.06136482061682756,True
V2R-PS,p029,s,0.88,0.88,0.06240082602683002,True
V2R-PS,p029,s,0.9,0.9,0.06351369270104959,True
V2R-PS,p029,s,0.92,0.92,0.06469665536028318,True
V2R-PS,p029,s,0.9400000000000001,0.9400000000000001,0.06594083306647594,True
V2R-PS,p029,s,0.96,0.96,0.06723557608170228,True
V2R-PS,p029,s,0.98,0.98,0.06856904104808426,True
V2R-PS,p029,s,1.0,1.0,0.06992890374968545,True
V2R-PS,p031,f_mel,0.0,0.0,0.6432714634148438,True
V2R-PS,p031,f_mel,0.02,0.0086,0.5569923353725376,True
V2R-PS,p031,f_mel,0.04,0.0172,0.47496924919888095,True
V2R-PS,p031,f_mel,0.06,0.0258,0.3971494425434988,True
V2R-PS,p031,f_mel,0.08,0.0344,0.3236833674533613,True
V2R-PS,p031,f_mel,0.1,0.043000000000000003,0.25503280262030203,True
V2R-PS,p031,f_mel,0.12,0.0516,0.19122791774707784,True
V2R-PS,p031,f_mel,0.14,0.060200000000000004,0.13253927198461835,True
V2R-PS,p031,f_mel,0.16,0.0688,0.08046020437904551,True
V2R-PS,p031,f_mel,0.18,0.0774,0.04449926059316579,True
V2R-PS,p031,f_mel,0.18814428287296786,0.08090204163537618,0.04166644534158508,True
V2R-PS,p031,f_mel,0.2,0.08600000000000001,0.045659918220066965,True
V2R-PS,p031,f_mel,0.22,0.0946,0.06657282009295541,True
V2R-PS,p031,f_mel,0.24,0.1032,0.09811883138250846,True
V2R-PS,p031,f_mel,0.26,0.1118,0.1343816599814829,True
V2R-PS,p031,f_mel,0.28,0.12040000000000001,0.17349201020562263,True
V2R-PS,p031,f_mel,0.3,0.129,0.21531688898643445,True
V2R-PS,p031,f_mel,0.32,0.1376,0.2613980995056935,True
V2R-PS,p031,f_mel,0.34,0.1462,0.30955127231388374,True
V2R-PS,p031,f_mel,0.36,0.1548,0.35816322609065726,True
V2R-PS,p031,f_mel,0.38,0.1634,0.4064533646568755,True
V2R-PS,p031,f_mel,0.4,0.17200000000000001,0.4540284951466306,True
V2R-PS,p031,f_mel,0.42,0.18059999999999998,0.5006872757197341,True
V2R-PS,p031,f_mel,0.44,0.1892,0.5463291490192997,True
V2R-PS,p031,f_mel,0.46,0.1978,0.5909091087502122,True
V2R-PS,p031,f_mel,0.48,0.2064,0.6344138799088015,True
V2R-PS,p031,f_mel,0.5,0.215,0.6768487351574349,True
V2R-PS,p031,f_mel,0.52,0.2236,0.7182298911901134,True
V2R-PS,p031,f_mel,0.54,0.23220000000000002,0.7585799748444361,True
V2R-PS,p031,f_mel,0.56,0.24080000000000001,0.797925248142559,True
V2R-PS,p031,f_mel,0.58,0.24939999999999998,0.8362938767033965,True
V2R-PS,p031,f_mel,0.6,0.258,0.8737148354522895,True
V2R-PS,p031,f_mel,0.62,0.2666,0.910217213245154,True
V2R-PS,p031,f_mel,0.64,0.2752,0.9458297722676242,True
V2R-PS,p031,f_mel,0.66,0.2838,0.9805806727985173,True
V2R-PS,p031,f_mel,0.68,0.2924,1.0144973065979324,True
V2R-PS,p031,f_mel,0.7000000000000001,0.30100000000000005,1.047606202252128,True
V2R-PS,p031,f_mel,0.72,0.3096,1.0799329783524716,True
V2R-PS,p031,f_mel,0.74,0.3182,1.1115023284391337,True
V2R-PS,p031,f_mel,0.76,0.3268,1.1423380268769596,True
V2R-PS,p031,f_mel,0.78,0.33540000000000003,1.1724629482977225,True
V2R-PS,p031,f_mel,0.8,0.34400000000000003,1.201899095570077,True
V2R-PS,p031,f_mel,0.8200000000000001,0.3526,1.2306676328386037,True
V2R-PS,p031,f_mel,0.84,0.36119999999999997,1.2587889212577958,True
V2R-PS,p031,f_mel,0.86,0.36979999999999996,1.2862825557974409,True
V2R-PS,p031,f_mel,0.88,0.3784,1.3131674020190733,True
V2R-PS,p031,f_mel,0.9,0.387,1.3394616320897872,True
V2R-PS,p031,f_mel,0.92,0.3956,1.36518275955743,True
V2R-PS,p031,f_mel,0.9400000000000001,0.4042,1.390347672592662,True
V2R-PS,p031,f_mel,0.96,0.4128,1.4149726655306754,True
V2R-PS,p031,f_mel,0.98,0.4214,1.4390734686355824,True
V2R-PS,p031,f_mel,1.0,0.43,1.4626652760706973,True
V2R-PS,p031,f_blood,0.0,0.0,0.14073047936032576,True
V2R-PS,p031,f_blood,0.02,0.002,0.12855014365092512,True
V2R-PS,p031,f_blood,0.04,0.004,0.11963356226444904,True
V2R-PS,p031,f_blood,0.06,0.006,0.11241553990257795,True
V2R-PS,p031,f_blood,0.08,0.008,0.10628946899918602,True
V2R-PS,p031,f_blood,0.1,0.010000000000000002,0.10094348393902214,True
V2R-PS,p031,f_blood,0.12,0.012,0.09619181036088088,True
V2R-PS,p031,f_blood,0.14,0.014000000000000002,0.09191316912672179,True
V2R-PS,p031,f_blood,0.16,0.016,0.08802325739612318,True
V2R-PS,p031,f_blood,0.18,0.018,0.08446072953229392,True
V2R-PS,p031,f_blood,0.2,0.020000000000000004,0.08117935928035812,True
V2R-PS,p031,f_blood,0.22,0.022000000000000002,0.07814334166550232,True
V2R-PS,p031,f_blood,0.24,0.024,0.07532431966727521,True
V2R-PS,p031,f_blood,0.26,0.026000000000000002,0.07269941841020193,True
V2R-PS,p031,f_blood,0.28,0.028000000000000004,0.07024989777269927,True
V2R-PS,p031,f_blood,0.3,0.03,0.067960200399723,True
V2R-PS,p031,f_blood,0.32,0.032,0.06581726133412145,True
V2R-PS,p031,f_blood,0.34,0.034,0.06380999586701785,True
V2R-PS,p031,f_blood,0.36,0.036,0.061928911884664484,True
V2R-PS,p031,f_blood,0.38,0.038000000000000006,0.06016581111529005,True
V2R-PS,p031,f_blood,0.4,0.04000000000000001,0.058513555106316936,True
V2R-PS,p031,f_blood,0.42,0.042,0.056965879169730206,True
V2R-PS,p031,f_blood,0.44,0.044000000000000004,0.0555172424559423,True
V2R-PS,p031,f_blood,0.46,0.046000000000000006,0.05416270566133107,True
V2R-PS,p031,f_blood,0.48,0.048,0.052897830193210385,True
V2R-PS,p031,f_blood,0.5,0.05,0.051718594251893034,True
V2R-PS,p031,f_blood,0.52,0.052000000000000005,0.05062132246155579,True
V2R-PS,p031,f_blood,0.54,0.054000000000000006,0.04960262653194397,True
V2R-PS,p031,f_blood,0.56,0.05600000000000001,0.0486593550555101,True
V2R-PS,p031,f_blood,0.58,0.057999999999999996,0.04778855100261851,True
V2R-PS,p031,f_blood,0.6,0.06,0.0469874158142723,True
V2R-PS,p031,f_blood,0.62,0.062,0.04625327923779449,True
V2R-PS,p031,f_blood,0.64,0.064,0.04558357422784467,True
V2R-PS,p031,f_blood,0.66,0.066,0.04497581635932336,True
V2R-PS,p031,f_blood,0.68,0.068,0.044427587282656306,True
V2R-PS,p031,f_blood,0.7000000000000001,0.07,0.04393652180576299,True
V2R-PS,p031,f_blood,0.72,0.072,0.04350029821903883,True
V2R-PS,p031,f_blood,0.74,0.074,0.04311663149700983,True
V2R-PS,p031,f_blood,0.76,0.07600000000000001,0.042783269018885586,True
V2R-PS,p031,f_blood,0.78,0.07800000000000001,0.042497988454987215,True
V2R-PS,p031,f_blood,0.8,0.08000000000000002,0.04225859747083307,True
V2R-PS,p031,f_blood,0.8200000000000001,0.08200000000000002,0.042062934908403404,True
V2R-PS,p031,f_blood,0.84,0.084,0.041908873116584505,True
V2R-PS,p031,f_blood,0.86,0.08600000000000001,0.0417943211209041,True
V2R-PS,p031,f_blood,0.88,0.08800000000000001,0.04171722834644112,True
V2R-PS,p031,f_blood,0.9,0.09000000000000001,0.04167558863655897,True
V2R-PS,p031,f_blood,0.9149945964385306,0.09149945964385307,0.04166644534158489,True
V2R-PS,p031,f_blood,0.92,0.09200000000000001,0.04166744434276593,True
V2R-PS,p031,f_blood,0.9400000000000001,0.09400000000000001,0.041690890296083145,True
V2R-PS,p031,f_blood,0.96,0.096,0.04174407750628244,True
V2R-PS,p031,f_blood,0.98,0.098,0.04182521647078065,True
