camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,m_base,h_base,AUDIT_ONLY,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Canon 20D,FL2,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.2506176829338074,0.2615620315074921,0.27219001203775406,0.32130759954452515,0.3671634942293167,0.39797765016555786,0.32110273838043213,0.028771281242370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32110273838043213,0.028771281242370605,0.2506176829338074,0.39797765016555786
Canon 20D,FL2,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.05358317866921425,0.06404098011553287,0.07202896103262901,0.09859210252761841,0.13066710531711578,0.15268215537071228,0.09935255348682404,0.01708553545176983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09935255348682404,0.01708553545176983,0.05358317866921425,0.15268215537071228
Canon 20D,FL11,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.41629931330680847,0.4336115434765816,0.4538663774728775,0.5278676748275757,0.5909827500581741,0.6283524036407471,0.5267633199691772,0.0413132980465889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267633199691772,0.0413132980465889,0.41629931330680847,0.6283524036407471
Canon 20D,FL11,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.23412634432315826,0.2460440568625927,0.2560209035873413,0.3030087351799011,0.3474493697285652,0.37773457169532776,0.3028877377510071,0.027733618393540382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028877377510071,0.027733618393540382,0.23412634432315826,0.37773457169532776
Canon 20D,FL11,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.05282050371170044,0.06354919150471687,0.07171698659658432,0.0986921563744545,0.13111265376210213,0.15337984263896942,0.09943833947181702,0.017291242256760597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09943833947181702,0.017291242256760597,0.05282050371170044,0.15337984263896942
Canon 20D,D65,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.4865844249725342,0.5072028279304505,0.5307650119066238,0.615708589553833,0.68779256939888,0.7294570803642273,0.6143527626991272,0.04733923077583313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143527626991272,0.04733923077583313,0.4865844249725342,0.7294570803642273
Canon 20D,D65,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.27152493596076965,0.28634532243013383,0.2975447475910187,0.3512730002403259,0.40277495980262756,0.43856221437454224,0.35130175948143005,0.03188047558069229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35130175948143005,0.03188047558069229,0.27152493596076965,0.43856221437454224
Canon 20D,D65,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.09528172016143799,0.10867024697363377,0.11716189049184322,0.14950565248727798,0.1879301220178604,0.21461747586727142,0.15049587190151215,0.020737113431096077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15049587190151215,0.020737113431096077,0.09528172016143799,0.21461747586727142
Canon 20D,A,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.522573709487915,0.5440786212682724,0.5701139718294144,0.660730391740799,0.7369190007448196,0.7802634239196777,0.6591775417327881,0.050247922539711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591775417327881,0.050247922539711,0.522573709487915,0.7802634239196777
Canon 20D,A,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.2743362486362457,0.28878234028816224,0.3001020550727844,0.35402101278305054,0.4053548201918602,0.4406883418560028,0.35395586490631104,0.03191889822483063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35395586490631104,0.03191889822483063,0.2743362486362457,0.4406883418560028
Canon 20D,A,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.11956575512886047,0.13290550261735917,0.14145579934120178,0.17596887052059174,0.21610239148139954,0.24445943534374237,0.1770140826702118,0.021947823464870453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770140826702118,0.021947823464870453,0.11956575512886047,0.24445943534374237
Canon 20D,FL2,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.4515337646007538,0.47110810726881025,0.49200817197561264,0.571462482213974,0.6399243474006653,0.6805096864700317,0.5703678727149963,0.044619299471378326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703678727149963,0.044619299471378326,0.4515337646007538,0.6805096864700317
Canon 20D,FL2,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.2980962097644806,0.31074080169200896,0.3230198547244072,0.3797679990530014,0.4327477216720581,0.4683489501476288,0.3795313239097595,0.03324097767472267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795313239097595,0.03324097767472267,0.2980962097644806,0.4683489501476288
Canon 20D,FL2,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.07045187056064606,0.08253431878983974,0.09176325611770153,0.12245304509997368,0.1595109924674034,0.18494613468647003,0.12333163619041443,0.019739821553230286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12333163619041443,0.019739821553230286,0.07045187056064606,0.18494613468647003
