camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,original_sample_id,variable_isolation,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Canon 500D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,G,0.26774194836616516,0.27900405138731005,0.2991893395781517,0.34263335168361664,0.3871508091688156,0.4081476926803589,0.3422459065914154,0.027329731732606888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3422459065914154,0.027329731732606888,0.26774194836616516,0.4081476926803589
Canon 500D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,B,0.03003782592713833,0.03695441205054521,0.0455198734998703,0.0657762810587883,0.09069105274975299,0.1053292527794838,0.06683682650327682,0.013643326237797737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06683682650327682,0.013643326237797737,0.03003782592713833,0.1053292527794838
Canon 600D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,R,0.43304118514060974,0.4465546676516533,0.4713642805814743,0.5353395044803619,0.5953302681446075,0.6292003393173218,0.533168375492096,0.03874944522976875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533168375492096,0.03874944522976875,0.43304118514060974,0.6292003393173218
Canon 600D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,G,0.26665404438972473,0.2778998935222626,0.29804559946060183,0.3413492739200592,0.385757777094841,0.40664899349212646,0.3409694731235504,0.027249762788414955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409694731235504,0.027249762788414955,0.26665404438972473,0.40664899349212646
Canon 600D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,B,0.041690438985824585,0.04854808010160923,0.0580634593963623,0.07776142284274101,0.1026591893285513,0.11632376909255981,0.07895229011774063,0.013530313037335873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07895229011774063,0.013530313037335873,0.041690438985824585,0.11632376909255981
Canon 60D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,R,0.43306612968444824,0.44658246397972107,0.4713964909315109,0.5353703796863556,0.5953713774681091,0.6292426586151123,0.5332024097442627,0.03875230252742767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5332024097442627,0.03875230252742767,0.43306612968444824,0.6292426586151123
Canon 60D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,G,0.26686251163482666,0.27811304688453675,0.2982666015625,0.341597244143486,0.3860317751765251,0.40693944692611694,0.34121644496917725,0.027265682816505432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34121644496917725,0.027265682816505432,0.26686251163482666,0.40693944692611694
Canon 60D,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,B,0.031610675156116486,0.03859857961535454,0.04732819329947233,0.0675186812877655,0.09244139231741429,0.10693510621786118,0.06859523057937622,0.013634564355015755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06859523057937622,0.013634564355015755,0.031610675156116486,0.10693510621786118
Nikon D200,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,R,0.43523216247558594,0.4489007392525673,0.47391398847103117,0.5382195711135864,0.5985811799764633,0.6326640248298645,0.5360565781593323,0.03897365555167198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360565781593323,0.03897365555167198,0.43523216247558594,0.6326640248298645
Nikon D200,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,G,0.26653921604156494,0.27774547785520554,0.297734759747982,0.3409916013479233,0.3852384388446808,0.4061603248119354,0.34058070182800293,0.027185942977666855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34058070182800293,0.027185942977666855,0.26653921604156494,0.4061603248119354
Nikon D200,FL2,L019,0.4664382001135704,appearance0,0.0,0.0,0,0.0,0.0,L019_A2,camera_only,B,0.030092384666204453,0.037589933685958386,0.046405797637999055,0.06721187010407448,0.09282874725759029,0.10811573266983032,0.06833897531032562,0.014024293050169945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06833897531032562,0.014024293050169945,0.030092384666204453,0.10811573266983032
