camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,m_base,h_base,AUDIT_ONLY,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Canon 5DMarkII,A,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.08601263910531998,0.0973632711917162,0.10482087917625904,0.13357101380825043,0.16750069335103035,0.19136181473731995,0.1344817578792572,0.01842043735086918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344817578792572,0.01842043735086918,0.08601263910531998,0.19136181473731995
Canon 5DMarkII,FL2,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.3818080723285675,0.3987515076994896,0.41681524366140366,0.48531875014305115,0.5443452894687653,0.5791868567466736,0.4843730330467224,0.03846513852477074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4843730330467224,0.03846513852477074,0.3818080723285675,0.5791868567466736
Canon 5DMarkII,FL2,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.25273576378822327,0.263808910548687,0.27447136491537094,0.32397258281707764,0.37017061561346054,0.40130776166915894,0.32376813888549805,0.028987273573875427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32376813888549805,0.028987273573875427,0.25273576378822327,0.40130776166915894
Canon 5DMarkII,FL2,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.03657281771302223,0.04643964562565088,0.05552928242832422,0.08195903152227402,0.11389015801250935,0.13602879643440247,0.0826871246099472,0.01696840301156044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826871246099472,0.01696840301156044,0.03657281771302223,0.13602879643440247
Canon 5DMarkII,FL11,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.41498979926109314,0.43229975551366806,0.45255639404058456,0.5263520181179047,0.589224249124527,0.6263557076454163,0.525230348110199,0.04118252545595169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525230348110199,0.04118252545595169,0.41498979926109314,0.6263557076454163
Canon 5DMarkII,FL11,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.2363559901714325,0.24841926544904708,0.2584259584546089,0.30580735206604004,0.35065141320228577,0.3812556862831116,0.3057021498680115,0.0279635488986969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057021498680115,0.0279635488986969,0.2363559901714325,0.3812556862831116
Canon 5DMarkII,FL11,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.04015727713704109,0.050423994101583956,0.05943784210830927,0.08622349426150322,0.11841960623860359,0.14073674380779266,0.08693556487560272,0.017152193933725357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08693556487560272,0.017152193933725357,0.04015727713704109,0.14073674380779266
Canon 5DMarkII,D65,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.48482128977775574,0.5054855287075043,0.5290485173463821,0.6137145161628723,0.6854456514120102,0.7267212271690369,0.6123371720314026,0.04715647175908089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123371720314026,0.04715647175908089,0.48482128977775574,0.7267212271690369
Canon 5DMarkII,D65,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.27597707509994507,0.2908539354801178,0.3021833151578903,0.35665516555309296,0.40881720185279846,0.4451290965080261,0.3566965162754059,0.03228367120027542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566965162754059,0.03228367120027542,0.27597707509994507,0.4451290965080261
Canon 5DMarkII,D65,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.07573394477367401,0.0886336848139763,0.09779507480561733,0.12928372621536255,0.16696276143193245,0.1927490383386612,0.13017044961452484,0.020169025287032127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13017044961452484,0.020169025287032127,0.07573394477367401,0.1927490383386612
Canon 5DMarkII,A,HM00,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.5224324464797974,0.544012850522995,0.5700787454843521,0.6607024371623993,0.7367762923240662,0.7798683047294617,0.6591414213180542,0.050204940140247345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591414213180542,0.050204940140247345,0.5224324464797974,0.7798683047294617
