epoch,train_loss,inner_val_loss,inner_val_macro_auc
1,0.6280395865440369,0.6663257360458374,0.7696289905090596
2,0.40955614745616914,0.7034560918807984,0.8127696289905091
3,0.30549840331077577,0.9600985527038575,0.6031061259706644
4,0.2796096295118332,0.8967734575271606,0.7480586712683348
5,0.2312888815999031,0.7478792905807495,0.7929249352890423
6,0.2288079336285591,0.649329674243927,0.7929249352890423
7,0.2238592468202114,0.7166473269462585,0.7601380500431406
8,0.2227913349866867,0.6821035623550415,0.7998274374460741
9,0.2211553767323494,0.661827951669693,0.7799827437446074
10,0.20591132193803788,0.6537735104560852,0.7601380500431406
11,0.1980217970907688,0.6603145956993103,0.7955133735979292
12,0.1983424410223961,0.7064664244651795,0.7808455565142364
