candidate,subject_id,capture_id,outer_fold,solver_converged,selected_start_index,f_mel,f_blood,c_tHb_eq_g_l,logrmse,rmse,sam_deg,centered_logrmse,mean_log_residual,reference_logrmse,model_to_reference_error_ratio,model_better_than_reference,f_mel_at_lower,f_mel_at_upper,f_blood_at_lower,f_blood_at_upper,diameter_um,scattering_amplitude,delta_bs,g0,selected_nfev,selected_status,selected_optimality
V2R-PS,p019,p019_neutral_front,1,True,32,0.10270063238747941,0.09999999999999999,14.999999999999998,0.07199964434433495,0.017693029296299102,3.6743821416685045,0.07199276140067686,-0.0009955358436231118,0.10373321250027841,0.6940847835416426,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.0,9.0,2.0,1.9180473727922055e-08
V2R-PS,p032,p032_neutral_front,1,True,2,0.09006866226018734,0.09999999999999999,14.999999999999998,0.04683669283241692,0.012062167838211981,2.3395493974703063,0.0468283140632303,-0.0008858879577252703,0.025708892340532755,1.821809053926994,False,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.0,13.0,1.0,3.1764929445773866e-09
V2R-PS,p044,p044_neutral_front,1,True,1,0.13792463010944528,0.09999999999999999,14.999999999999998,0.05983637833546091,0.013071216715613667,3.3608932644553042,0.05982712593719011,-0.0010522235503967368,0.3098442047484866,0.19311762950038902,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.0,13.0,3.0,1.0233039989495004e-08
V2R-PS,p049,p049_neutral_front,1,True,11,0.1194642517065337,0.09999999999999999,14.999999999999998,0.06531188699334145,0.013651561686961461,3.15166686103451,0.06530291280694088,-0.0010826641030728,0.20472978773181452,0.3190150672109164,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.0,11.0,2.0,1.1197703584017082e-08
V2R-PS,p050,p050_neutral_front,1,True,10,0.09031702763375837,0.09999999999999999,14.999999999999998,0.05202533053936031,0.013670701821966037,2.6074451090836215,0.05199656795602212,0.0017297220945774667,0.0339307747016101,1.5332785943402458,False,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.0,11.0,1.0,1.4932503637682316e-09
V2R-PS,p051,p051_neutral_front,1,True,19,0.09516380267404527,0.09999999999999999,14.999999999999998,0.05151889200676621,0.01302396649667118,2.575722927105492,0.051503527306115876,0.0012581369691000103,0.055389047077739215,0.9301277910497143,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.0,8.0,2.0,1.6136554381674076e-08
V2R-PS,p003,p003_neutral_front,2,True,24,0.08032945990977179,0.06500564062922921,9.750846094384382,0.05792212550337538,0.021515270412953643,3.5032867390046776,0.05783213520769459,-0.0032275006038264996,0.12492241791591004,0.46366478066702915,True,False,False,False,False,15.0,1.4878127891963353,0.4999999999999999,1.0,9.0,1.0,9.389658297970948e-09
V2R-PS,p010,p010_neutral_front,2,True,32,0.08379450813733356,0.09999999999999995,14.999999999999993,0.06904302562263542,0.023983883309254803,3.968672746684671,0.06895091606289701,-0.0035651874025389757,0.0727337682326018,0.9492568211485561,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0,12.0,1.0,1.2327356123507084e-09
V2R-PS,p013,p013_neutral_front,2,True,23,0.08010023821390894,0.09999999999999995,14.999999999999993,0.053085075834672514,0.015789594404352108,2.8601111730041966,0.05308228071317016,-0.0005447482548247768,0.07558012764415048,0.7023681685827509,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0,14.0,1.0,3.2093898611779e-09
V2R-PS,p018,p018_neutral_front,2,True,32,0.13599722214757679,0.09999999999999999,14.999999999999998,0.09568013638873035,0.018982547348680892,4.835493893241811,0.0956511277892506,-0.0023558972835186465,0.2863075203985125,0.3341865985760794,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0,8.0,2.0,2.4701207261684103e-08
V2R-PS,p020,p020_neutral_front,2,True,0,0.059542958148752066,0.09999999999999999,14.999999999999998,0.18114392407814842,0.06693621037178696,10.360924847557005,0.1796123615335005,0.023505761310561812,0.27055280854864483,0.669532595318001,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0,6.0,2.0,1.4777040199049868e-07
V2R-PS,p023,p023_neutral_front,2,True,29,0.10292087404294034,0.09999999999999999,14.999999999999998,0.05103417825702526,0.013650328756279613,2.8627931026281366,0.05102350877305995,0.0010435050815901525,0.08921678421914363,0.5720244089012417,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0,11.0,1.0,2.2708021044285628e-09
V2R-PS,p037,p037_neutral_front,2,True,15,0.08332945083696386,0.04297245206672854,6.445867810009281,0.041376716062523244,0.012811589659698636,2.15585245146952,0.041334050715085655,-0.0018785322998010941,0.13745873588358706,0.30101190583889065,True,False,False,False,False,15.0,1.4878127891963353,0.4999999999999999,1.0,10.0,1.0,7.164985292090763e-09
V2R-PS,p038,p038_neutral_front,2,True,3,0.11447465172760143,0.09717365279181965,14.576047918772948,0.06363654304557684,0.013300571559629064,2.9833357353375765,0.06359794703368318,-0.0022160198312248802,0.15532450379589183,0.4097006041570883,True,False,False,False,False,15.0,1.4878127891963353,0.4999999999999999,1.0,14.0,2.0,1.5226574388897107e-08
V2R-PS,p041,p041_neutral_front,2,True,20,0.09826475524626405,0.03987072129791454,5.98060819468718,0.0644633130918,0.022389152676691032,3.7768849738260952,0.06427015956175355,-0.004986514281356542,0.07823874376413094,0.8239308300519216,True,False,False,False,False,15.0,1.4878127891963353,0.4999999999999999,1.0,9.0,2.0,1.3779379421004224e-08
V2R-PS,p008,p008_neutral_front,3,True,12,0.07605818755212397,0.09999999999999999,14.999999999999998,0.23407616459592723,0.07721120990841682,13.70081590693982,0.23278462253285,0.02455545446897976,0.24454802046892507,0.9571787338416484,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.0,10.0,1.0,8.16855590451927e-09
V2R-PS,p014,p014_neutral_front,3,True,1,0.13925407674868245,0.09999999999999999,14.999999999999998,0.11880098159726887,0.02417720290820994,6.2985760648172935,0.11877163934874617,-0.002640249019692225,0.3163864289197167,0.375493291551436,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.0,9.0,2.0,1.0701974039255405e-08
V2R-PS,p015,p015_neutral_front,3,True,8,0.07169148586103588,0.09719282447911709,14.578923671867564,0.04649885963946625,0.014781044461489949,2.5483440429160433,0.046494190732316705,-0.0006589202666014931,0.13633621739213275,0.34106021517177176,True,False,False,False,False,15.0,1.443266727231977,0.4999999999999999,1.0,13.0,1.0,2.1131785657931244e-09
V2R-PS,p021,p021_neutral_front,3,True,22,0.050647093121039044,0.09999999999999999,14.999999999999998,0.13530037331303377,0.051416188145405495,7.454298496690444,0.13421635076131602,0.017092753053902284,0.3130906041516113,0.4321444703831348,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.0,9.0,1.0,7.18939760678945e-11
V2R-PS,p022,p022_neutral_front,3,True,24,0.054246567178901535,0.09999999999999999,14.999999999999998,0.1689777213672086,0.06450373303034942,9.591898944852865,0.16715585103425828,0.024746550940824716,0.3035463164089812,0.556678543710402,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.0,8.0,2.0,1.6173250733344767e-07
V2R-PS,p028,p028_neutral_front,3,True,10,0.08624712129161835,0.074824326239942,11.2236489359913,0.051841279884560776,0.016707881418203386,3.0384997898033537,0.051834384324201864,-0.0008455186575715176,0.07195083874371776,0.7205097367831198,True,False,False,False,False,15.0,1.443266727231977,0.4999999999999999,1.0,10.0,1.0,5.557382200689167e-09
V2R-PS,p033,p033_neutral_front,3,True,5,0.07522859845000415,0.05211796170283328,7.817694255424993,0.03704222447724487,0.011996099635149516,1.9754213691378695,0.03702520427547448,-0.0011227834083137817,0.17494066234247999,0.21174164988999292,True,False,False,False,False,15.0,1.443266727231977,0.4999999999999999,1.0,11.0,1.0,1.4873253970239781e-09
V2R-PS,p043,p043_neutral_front,3,True,3,0.0795602544393549,0.02776538659341979,4.164807989012968,0.06512761345204524,0.0282929184227078,4.019754134182971,0.06480723035919975,-0.006452048289391634,0.20894111726852152,0.3117031932415017,True,False,False,False,False,15.0,1.443266727231977,0.4999999999999999,1.0,11.0,2.0,6.402781488025328e-08
V2R-PS,p046,p046_neutral_front,3,True,24,0.137650528590222,0.09999999999999999,14.999999999999998,0.11238811255401253,0.023813199877837702,6.0696882299612644,0.1123872241355516,-0.00044687197123431617,0.3075360483278093,0.3654469554548468,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.0,8.0,2.0,6.893687972554541e-08
V2R-PS,p005,p005_neutral_front,4,True,22,0.11276690656585164,0.08503559614239758,12.755339421359638,0.06019415095307591,0.017074355942037805,3.523970988134205,0.060164552106824455,-0.0018874529787242759,0.1358455305140367,0.44310733467124375,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0,12.0,2.0,7.090018599749456e-08
V2R-PS,p012,p012_neutral_front,4,True,23,0.07369153939464966,0.09062946462308602,13.594419693462903,0.04807383656314662,0.015292086603577271,2.6242289362150166,0.048071241369080774,-0.0004995149003885305,0.13496989706723028,0.3561819161735036,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0,14.0,1.0,8.873230969415085e-10
V2R-PS,p025,p025_neutral_front,4,True,3,0.09386786185778911,0.043266336840982016,6.489950526147302,0.0627624321965348,0.02211219590498971,3.696093842503011,0.0626225911751174,-0.00418735832461673,0.09451058246231865,0.6640783556863398,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0,8.0,1.0,6.806594504454622e-09
V2R-PS,p026,p026_neutral_front,4,True,28,0.11045496269484226,0.09999999999999999,14.999999999999998,0.059106241399009586,0.016444170724504603,3.3671375070521727,0.05907907927645689,-0.0017916930998684649,0.13291356377868016,0.44469683694156165,True,False,False,False,True,15.0,1.4970349624431978,0.4999999999999999,1.0,10.0,3.0,1.4147697359436977e-08
V2R-PS,p027,p027_neutral_front,4,True,7,0.11084789124616685,0.06332228001746991,9.498342002620486,0.055025757275989066,0.0157522114369893,3.210993383392122,0.05498559573862887,-0.002101957436329493,0.10488889580578718,0.5246099394341518,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0,8.0,2.0,2.2098313025421753e-08
V2R-PS,p029,p029_neutral_front,4,True,5,0.10689505258010805,0.07456088479378169,11.184132719067254,0.05602507240400312,0.014468071304387174,3.0238526326145787,0.056014345095269605,-0.0010963035263272022,0.08665319273132167,0.6465436602863023,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0,10.0,1.0,4.188766931443083e-09
V2R-PS,p031,p031_neutral_front,4,True,14,0.08064009760860459,0.07746398626764144,11.619597940146216,0.04927597815709358,0.017016764956452147,2.747666601183626,0.049171978141216634,-0.0031997795264793716,0.1111794200646268,0.4432113256972401,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0,10.0,2.0,1.468715054884083e-08
V2R-PS,p034,p034_neutral_front,4,True,17,0.06155313192195491,0.04404726164252962,6.607089246379442,0.05370547700799424,0.024003791971964554,3.1422622223605607,0.05337041769138682,-0.005989722539742779,0.3058002406024518,0.17562274281468843,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0,11.0,2.0,1.089303951706676e-08
V2R-PS,p048,p048_neutral_front,4,True,32,0.09976142030783758,0.09999999999999999,14.999999999999998,0.08915272416537738,0.025284781891019056,4.92855097741799,0.08902491054579613,0.0047721618183863964,0.08452821904465835,1.0547096008053334,False,False,False,False,True,15.0,1.4970349624431978,0.4999999999999999,1.0,9.0,2.0,1.3536521161316773e-08
V2R-PS,p007,p007_neutral_front,5,True,32,0.12662224763881755,0.0927311429317938,13.90967143976907,0.06925428454347111,0.015537070626158618,3.694433313930303,0.06922270198861542,-0.002091281191853583,0.22317993423397947,0.31030694932845376,True,False,False,False,False,15.0,1.5153930249673337,0.4999999999999999,1.0,14.0,2.0,1.9743927737096996e-08
V2R-PS,p009,p009_neutral_front,5,True,2,0.14106051837269354,0.09999999999999999,14.999999999999998,0.10180930418799182,0.021504206895929953,5.512923285067829,0.10180415469257932,-0.0010239660992565737,0.3132877392838114,0.32497059866029887,True,False,False,False,True,15.0,1.5153930249673337,0.4999999999999999,1.0,9.0,2.0,5.5489503138197905e-08
V2R-PS,p017,p017_neutral_front,5,True,27,0.07370161058406648,0.03529246502844171,5.2938697542662565,0.07925577178012286,0.03517031476285015,4.685785930726053,0.07865521458530368,-0.009738304729404838,0.2346034856449402,0.33782861990410584,True,False,False,False,False,15.0,1.5153930249673337,0.4999999999999999,1.0,11.0,2.0,1.369363724609045e-07
V2R-PS,p024,p024_neutral_front,5,True,3,0.10889300599631495,0.09999999999999999,14.999999999999998,0.06321482064176347,0.019129295363195496,3.7374742440052313,0.06318397994963193,-0.001974392690128668,0.13018393302235823,0.48558081764903155,True,False,False,False,True,15.0,1.5153930249673337,0.4999999999999999,1.0,12.0,1.0,1.5889811341188428e-09
V2R-PS,p040,p040_neutral_front,5,True,13,0.0717360088933006,0.06843741205287283,10.265611807930926,0.05825258367748176,0.024409232363051727,3.4655419088510557,0.057993085554794335,-0.0054923158081376525,0.18414069462273758,0.3163482346845061,True,False,False,False,False,15.0,1.5153930249673337,0.4999999999999999,1.0,13.0,2.0,6.375584010421666e-08
V2R-PS,p042,p042_neutral_front,5,True,6,0.07380604946856563,0.04212114018736455,6.318171028104683,0.05424613205561623,0.022771485240831592,3.3604760862175285,0.054136894207012856,-0.003440861609256072,0.21314144996902937,0.2545076617593551,True,False,False,False,False,15.0,1.5153930249673337,0.4999999999999999,1.0,12.0,2.0,1.0603569045267995e-08
V2R-PS,p045,p045_neutral_front,5,True,26,0.10450867575030719,0.060402959504756076,9.060443925713411,0.0649289225025532,0.02046549655856757,3.7214894940719985,0.06478227846065567,-0.004361350110760138,0.07831358278563605,0.8290889037765002,True,False,False,False,False,15.0,1.5153930249673337,0.4999999999999999,1.0,8.0,2.0,2.699821177283363e-08
V2R-PS,p047,p047_neutral_front,5,True,9,0.11891577945437458,0.09999999999999999,14.999999999999998,0.07668061211131437,0.01852586178303197,4.142029922828294,0.07667143194741428,0.0011865061731285431,0.18502561320030544,0.41443241713946544,True,False,False,False,True,15.0,1.5153930249673337,0.4999999999999999,1.0,9.0,2.0,1.9714606680336067e-08
V2R-PSG,p004,p004_neutral_front,1,True,10,0.10569315772270678,0.057367850341692964,8.605177551253945,0.0531977641200647,0.016237608758222253,3.1072950552849785,0.05318123551059896,-0.0013260078959988918,0.056917941136243246,0.9346396418789352,True,False,False,False,False,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,11.0,1.0,9.749204927797515e-09
V2R-PSG,p006,p006_neutral_front,1,True,30,0.11889631604380213,0.08783237840046242,13.174856760069362,0.05378307563521627,0.014238875973053773,3.0893167141226012,0.053775252380666744,-0.0009173092057690622,0.13940577489134853,0.38580235056355633,True,False,False,False,False,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,15.0,1.0,2.63820585816746e-09
V2R-PSG,p011,p011_neutral_front,1,True,7,0.058035735041546264,0.041724545540943805,6.258681831141571,0.06245018678372178,0.03202823568298868,3.828903713658472,0.06194573877254504,-0.007921570377478747,0.3732889911864766,0.16729715651465535,True,False,False,False,False,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,11.0,2.0,1.4636213557155768e-08
V2R-PSG,p019,p019_neutral_front,1,True,9,0.11083327913486772,0.09999999999999999,14.999999999999998,0.07135234374361614,0.01755871011437791,3.6552793032381516,0.07134764770951917,-0.0008186110343152461,0.10373321250027841,0.6878447319215593,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,9.0,1.0,8.004676455951048e-09
V2R-PSG,p032,p032_neutral_front,1,True,10,0.09776094022459365,0.09999999999999999,14.999999999999998,0.046170010304854577,0.012295618359409025,2.366713570131209,0.046168701170800276,-0.0003476834073180845,0.025708892340532755,1.7958770721546307,False,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,14.0,1.0,2.490916362209813e-09
V2R-PSG,p044,p044_neutral_front,1,True,18,0.1471959986619668,0.09999999999999987,14.99999999999998,0.0589553737501937,0.013024724549815755,3.34980632123355,0.058947439032693776,-0.0009672256778429582,0.3098442047484866,0.19027425024150513,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,7.0,2.0,1.992985381003771e-08
V2R-PSG,p049,p049_neutral_front,1,True,29,0.12815872388844982,0.09999999999999999,14.999999999999998,0.064437139977631,0.01342844502871154,3.103254937153786,0.06442743173781285,-0.0011185026447346964,0.20472978773181452,0.31474237672751526,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,10.0,1.0,2.2203450223162974e-09
V2R-PSG,p050,p050_neutral_front,1,True,4,0.09808599850104072,0.09999999999999999,14.999999999999998,0.0537777839902196,0.014442092532377401,2.7209929098561205,0.05374719250040388,0.0018136563134315141,0.0339307747016101,1.5849265000031878,False,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,11.0,1.0,1.9694951487271837e-09
V2R-PSG,p051,p051_neutral_front,1,True,24,0.10308871550371697,0.09999999999999999,14.999999999999998,0.052797653991622104,0.013572051768042648,2.655730979596828,0.052782014550504346,0.00128499299974632,0.055389047077739215,0.9532147017716326,True,False,False,False,True,15.0,1.4763056990827377,0.4999999999999999,1.053160299202578,11.0,1.0,2.714871034373545e-09
V2R-PSG,p003,p003_neutral_front,2,True,9,0.08830536533063003,0.06989793498771862,10.484690248157793,0.05495560247358998,0.019996550136113962,3.3109001110265415,0.05491873106866184,-0.00201276452752077,0.12492241791591004,0.4399178577425763,True,False,False,False,False,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,10.0,1.0,4.554788429565739e-09
V2R-PSG,p010,p010_neutral_front,2,True,30,0.09310122669645984,0.09999999999999999,14.999999999999998,0.06627798121174945,0.022498222369560644,3.781241171242564,0.0662382802057507,-0.0022936932858316585,0.0727337682326018,0.9112408558263224,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,10.0,1.0,3.168644567862338e-09
V2R-PSG,p013,p013_neutral_front,2,True,8,0.08933566903738509,0.09999999999999999,14.999999999999998,0.052973501209634524,0.016060843834253345,2.8978179045718124,0.05297268277944316,0.00029446486316000276,0.07558012764415048,0.7008919257062727,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,12.0,1.0,1.7521326215105339e-09
V2R-PSG,p018,p018_neutral_front,2,True,10,0.14764907792001364,0.09999999999999999,14.999999999999998,0.09389089842742801,0.0187678236966238,4.780914276517911,0.09384628707764965,-0.002893995378188015,0.2863075203985125,0.3279372413855596,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,9.0,2.0,1.731739593404692e-08
V2R-PSG,p020,p020_neutral_front,2,True,6,0.06839407263844588,0.09999999999999999,14.999999999999998,0.18904670070611368,0.07013898914698322,10.837952070957947,0.187791720869629,0.021746830129705443,0.27055280854864483,0.6987423332259494,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,8.0,2.0,2.983685784574785e-07
V2R-PSG,p023,p023_neutral_front,2,True,19,0.11310709233191583,0.09999999999999998,14.999999999999996,0.0525224969979635,0.014115523103631471,2.947348882596221,0.052506333871027815,0.0013029176202822865,0.08921678421914363,0.5887064576207122,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,13.0,4.0,1.4780148653956953e-08
V2R-PSG,p037,p037_neutral_front,2,True,15,0.09140168670105255,0.045855307786558795,6.8782961679838195,0.03928156429810965,0.011976153608917583,2.0441860953624076,0.03927353515967245,-0.0007941849712096603,0.13745873588358706,0.2857698642840493,True,False,False,False,False,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,9.0,1.0,1.6505143654512953e-09
V2R-PSG,p038,p038_neutral_front,2,True,27,0.1247087252743829,0.09999999999999999,14.999999999999998,0.06149214156376698,0.013053132850299463,2.9230075584394486,0.06146118495745867,-0.0019509530295254932,0.15532450379589183,0.39589465963832926,True,False,False,False,True,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,12.0,1.0,4.208315520671545e-09
V2R-PSG,p041,p041_neutral_front,2,True,32,0.1072557536377516,0.04085828947858791,6.128743421788187,0.059996909684903024,0.02061939310911485,3.5294233436630447,0.059884458098909896,-0.003671627696038147,0.07823874376413094,0.7668439803401981,True,False,False,False,False,15.0,1.4878127891963353,0.4999999999999999,1.0666245897112294,8.0,2.0,1.4982430185136715e-08
V2R-PSG,p008,p008_neutral_front,3,True,11,0.10556624973241027,0.09999999999999999,14.999999999999998,0.2489037438527724,0.08201234425368108,14.650566087550839,0.24857201540069987,0.012846278198791607,0.24454802046892507,1.0178113213735902,False,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,8.0,2.0,2.3401224620739862e-07
V2R-PSG,p014,p014_neutral_front,3,True,22,0.17510714923760234,0.09999999999999999,14.999999999999998,0.11189958142586505,0.02309610319936152,6.060917556454496,0.11175978103818295,-0.0055917497781290074,0.3163864289197167,0.3536800924361381,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,6.0,1.0,6.834908724380467e-09
V2R-PSG,p015,p015_neutral_front,3,True,16,0.09804984925956067,0.09999999999999999,14.999999999999998,0.04956330061702103,0.01722253188192304,2.875113427935339,0.04953143878670326,0.0017768904784103011,0.13633621739213275,0.36353730186356975,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,11.0,1.0,6.450660121878104e-09
V2R-PSG,p021,p021_neutral_front,3,True,32,0.07583565119089052,0.09999999999999999,14.999999999999998,0.15666807308825367,0.061163219528989406,8.737743998128034,0.1559351915818286,0.015136087721892164,0.3130906041516113,0.5003921261475754,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,9.0,2.0,6.513937894307859e-08
V2R-PSG,p022,p022_neutral_front,3,True,0,0.08026753763946709,0.09999999999999999,14.999999999999998,0.1925758221844429,0.07433168599953921,11.018035983274928,0.19157207857718853,0.01963634384577968,0.3035463164089812,0.6344198950020434,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,9.0,2.0,2.2797694824693448e-08
V2R-PSG,p028,p028_neutral_front,3,True,21,0.1112458227615113,0.09338759941560029,14.008139912340043,0.052393831486520194,0.016180751693852167,2.9724373476504957,0.052387036211603816,0.0008438096953609662,0.07195083874371776,0.7281893081627885,True,False,False,False,False,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,14.0,2.0,2.5329088088912777e-08
V2R-PSG,p033,p033_neutral_front,3,True,2,0.09819612291130982,0.06639477554753333,9.95921633213,0.038729861557972006,0.013448857768912902,2.1529078270925295,0.038706065025484744,0.0013574632748715218,0.17494066234247999,0.22138856135202492,True,False,False,False,False,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,13.0,2.0,1.3239179263459587e-08
V2R-PSG,p043,p043_neutral_front,3,True,28,0.10346710567076026,0.0311581212395975,4.673718185939625,0.05371727668642059,0.021561026426010464,3.2615708183901115,0.05370302733097323,-0.0012372025275626736,0.20894111726852152,0.25709289482445724,True,False,False,False,False,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,8.0,1.0,5.713462093222971e-09
V2R-PSG,p046,p046_neutral_front,3,True,9,0.1734925688010691,0.09999999999999999,14.999999999999998,0.10809921415145966,0.023149287272332505,5.971429333927924,0.10801016476589186,-0.004386844812395037,0.3075360483278093,0.3515009532678731,True,False,False,False,True,15.0,1.443266727231977,0.4999999999999999,1.2073376803816358,9.0,2.0,2.4382552120076307e-08
V2R-PSG,p005,p005_neutral_front,4,True,2,0.12174242426040081,0.08676583944565729,13.014875916848593,0.05868276588056682,0.0166234056998726,3.457912240460702,0.05866932778268305,-0.0012557821950926124,0.1358455305140367,0.43198157244123114,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,7.0,2.0,4.9051225048910444e-08
V2R-PSG,p012,p012_neutral_front,4,True,16,0.08027356782735326,0.09999999976784864,14.999999965177295,0.04783598091623515,0.01546126744587356,2.6414761832286255,0.04783593440246754,6.670877929830048e-05,0.13496989706723028,0.3544196295297419,True,False,False,False,True,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,19.0,1.0,5.374579429585584e-09
V2R-PSG,p025,p025_neutral_front,4,True,30,0.10162756939489039,0.04479466647858504,6.719199971787757,0.05938566193443991,0.0205241660768771,3.47867050195503,0.059308506996423725,-0.003026192532993143,0.09451058246231865,0.6283493381084277,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,11.0,1.0,9.537240828130003e-09
V2R-PSG,p026,p026_neutral_front,4,True,21,0.11972228490371804,0.09999999999999998,14.999999999999996,0.05765276975414145,0.015899039045774454,3.2837157045505503,0.05764059402595491,-0.001184812499553847,0.13291356377868016,0.4337613717900262,True,False,False,False,True,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,13.0,1.0,3.0184663059965063e-09
V2R-PSG,p027,p027_neutral_front,4,True,9,0.1195604268679566,0.06485869387173387,9.728804080760082,0.05310009469983484,0.01509989167102925,3.100479236447386,0.05307770317266089,-0.0015419088968980632,0.10488889580578718,0.5062508694738789,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,10.0,2.0,1.2787767385803409e-08
V2R-PSG,p029,p029_neutral_front,4,True,7,0.11531236927271368,0.07818299881997333,11.727449822995998,0.05502633218025872,0.014454330242292642,3.0102069898372292,0.05501972802322864,-0.0008525030569601016,0.08665319273132167,0.6350179427418708,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,14.0,1.0,8.716451496636887e-09
V2R-PSG,p031,p031_neutral_front,4,True,12,0.08782599192391452,0.08255194346998024,12.382791520497035,0.0460839236319306,0.01561527765026443,2.572312038176014,0.046034516907700725,-0.0021333706635808802,0.1111794200646268,0.4145004858376016,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,8.0,2.0,1.995393372967786e-08
V2R-PSG,p034,p034_neutral_front,4,True,13,0.06768497845632704,0.047661107015107854,7.149166052266178,0.04804242158684051,0.020825748769514003,2.789028083673245,0.04786759569690015,-0.004094820402145322,0.3058002406024518,0.1571039365181432,True,False,False,False,False,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,9.0,1.0,9.7669263764194e-09
V2R-PSG,p048,p048_neutral_front,4,True,9,0.10889241471867846,0.09999999999999999,14.999999999999998,0.09192408775975863,0.02635235878312906,5.12866256786183,0.09184022815443184,0.003925608615961835,0.08452821904465835,1.08749585403181,False,False,False,False,True,15.0,1.4970349624431978,0.4999999999999999,1.0591382593474812,10.0,2.0,2.8012293644350887e-08
V2R-PSG,p007,p007_neutral_front,5,True,13,0.1389812888479508,0.09316657679134238,13.974986518701357,0.06717394591396919,0.01528499875084664,3.63404223666735,0.06714794833231728,-0.0018687012637941176,0.22317993423397947,0.30098559776231826,True,False,False,False,False,15.0,1.5153930249673337,0.4999999999999999,1.0744771748095174,12.0,2.0,1.5076835962762596e-08
V2R-PSG,p009,p009_neutral_front,5,True,1,0.1544864781056672,0.09999999999999999,14.999999999999998,0.10063111773940536,0.021411365591000993,5.506318696816288,0.10060535780635049,-0.0022768043697821583,0.3132877392838114,0.321209881910643,True,False,False,False,True,15.0,1.5153930249673337,0.4999999999999999,1.0744771748095174,8.0,2.0,2.0398878059267055e-08
