candidate,outer_fold,parameter,value,loss,loss_kind,solver_success,nfev,grid_kind,profile_source,profile_identifiable,acceptable_normalized_span
V2R-PS,5,A_s,0.7,0.09362102019646398,centered_logrmse,True,21,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.72,0.09238434175190292,centered_logrmse,True,19,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.74,0.09118826779952811,centered_logrmse,True,18,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.76,0.09002985118858134,centered_logrmse,True,19,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.78,0.08890273489267816,centered_logrmse,True,21,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.8,0.08780108555343262,centered_logrmse,True,21,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.82,0.08671459248521633,centered_logrmse,True,22,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.84,0.08564257508918882,centered_logrmse,True,25,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.86,0.0845842383940666,centered_logrmse,True,25,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.88,0.08353846879769858,centered_logrmse,True,32,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.8999999999999999,0.08250406498628612,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.9199999999999999,0.0814869963017697,centered_logrmse,True,16,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.94,0.08049171154305373,centered_logrmse,True,16,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.96,0.07912571571890241,centered_logrmse,True,16,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,0.98,0.07819983134384012,centered_logrmse,True,16,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.0,0.07729701940846366,centered_logrmse,True,18,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.02,0.0764168727176683,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.04,0.07555959309238737,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.06,0.07472593774065994,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.08,0.07391718857516472,centered_logrmse,True,18,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.1,0.07313445779014223,centered_logrmse,True,18,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.12,0.07237792146326795,centered_logrmse,True,20,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.1400000000000001,0.07164722578380703,centered_logrmse,True,20,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.1600000000000001,0.07086945664262,centered_logrmse,True,20,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.18,0.07019942731810778,centered_logrmse,True,22,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.2,0.0695421784891609,centered_logrmse,True,32,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.22,0.0689276921357714,centered_logrmse,True,28,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.24,0.06833901320851705,centered_logrmse,True,34,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.26,0.0677772905400921,centered_logrmse,True,34,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.28,0.06724561759770671,centered_logrmse,True,25,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.3,0.06675148620255572,centered_logrmse,True,25,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.3199999999999998,0.06629747833390587,centered_logrmse,True,29,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.3399999999999999,0.06588436299311565,centered_logrmse,True,32,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.3599999999999999,0.0655129422686019,centered_logrmse,True,37,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.38,0.06518369498416433,centered_logrmse,True,48,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.4,0.06489641424617151,centered_logrmse,True,70,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.42,0.0646485852742124,centered_logrmse,True,15,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.44,0.06444320304228572,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.46,0.06428673020146548,centered_logrmse,True,18,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.48,0.0641788056535342,centered_logrmse,True,16,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.5,0.06411886539261998,centered_logrmse,True,19,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.5153930249673337,0.06410496131399925,centered_logrmse,True,4,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.52,0.06410620193233925,centered_logrmse,True,20,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.54,0.06414010120933737,centered_logrmse,True,44,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.56,0.06421975808018457,centered_logrmse,True,73,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.58,0.06434496752693074,centered_logrmse,True,36,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,A_s,1.6,0.06451461242588324,centered_logrmse,True,33,uniform_or_exact_optimum,estimated_in_fold,False,0.3800000000000001
V2R-PS,5,delta_bs,-0.5,0.08364565350399891,centered_logrmse,True,74,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.48,0.08311246221894569,centered_logrmse,True,26,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.46,0.08250184515921558,centered_logrmse,True,25,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.44,0.0819786533608899,centered_logrmse,True,26,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.42,0.08145915559120913,centered_logrmse,True,25,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.4,0.08094336441114774,centered_logrmse,True,28,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.38,0.08043129461938459,centered_logrmse,True,29,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.36,0.07992295371169003,centered_logrmse,True,28,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.33999999999999997,0.07941836390885391,centered_logrmse,True,29,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.32,0.07891755780210304,centered_logrmse,True,28,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.3,0.07842057839499436,centered_logrmse,True,33,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.28,0.07792748382410315,centered_logrmse,True,36,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.26,0.07743835460894455,centered_logrmse,True,37,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.24,0.07695330561409436,centered_logrmse,True,38,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.21999999999999997,0.07647250153473462,centered_logrmse,True,37,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.2,0.07599616892744485,centered_logrmse,True,48,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.18,0.07552458608213672,centered_logrmse,True,52,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.15999999999999998,0.07505803601821864,centered_logrmse,True,61,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.14,0.07459957743824372,centered_logrmse,True,14,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.12,0.07413492021656976,centered_logrmse,True,15,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.09999999999999998,0.07367668014336508,centered_logrmse,True,15,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.08000000000000002,0.07322478661826823,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.06,0.07275204500702419,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.03999999999999998,0.07231308713274744,centered_logrmse,True,14,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,-0.020000000000000018,0.07188166042129983,centered_logrmse,True,13,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.0,0.07145750220628036,centered_logrmse,True,12,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.020000000000000018,0.0710409437598703,centered_logrmse,True,13,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.040000000000000036,0.0706324636788486,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.06000000000000005,0.07023244911031896,centered_logrmse,True,17,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.07999999999999996,0.06984138384021883,centered_logrmse,True,19,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.09999999999999998,0.06946005163805057,centered_logrmse,True,20,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.12,0.0690892696483063,centered_logrmse,True,18,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.14,0.0687298016380634,centered_logrmse,True,27,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.16000000000000003,0.068382144400603,centered_logrmse,True,32,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.18000000000000005,0.06804611101989963,centered_logrmse,True,33,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.20000000000000007,0.06772176042205728,centered_logrmse,True,39,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.21999999999999997,0.06740937035444888,centered_logrmse,True,26,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.24,0.06710935592406829,centered_logrmse,True,45,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.26,0.06682233466741411,centered_logrmse,True,25,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.28,0.0665489337377587,centered_logrmse,True,32,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.30000000000000004,0.06628977177134449,centered_logrmse,True,46,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.32000000000000006,0.0660443663824626,centered_logrmse,True,34,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.33999999999999997,0.06580637616461009,centered_logrmse,True,56,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.36,0.06557424726106406,centered_logrmse,True,46,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.38,0.06534763736254552,centered_logrmse,True,44,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.4,0.06512649530291337,centered_logrmse,True,42,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.42000000000000004,0.06491091702895926,centered_logrmse,True,33,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.44000000000000006,0.06470099894035722,centered_logrmse,True,45,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.45999999999999996,0.06449677240787646,centered_logrmse,True,52,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.48,0.06429807072879269,centered_logrmse,True,20,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PS,5,delta_bs,0.5,0.06410496131398478,centered_logrmse,True,4,uniform_or_exact_optimum,estimated_in_fold,False,0.38
V2R-PSG,1,A_s,0.6,0.10263591759690928,centered_logrmse,True,20,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.62,0.10119722744216002,centered_logrmse,True,95,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.64,0.09974229930737108,centered_logrmse,True,44,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.6599999999999999,0.09829431448697375,centered_logrmse,True,45,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.6799999999999999,0.09688476918661129,centered_logrmse,True,26,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.7,0.09552479955804943,centered_logrmse,True,20,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.72,0.09333998542635902,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.74,0.09209743619089004,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.76,0.09089739619237212,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.78,0.08973881403653133,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.8,0.0886110054613464,centered_logrmse,True,20,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.82,0.08749898176063566,centered_logrmse,True,22,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.84,0.08640192895651103,centered_logrmse,True,23,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.86,0.0853190507652742,centered_logrmse,True,28,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.88,0.08424924558492186,centered_logrmse,True,34,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.8999999999999999,0.08272298979044344,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.9199999999999999,0.08170842489567015,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.94,0.08071746669533225,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.96,0.07975299881066844,centered_logrmse,True,16,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,0.98,0.07881702744769721,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.0,0.0779091035671494,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.02,0.0770286718168,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.04,0.07617582340545158,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.06,0.07535102375296082,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.08,0.07455381451197896,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.1,0.07378440366439988,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.12,0.07304407852451926,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.1400000000000001,0.072248264494429,centered_logrmse,True,21,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.1600000000000001,0.07157615734686364,centered_logrmse,True,21,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.18,0.07093236853444812,centered_logrmse,True,23,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.2,0.07030489882551859,centered_logrmse,True,27,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.22,0.06972464938207396,centered_logrmse,True,29,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.24,0.06917485491101337,centered_logrmse,True,30,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.26,0.06865677850214695,centered_logrmse,True,33,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.28,0.06817346911913284,centered_logrmse,True,27,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.3,0.06773308894847119,centered_logrmse,True,26,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.3199999999999998,0.06733862865538259,centered_logrmse,True,31,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.3399999999999999,0.0669909796293135,centered_logrmse,True,32,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.3599999999999999,0.0666907963647234,centered_logrmse,True,41,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.38,0.06643816144992899,centered_logrmse,True,42,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.4,0.06623225910798759,centered_logrmse,True,78,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.42,0.06606979845215079,centered_logrmse,True,13,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.44,0.06595295430057202,centered_logrmse,True,16,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.46,0.06588735249789937,centered_logrmse,True,14,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.4763056990827377,0.06587095577850532,centered_logrmse,True,4,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.48,0.06587178982672366,centered_logrmse,True,12,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.5,0.06590493809542909,centered_logrmse,True,29,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.52,0.06598540624893069,centered_logrmse,True,67,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.54,0.0661118531200074,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.56,0.06628271608311899,centered_logrmse,True,21,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.58,0.06649635104982207,centered_logrmse,True,58,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,A_s,1.6,0.0667509709696794,centered_logrmse,True,64,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.40000000000000013
V2R-PSG,1,delta_bs,-0.5,0.08266258418718424,centered_logrmse,True,64,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.48,0.08218216138912321,centered_logrmse,True,74,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.46,0.08170301975722896,centered_logrmse,True,29,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.44,0.08114997749036305,centered_logrmse,True,25,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.42,0.08068258581092354,centered_logrmse,True,26,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.4,0.08021866901641748,centered_logrmse,True,28,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.38,0.07975826776972195,centered_logrmse,True,27,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.36,0.07930141902062682,centered_logrmse,True,26,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.33999999999999997,0.07884817945805014,centered_logrmse,True,30,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.32,0.07839862249664302,centered_logrmse,True,32,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.3,0.07795283881445568,centered_logrmse,True,31,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.28,0.07751094351497798,centered_logrmse,True,39,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.26,0.07707308535551578,centered_logrmse,True,35,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.24,0.0766394611022673,centered_logrmse,True,34,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.21999999999999997,0.07621033480498526,centered_logrmse,True,39,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.2,0.07578605202169376,centered_logrmse,True,48,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.18,0.07536702974620156,centered_logrmse,True,45,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.15999999999999998,0.07495371581337852,centered_logrmse,True,58,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.14,0.0745465442696616,centered_logrmse,True,74,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.12,0.07413966196464893,centered_logrmse,True,15,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.09999999999999998,0.07373698195204471,centered_logrmse,True,16,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.08000000000000002,0.07334129790316324,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.06,0.07292480623037324,centered_logrmse,True,13,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.03999999999999998,0.07254369863313151,centered_logrmse,True,14,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,-0.020000000000000018,0.0721711304576036,centered_logrmse,True,13,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.0,0.07180695636501011,centered_logrmse,True,13,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.020000000000000018,0.07145164749469088,centered_logrmse,True,16,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.040000000000000036,0.07110582915276241,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.06000000000000005,0.0707700223854671,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.07999999999999996,0.07044480105374096,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.09999999999999998,0.07013053823667752,centered_logrmse,True,22,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.12,0.06982745449496217,centered_logrmse,True,24,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.14,0.06953628955734399,centered_logrmse,True,28,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.16000000000000003,0.06925777777744573,centered_logrmse,True,36,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.18000000000000005,0.06899247746895831,centered_logrmse,True,41,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
V2R-PSG,1,delta_bs,0.20000000000000007,0.06874052631562129,centered_logrmse,True,37,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.43999999999999995
