subject_count,all_solver_converged,median_logrmse,p90_logrmse,median_rmse,median_sam_deg,median_centered_logrmse,median_mean_log_residual,maximum_abs_median_signed_band_residual,model_better_than_reference_fraction,median_model_to_reference_error_ratio,f_mel_lower_boundary_fraction,f_mel_upper_boundary_fraction,f_mel_any_boundary_fraction,f_blood_lower_boundary_fraction,f_blood_upper_boundary_fraction,median_signed_residual_by_wavelength,candidate,strong_spectral_checks,strong_spectral_target_pass
44,True,0.10928087793534105,0.19947673562613288,0.0333289909758841,5.532187315913546,0.10901609146338265,0.0056245075355744,0.07404618936836935,0.6363636363636364,0.7805589485068172,0.0,0.0,0.0,0.0,0.6590909090909091,"{""420"":-0.0641433089561977,""430"":-0.03614209006540265,""440"":-0.01897689357800945,""450"":-0.00394151839975035,""460"":-0.01178464224094985,""470"":0.00404815293789925,""480"":0.0172529060684168,""490"":0.017523474288095753,""500"":0.01530803914186855,""510"":0.0120786186171484,""520"":0.00628253766604785,""530"":-0.00299642720121165,""540"":-0.00952445007815965,""550"":-0.02096250155230245,""560"":-0.014107539234811249,""570"":-0.02745469304738045,""580"":-0.0245098782959112,""590"":0.0227364746997224,""600"":0.0435701593383028,""610"":0.03348911648309355,""620"":0.04463257390203845,""630"":0.036495304524873304,""640"":0.0444629280764903,""650"":0.03078346256890305,""660"":0.05358622016649845,""670"":0.02960325505997475,""680"":0.07404618936836935}",V2R-0,"{""median_logrmse"":false,""p90_logrmse"":false,""median_rmse"":false,""median_sam_deg"":false,""maximum_abs_median_signed_band_residual"":false,""reference_better_fraction"":false,""model_to_reference_median_error_ratio"":true}",False
44,True,0.0964815294766327,0.19431851392390628,0.03036267000961345,4.8944916773439235,0.09622460251119105,0.00734353767006825,0.0687163297274303,0.6818181818181818,0.6802751770973365,0.0,0.0,0.0,0.0,0.6818181818181818,"{""420"":-0.05656701082661745,""430"":-0.028739193099521297,""440"":-0.014879379586699201,""450"":-0.00284885702277435,""460"":-0.0135961262378186,""470"":0.0014070652397574499,""480"":0.01295436844993635,""490"":0.01430168813975155,""500"":0.01275197268890195,""510"":0.010192356342709749,""520"":0.0053405499338632,""530"":-6.943447974914999e-05,""540"":-0.0044297039001038995,""550"":-0.01598310335656645,""560"":-0.01033052456719585,""570"":-0.0229392423908777,""580"":-0.018610562549811797,""590"":0.0232196696304698,""600"":0.039142662220667354,""610"":0.02911475538510485,""620"":0.039482213310707504,""630"":0.028993709295709,""640"":0.03890678050433845,""650"":0.0242508751931694,""660"":0.04837197606039455,""670"":0.022188710475580603,""680"":0.0687163297274303}",V2R-P,"{""median_logrmse"":false,""p90_logrmse"":false,""median_rmse"":false,""median_sam_deg"":false,""maximum_abs_median_signed_band_residual"":false,""reference_better_fraction"":true,""model_to_reference_median_error_ratio"":true}",False
44,True,0.061478291574805354,0.11687712088429199,0.018109445539665536,3.484414323927867,0.06139357164097092,-0.001494008174594252,0.03419971900544064,0.9318181818181818,0.4431593301842419,0.0,0.0,0.0,0.0,0.4772727272727273,"{""420"":-0.03419971900544064,""430"":-0.007802420791840625,""440"":0.004488859836283124,""450"":0.00934404180082643,""460"":-0.00795448555648924,""470"":0.0009202993316377861,""480"":0.007693051687532745,""490"":0.007103383480741146,""500"":0.005605553817663311,""510"":0.0031726319237352363,""520"":0.0037463032572131877,""530"":0.007207154064811497,""540"":0.008338329528924396,""550"":-0.0038972735852967205,""560"":0.0006599078151958288,""570"":-0.006739042097130943,""580"":-0.0008240953319610111,""590"":0.02301471703358708,""600"":0.017063275201011807,""610"":-0.003523259416273933,""620"":-0.0004268138461133997,""630"":-0.011326670243733683,""640"":-0.006918244615861213,""650"":-0.0204056677914356,""660"":-0.00019432563113425116,""670"":-0.02310547611479824,""680"":0.022900536328288174}",V2R-PS,"{""median_logrmse"":false,""p90_logrmse"":false,""median_rmse"":true,""median_sam_deg"":false,""maximum_abs_median_signed_band_residual"":false,""reference_better_fraction"":true,""model_to_reference_median_error_ratio"":true}",False
44,True,0.05881906981538026,0.11075947124354345,0.017951589387398936,3.2973079077885457,0.05880838340768842,-0.0011516575721442716,0.034015086897961413,0.9090909090909091,0.4328714721156287,0.0,0.0,0.0,0.0,0.5454545454545454,"{""420"":-0.034015086897961413,""430"":-0.008156306007531117,""440"":0.005212268957568558,""450"":0.009094790819964393,""460"":-0.008957188268754121,""470"":-0.001321292432411178,""480"":0.004112137224300386,""490"":0.0049127968512382575,""500"":0.002076766095721619,""510"":0.0012072223662359383,""520"":0.0018613152542375777,""530"":0.006439070288996013,""540"":0.00809154839804034,""550"":-0.004264004429190685,""560"":0.0004436811788324918,""570"":-0.005841914952922883,""580"":-9.85454169951383e-05,""590"":0.023612004682531204,""600"":0.017170245341546403,""610"":-0.0035895264902658097,""620"":0.001459523365445442,""630"":-0.007596761278613279,""640"":-0.006219154363010293,""650"":-0.014277666700550362,""660"":0.0029854836499667303,""670"":-0.020049898800647226,""680"":0.03211281466699076}",V2R-PSG,"{""median_logrmse"":true,""p90_logrmse"":false,""median_rmse"":true,""median_sam_deg"":false,""maximum_abs_median_signed_band_residual"":false,""reference_better_fraction"":true,""model_to_reference_median_error_ratio"":true}",False
