candidate,subject_id,outer_fold,wavelength_nm,signed_residual,log_residual,band_role
V2R-PS,p022,3,460,-0.05596198495586446,-0.17082454825076865,fit
V2R-PS,p022,3,470,-0.025876015610320435,-0.0807798629806269,fit
V2R-PS,p022,3,480,-0.001664847853583895,-0.005288810791050702,fit
V2R-PS,p022,3,490,0.0029149503568512425,0.009221460019313232,fit
V2R-PS,p022,3,500,-0.0036708425946979095,-0.011395181763100837,fit
V2R-PS,p022,3,510,-0.001978926401668968,-0.006158345732100834,fit
V2R-PS,p022,3,520,-0.011804454003736142,-0.0369523006206236,fit
V2R-PS,p022,3,530,0.005835779906543659,0.019868148924022222,fit
V2R-PS,p022,3,540,0.009084593430729204,0.03244874519344587,fit
V2R-PS,p022,3,550,0.0002044831345892617,0.0007145549329719003,fit
V2R-PS,p022,3,560,0.024406304967078074,0.0874546508715377,fit
V2R-PS,p022,3,570,-0.012982513180435085,-0.04498761603866197,fit
V2R-PS,p022,3,580,0.004249899926599909,0.015442726209639046,fit
V2R-PS,p022,3,590,0.0644378179882073,0.21864927498296693,fit
V2R-PS,p022,3,600,0.08236090543634333,0.23208274061118694,fit
V2R-PS,p022,3,610,0.08151730537196883,0.20750453933272683,fit
V2R-PS,p022,3,620,0.0865299272796986,0.20697600693540508,fit
V2R-PS,p022,3,630,0.08367319661630973,0.19018263594591323,fit
V2R-PS,p022,3,640,0.08535777520796545,0.18779737014137143,fit
V2R-PS,p022,3,650,0.08316637210500838,0.17757997035929307,fit
V2R-PS,p022,3,660,0.09129853252032727,0.19177378135406953,fit
V2R-PS,p022,3,670,0.05519315023815019,0.10908801835838622,fit
V2R-PS,p022,3,680,0.11840691356983252,0.2452090864093449,fit
V2R-PS,p022,3,690,0.07114689426156084,0.1373595274962931,edge_diagnostic
V2R-PS,p022,3,700,0.11184472717474486,0.2218895060208116,edge_diagnostic
V2R-PS,p028,3,400,-0.16608424268940966,-0.557853369807948,edge_diagnostic
V2R-PS,p028,3,410,-0.09547210261422362,-0.35926630092474765,edge_diagnostic
V2R-PS,p028,3,420,-0.016684695482682088,-0.0732072719498329,fit
V2R-PS,p028,3,430,0.006942469633044318,0.0322368133627291,fit
V2R-PS,p028,3,440,0.018318365172004497,0.08739292282394695,fit
V2R-PS,p028,3,450,0.016632548178011047,0.07763430548202122,fit
V2R-PS,p028,3,460,-0.013669220441662272,-0.05809409822576561,fit
V2R-PS,p028,3,470,0.0021711078405494133,0.009338292445672192,fit
V2R-PS,p028,3,480,0.014617608572718266,0.06315736664186855,fit
V2R-PS,p028,3,490,0.005445403196571996,0.022650242139416354,fit
V2R-PS,p028,3,500,-0.007607971299738253,-0.030297735878768606,fit
V2R-PS,p028,3,510,-0.012338070552240399,-0.048131531619681533,fit
V2R-PS,p028,3,520,-0.010430820836145938,-0.04101419916078153,fit
V2R-PS,p028,3,530,-0.010228157107732117,-0.041517180494891504,fit
V2R-PS,p028,3,540,0.0030825941741083607,0.013164538860742647,fit
V2R-PS,p028,3,550,-0.0023732856164350724,-0.009868506639818753,fit
V2R-PS,p028,3,560,-0.005677267858308466,-0.022865593624298297,fit
V2R-PS,p028,3,570,-0.009770938778924876,-0.039704981397636674,fit
V2R-PS,p028,3,580,0.0005922879092916111,0.0024703839394895066,fit
V2R-PS,p028,3,590,0.027758453537874317,0.10429416105289802,fit
V2R-PS,p028,3,600,0.02141354316704369,0.06650377294977905,fit
V2R-PS,p028,3,610,0.005815474893907158,0.016168319261914865,fit
V2R-PS,p028,3,620,0.01013296322594509,0.026601147982710294,fit
V2R-PS,p028,3,630,-0.008879494660224918,-0.021715439434208506,fit
V2R-PS,p028,3,640,-0.015986185103836426,-0.03738021752364762,fit
V2R-PS,p028,3,650,-0.016577387730301096,-0.037563050262883424,fit
V2R-PS,p028,3,660,-0.014894804342367063,-0.032848548459315285,fit
V2R-PS,p028,3,670,-0.05207950103134973,-0.10766861471731792,fit
V2R-PS,p028,3,680,0.02622677828878739,0.05743569869122844,fit
V2R-PS,p028,3,690,-0.049505658758172366,-0.09794456932012474,edge_diagnostic
V2R-PS,p028,3,700,0.009998535909123252,0.02058517554258854,edge_diagnostic
V2R-PS,p033,3,400,-0.19795578137692488,-0.5958063450526951,edge_diagnostic
V2R-PS,p033,3,410,-0.10585133582537695,-0.36310489380204736,edge_diagnostic
V2R-PS,p033,3,420,-0.022565675290652093,-0.08951770074542797,fit
V2R-PS,p033,3,430,0.00032474231768639394,0.0013503539080101934,fit
V2R-PS,p033,3,440,0.0040581023065850985,0.01694378048340317,fit
V2R-PS,p033,3,450,0.01967753328263383,0.08289877879455831,fit
V2R-PS,p033,3,460,-0.0021028953618709156,-0.00819878874964286,fit
V2R-PS,p033,3,470,-0.0006255862531655554,-0.0023828700108896594,fit
V2R-PS,p033,3,480,0.007227295994281457,0.02722757219814831,fit
V2R-PS,p033,3,490,0.007716877180407311,0.028492011613155288,fit
V2R-PS,p033,3,500,0.001322169184703681,0.004730685304259907,fit
V2R-PS,p033,3,510,-0.0038014264308418033,-0.0132928583447125,fit
V2R-PS,p033,3,520,-0.003078027376636372,-0.010800213222627475,fit
V2R-PS,p033,3,530,0.0006295458297938539,0.002292331242423895,fit
V2R-PS,p033,3,540,-0.00173273121225348,-0.006422361057507153,fit
V2R-PS,p033,3,550,-0.0032406476939531026,-0.011768769680392532,fit
V2R-PS,p033,3,560,-0.00462573940013844,-0.01630187223015067,fit
V2R-PS,p033,3,570,-0.013194580176756843,-0.046522351436391496,fit
V2R-PS,p033,3,580,-0.006473907053486161,-0.02316769640078653,fit
V2R-PS,p033,3,590,0.026411602657616273,0.08564733156000148,fit
V2R-PS,p033,3,600,0.019781127400015086,0.053919320001368565,fit
V2R-PS,p033,3,610,0.007545122722695696,0.018729061404176628,fit
V2R-PS,p033,3,620,-0.0011825666368378007,-0.002749589433647781,fit
V2R-PS,p033,3,630,-0.014463197511730252,-0.03182279816006761,fit
V2R-PS,p033,3,640,-0.020005317347930707,-0.0423994299758792,fit
V2R-PS,p033,3,650,-0.014331984440266732,-0.029749119933725754,fit
V2R-PS,p033,3,660,-0.016023499995677037,-0.032383564230848205,fit
V2R-PS,p033,3,670,-0.009174039674402445,-0.01824871276432083,fit
V2R-PS,p033,3,680,0.016613125788558114,0.033182317843040376,fit
V2R-PS,p033,3,690,-0.02032532237630502,-0.038392424459068764,edge_diagnostic
V2R-PS,p033,3,700,-0.00705058203458353,-0.013261197431197691,edge_diagnostic
V2R-PS,p043,3,400,-0.14466879169306548,-0.4781723445634811,edge_diagnostic
V2R-PS,p043,3,410,-0.07861574461230353,-0.2882494420747552,edge_diagnostic
V2R-PS,p043,3,420,-0.006305426396124775,-0.026452053602421977,fit
V2R-PS,p043,3,430,0.01853895310959422,0.08188430977064542,fit
V2R-PS,p043,3,440,0.02205898692363123,0.09741777827901932,fit
V2R-PS,p043,3,450,0.017492889590074473,0.07442986545931451,fit
V2R-PS,p043,3,460,0.005604808566586683,0.02248871952595244,fit
V2R-PS,p043,3,470,0.007938484233463161,0.03108290998356522,fit
V2R-PS,p043,3,480,0.014903880509971712,0.0574244027388735,fit
V2R-PS,p043,3,490,0.005955892790891204,0.021967863645560692,fit
V2R-PS,p043,3,500,-0.004150955956473412,-0.014653140230551198,fit
V2R-PS,p043,3,510,-9.652613831301338e-05,-0.0003358857927597825,fit
V2R-PS,p043,3,520,0.00025487887329772585,0.0008795671155592544,fit
V2R-PS,p043,3,530,0.00022631157521030287,0.0007925643808306404,fit
V2R-PS,p043,3,540,0.008587271992149481,0.030809678561674714,fit
V2R-PS,p043,3,550,-0.015727466231687304,-0.05280186661446917,fit
V2R-PS,p043,3,560,0.0016134170045254415,0.0053974548628057395,fit
V2R-PS,p043,3,570,-0.0031051867244062947,-0.010351317066220833,fit
V2R-PS,p043,3,580,0.006666903340663222,0.0224570637308239,fit
V2R-PS,p043,3,590,0.03323716322071074,0.10179864876722755,fit
V2R-PS,p043,3,600,0.012482470664902767,0.032497778600614424,fit
V2R-PS,p043,3,610,-0.020894654858882755,-0.04903003707020681,fit
V2R-PS,p043,3,620,-0.024437862755059103,-0.05458296927231243,fit
V2R-PS,p043,3,630,-0.041047679055334574,-0.08699211112336536,fit
V2R-PS,p043,3,640,-0.04831930864532602,-0.09879993350724658,fit
V2R-PS,p043,3,650,-0.06410126516020981,-0.12594923910246758,fit
V2R-PS,p043,3,660,-0.041120567945661546,-0.08069498410973408,fit
V2R-PS,p043,3,670,-0.08699678634361008,-0.16033265487882986,fit
V2R-PS,p043,3,680,0.0027720949748470947,0.005442283134544201,fit
V2R-PS,p043,3,690,-0.0853273309081054,-0.1517566040718228,edge_diagnostic
V2R-PS,p043,3,700,-0.026112408050123603,-0.048135502784991346,edge_diagnostic
V2R-PS,p046,3,400,-0.2546779220487723,-0.9460159444544546,edge_diagnostic
V2R-PS,p046,3,410,-0.15116597413080693,-0.6644260673692473,edge_diagnostic
V2R-PS,p046,3,420,-0.07149851321238176,-0.371333582606602,fit
V2R-PS,p046,3,430,-0.034898368639453975,-0.19960445113316805,fit
V2R-PS,p046,3,440,-0.01486594456838744,-0.09031907431929831,fit
V2R-PS,p046,3,450,-0.01883367285173365,-0.11278592445174884,fit
V2R-PS,p046,3,460,-0.019095617022236278,-0.11326835714748373,fit
V2R-PS,p046,3,470,-0.012259503011492645,-0.07344280695106442,fit
V2R-PS,p046,3,480,-0.006210098036750822,-0.03739844142998061,fit
V2R-PS,p046,3,490,-0.0037133558713184633,-0.02224932120833656,fit
V2R-PS,p046,3,500,-0.0038903140360156685,-0.022979602715549774,fit
V2R-PS,p046,3,510,-0.006246720635206537,-0.03622126908500323,fit
V2R-PS,p046,3,520,-0.0031192531501723353,-0.01821498515380382,fit
V2R-PS,p046,3,530,0.0009852687702290308,0.005923895575961957,fit
V2R-PS,p046,3,540,0.0059616801865813585,0.03683245894825293,fit
V2R-PS,p046,3,550,0.001957071077930861,0.011761912600776636,fit
V2R-PS,p046,3,560,0.000525158299313766,0.0030687369228417083,fit
V2R-PS,p046,3,570,0.006587993724219338,0.039520344770849425,fit
V2R-PS,p046,3,580,0.011056522425087034,0.06716192838535995,fit
V2R-PS,p046,3,590,0.035133103421014444,0.1990251112100323,fit
V2R-PS,p046,3,600,0.017981428432602142,0.08157204245991334,fit
V2R-PS,p046,3,610,0.02662175689951099,0.11170682666943788,fit
V2R-PS,p046,3,620,0.017524755256980995,0.06687108411482923,fit
V2R-PS,p046,3,630,0.004861136031668212,0.0170735981541994,fit
V2R-PS,p046,3,640,0.026070281667548822,0.09044912665007199,fit
V2R-PS,p046,3,650,0.01021715388300315,0.03300738358361466,fit
V2R-PS,p046,3,660,0.022898451083392724,0.07240154040802849,fit
V2R-PS,p046,3,670,0.027241250277874385,0.0833599885176417,fit
V2R-PS,p046,3,680,0.0540385082990375,0.1660162940069012,fit
V2R-PS,p046,3,690,0.03388624820994779,0.09723930799413938,edge_diagnostic
V2R-PS,p046,3,700,0.0625336800218057,0.18142448285731783,edge_diagnostic
V2R-PS,p005,4,400,-0.18714310946715926,-0.6837517743373417,edge_diagnostic
V2R-PS,p005,4,410,-0.10482025982743734,-0.4407879643264734,edge_diagnostic
V2R-PS,p005,4,420,-0.02864575204843592,-0.14183332390660075,fit
V2R-PS,p005,4,430,0.0005643849234401033,0.0030225736973359396,fit
V2R-PS,p005,4,440,0.011638477019761423,0.06441918474456187,fit
V2R-PS,p005,4,450,0.0107637675990232,0.05893342021806314,fit
V2R-PS,p005,4,460,-0.0006954545826947378,-0.0036338886338556087,fit
V2R-PS,p005,4,470,-0.001363265990318302,-0.00700459425372002,fit
V2R-PS,p005,4,480,0.005193546009993638,0.02667756272782018,fit
V2R-PS,p005,4,490,0.0046641638911237016,0.02355378493204574,fit
V2R-PS,p005,4,500,0.0056649080372406235,0.028220679713626184,fit
V2R-PS,p005,4,510,0.011197460966744566,0.0558395524839701,fit
V2R-PS,p005,4,520,0.008379713145402118,0.041468492933127266,fit
V2R-PS,p005,4,530,0.012635070950801047,0.06464399299936185,fit
V2R-PS,p005,4,540,0.013162316181221656,0.06852167811273358,fit
V2R-PS,p005,4,550,-0.009786145639445964,-0.047331399620526904,fit
V2R-PS,p005,4,560,0.0025736535613831157,0.012511223278107497,fit
V2R-PS,p005,4,570,-0.010226646461323624,-0.04874661784251311,fit
V2R-PS,p005,4,580,-0.0056643551997172525,-0.027310979292417548,fit
V2R-PS,p005,4,590,0.023071412513348016,0.10302459173145495,fit
V2R-PS,p005,4,600,0.013140848785445525,0.04845902568132887,fit
V2R-PS,p005,4,610,-0.02226114824715536,-0.07082612678359257,fit
V2R-PS,p005,4,620,-0.012345620342811059,-0.03735970221220608,fit
V2R-PS,p005,4,630,-0.019908478183157108,-0.0566331141585954,fit
V2R-PS,p005,4,640,-0.011517382569591617,-0.031787523613235114,fit
V2R-PS,p005,4,650,-0.04463748036247084,-0.11387129570402577,fit
V2R-PS,p005,4,660,-0.004659418587898034,-0.012079633530286848,fit
V2R-PS,p005,4,670,-0.041211278266152396,-0.0989845420647203,fit
V2R-PS,p005,4,680,0.018813666969357046,0.047145747937203386,fit
V2R-PS,p005,4,690,-0.05216335268944022,-0.11690622885618296,edge_diagnostic
V2R-PS,p005,4,700,0.003746396864529822,0.008723621797187997,edge_diagnostic
V2R-PS,p012,4,400,-0.1918147135073845,-0.5692074401310985,edge_diagnostic
V2R-PS,p012,4,410,-0.12303160525805315,-0.4024744124143783,edge_diagnostic
V2R-PS,p012,4,420,-0.03475112589765708,-0.13176207959291975,fit
V2R-PS,p012,4,430,-0.006331638718413579,-0.02545761980774275,fit
V2R-PS,p012,4,440,0.019154632488047746,0.0812769431896343,fit
V2R-PS,p012,4,450,0.008123590922258561,0.033051422699856836,fit
V2R-PS,p012,4,460,-0.009848111764077239,-0.03762729426511546,fit
V2R-PS,p012,4,470,0.001439791070271479,0.005502310257637699,fit
V2R-PS,p012,4,480,0.0029534275619185757,0.011086431145433284,fit
V2R-PS,p012,4,490,0.00596637252889981,0.022189097224603493,fit
V2R-PS,p012,4,500,0.0035789437564437976,0.013075554510904253,fit
V2R-PS,p012,4,510,0.004268793438385765,0.015508821691460062,fit
V2R-PS,p012,4,520,0.004632666352014536,0.01702814469821501,fit
V2R-PS,p012,4,530,0.008758321969775829,0.03380102959104603,fit
V2R-PS,p012,4,540,0.0019968527679808945,0.007840086234409682,fit
V2R-PS,p012,4,550,-0.006309855463045466,-0.02412175896948887,fit
V2R-PS,p012,4,560,-0.002019816800327645,-0.007621748220785429,fit
V2R-PS,p012,4,570,-0.011655862529440952,-0.04420200913177186,fit
V2R-PS,p012,4,580,-0.025746435633964393,-0.09607863473585287,fit
V2R-PS,p012,4,590,0.017413228480810117,0.06009038764654839,fit
V2R-PS,p012,4,600,0.027030349190888148,0.07876684554906421,fit
V2R-PS,p012,4,610,-0.007818590425451244,-0.01988113647904921,fit
V2R-PS,p012,4,620,0.00779666124546774,0.018990729502885162,fit
V2R-PS,p012,4,630,-0.013313694494668793,-0.030236001978023896,fit
V2R-PS,p012,4,640,-0.0005878325202536283,-0.001308035793416984,fit
V2R-PS,p012,4,650,-0.022137587541085524,-0.04677568172753599,fit
V2R-PS,p012,4,660,0.010703972403494022,0.02279204174766425,fit
V2R-PS,p012,4,670,-0.020146856787285117,-0.04055595776991572,fit
V2R-PS,p012,4,680,0.034207440929073796,0.0711412104717658,fit
V2R-PS,p012,4,690,-0.025385031353195586,-0.048669613295650116,edge_diagnostic
V2R-PS,p012,4,700,0.003246951662320141,0.006287947931106985,edge_diagnostic
V2R-PS,p025,4,400,-0.17588904128870425,-0.5954554916741036,edge_diagnostic
V2R-PS,p025,4,410,-0.10425443174116963,-0.3954207317892344,edge_diagnostic
V2R-PS,p025,4,420,-0.022928407813846974,-0.10170005486667555,fit
V2R-PS,p025,4,430,0.00365819517750382,0.01725289770513805,fit
V2R-PS,p025,4,440,0.009043427238189738,0.04308482723303797,fit
V2R-PS,p025,4,450,0.019223737301163085,0.09222065597244433,fit
V2R-PS,p025,4,460,-0.006782797458658563,-0.02986487113811842,fit
V2R-PS,p025,4,470,0.011013596954469573,0.049305822570786084,fit
V2R-PS,p025,4,480,0.024579102507145012,0.11069821429631177,fit
V2R-PS,p025,4,490,0.011129898149683626,0.047528176014055123,fit
V2R-PS,p025,4,500,0.002284820981645702,0.009363292531049838,fit
V2R-PS,p025,4,510,0.0019343626438161898,0.007774662637193952,fit
V2R-PS,p025,4,520,0.0018687532055574607,0.007462705357277111,fit
V2R-PS,p025,4,530,0.00213870667632457,0.008692669374661177,fit
V2R-PS,p025,4,540,0.009702174562776444,0.040514141072648835,fit
V2R-PS,p025,4,550,-0.025088544284176062,-0.09570307230334651,fit
V2R-PS,p025,4,560,-0.0017891067436300312,-0.006920250256918781,fit
V2R-PS,p025,4,570,-0.0023508886701706366,-0.009140659918675187,fit
V2R-PS,p025,4,580,0.0052068525596195014,0.020460323554439164,fit
V2R-PS,p025,4,590,0.026424886822871196,0.09361314853127656,fit
V2R-PS,p025,4,600,0.01834293049321234,0.05525559932513957,fit
V2R-PS,p025,4,610,-0.005788027275239527,-0.015646405281936504,fit
V2R-PS,p025,4,620,-0.0157657662339431,-0.03986490260939668,fit
V2R-PS,p025,4,630,-0.027743328952639756,-0.06633752942957816,fit
V2R-PS,p025,4,640,-0.0299944757264875,-0.06914613262544178,fit
V2R-PS,p025,4,650,-0.03864968422411946,-0.08568552189258893,fit
V2R-PS,p025,4,660,-0.03135677178976093,-0.06814430891604817,fit
V2R-PS,p025,4,670,-0.07085313906875063,-0.14425907682768624,fit
V2R-PS,p025,4,680,0.007488637487413519,0.01612697512629968,fit
V2R-PS,p025,4,690,-0.06968975283817369,-0.13579385121619625,edge_diagnostic
V2R-PS,p025,4,700,-0.005109380763075211,-0.010394581307422657,edge_diagnostic
V2R-PS,p026,4,400,-0.18353751945430305,-0.6675504084432529,edge_diagnostic
V2R-PS,p026,4,410,-0.10847513011868054,-0.44830760461708286,edge_diagnostic
V2R-PS,p026,4,420,-0.031056112695735216,-0.1510650954757704,fit
V2R-PS,p026,4,430,-0.005700256262840431,-0.029657249971465793,fit
V2R-PS,p026,4,440,0.008790477980232247,0.047679431900786495,fit
V2R-PS,p026,4,450,0.013811874512051903,0.07537155600420142,fit
V2R-PS,p026,4,460,-0.011297754273093014,-0.05684287036996438,fit
V2R-PS,p026,4,470,0.005460793966970051,0.028261028611481498,fit
V2R-PS,p026,4,480,0.018835499636720654,0.09934581903612272,fit
V2R-PS,p026,4,490,0.011218161609210742,0.05713538163860332,fit
V2R-PS,p026,4,500,0.0012488759090347745,0.006112937351909098,fit
V2R-PS,p026,4,510,0.0009638139655186728,0.004664057055993043,fit
V2R-PS,p026,4,520,0.0021052756140726436,0.010237699796385558,fit
V2R-PS,p026,4,530,0.004352518687506135,0.021827956264977022,fit
V2R-PS,p026,4,540,0.01125918003768353,0.058555935535329784,fit
V2R-PS,p026,4,550,-0.0039010104189550476,-0.019255075057990734,fit
V2R-PS,p026,4,560,0.0021507944631583287,0.010533514932048238,fit
V2R-PS,p026,4,570,-0.0019942616139586034,-0.00980163697846348,fit
V2R-PS,p026,4,580,0.004009135036489558,0.020064067838936772,fit
V2R-PS,p026,4,590,0.020654419505697963,0.0929801926355962,fit
V2R-PS,p026,4,600,0.011832498529157187,0.04385444856778764,fit
V2R-PS,p026,4,610,-0.006977196291286958,-0.022839456142406123,fit
V2R-PS,p026,4,620,-0.00832179754188872,-0.025391672131363396,fit
V2R-PS,p026,4,630,-0.020361377140409198,-0.05794883160985309,fit
V2R-PS,p026,4,640,-0.022270249835508016,-0.06061914223399867,fit
V2R-PS,p026,4,650,-0.025309469773863225,-0.06618223180688265,fit
V2R-PS,p026,4,660,-0.019600369594764577,-0.04987712831531499,fit
V2R-PS,p026,4,670,-0.04831196220246081,-0.11512548302555492,fit
V2R-PS,p026,4,680,0.015861207682462408,0.03960613225242127,fit
V2R-PS,p026,4,690,-0.04785067583189023,-0.10774948093453585,edge_diagnostic
V2R-PS,p026,4,700,0.004899295402685633,0.011426068677024004,edge_diagnostic
V2R-PS,p027,4,400,-0.1797812447711633,-0.6580063281326549,edge_diagnostic
V2R-PS,p027,4,410,-0.10456044672775106,-0.43524305520422457,edge_diagnostic
V2R-PS,p027,4,420,-0.029263490834733924,-0.14281058246063183,fit
V2R-PS,p027,4,430,-0.004717818077441677,-0.024547562729113848,fit
V2R-PS,p027,4,440,0.009449131559588458,0.05110553798447848,fit
V2R-PS,p027,4,450,0.01466123876002387,0.07959195616610648,fit
V2R-PS,p027,4,460,-0.011428400372325537,-0.056934244756815966,fit
V2R-PS,p027,4,470,0.00400126326870584,0.02036560703863488,fit
V2R-PS,p027,4,480,0.017534595777611323,0.09063028036773901,fit
V2R-PS,p027,4,490,0.00934363337666011,0.046401516963004985,fit
V2R-PS,p027,4,500,0.00192222338151668,0.009196542121487461,fit
V2R-PS,p027,4,510,0.0015171812887805614,0.007137279109882044,fit
V2R-PS,p027,4,520,0.0037730443856125173,0.01776761879022959,fit
V2R-PS,p027,4,530,0.0018133173814768866,0.008652382838786332,fit
V2R-PS,p027,4,540,0.008103556103848442,0.03974202135376825,fit
V2R-PS,p027,4,550,-0.006831764226418541,-0.03171083678540709,fit
V2R-PS,p027,4,560,-0.004566642738362436,-0.0207186540184634,fit
V2R-PS,p027,4,570,-0.010127831024389355,-0.04571458424566832,fit
V2R-PS,p027,4,580,-0.005488686561599204,-0.02496402009443144,fit
V2R-PS,p027,4,590,0.016795380757795103,0.06956137480323332,fit
V2R-PS,p027,4,600,0.01490451326210207,0.052425405285603244,fit
V2R-PS,p027,4,610,0.00234838330120013,0.007440918098173821,fit
V2R-PS,p027,4,620,0.006035487213981505,0.01805809987983875,fit
V2R-PS,p027,4,630,-0.009339645992798573,-0.026022490195012127,fit
V2R-PS,p027,4,640,-0.015672585786315918,-0.041595761170133305,fit
V2R-PS,p027,4,650,-0.019312786588945086,-0.04926674119103225,fit
V2R-PS,p027,4,660,-0.01606499556132379,-0.039807687385841284,fit
V2R-PS,p027,4,670,-0.0524623150584535,-0.12092838630686675,fit
V2R-PS,p027,4,680,0.020579842827029016,0.050192159757554644,fit
V2R-PS,p027,4,690,-0.05183901708675315,-0.11326093029257167,edge_diagnostic
V2R-PS,p027,4,700,0.004981586317955755,0.011311734534239504,edge_diagnostic
V2R-PS,p029,4,400,-0.1827903297848287,-0.6544548833045538,edge_diagnostic
V2R-PS,p029,4,410,-0.11255153068710125,-0.45311052180992006,edge_diagnostic
V2R-PS,p029,4,420,-0.035386144702700295,-0.16662194765955496,fit
V2R-PS,p029,4,430,-0.010409825638513781,-0.05219235598349048,fit
V2R-PS,p029,4,440,0.00444314520858996,0.02316720965130381,fit
V2R-PS,p029,4,450,0.009801493981942966,0.05129080706352229,fit
V2R-PS,p029,4,460,-0.015720737378273647,-0.07580841467995958,fit
V2R-PS,p029,4,470,0.003505528100679778,0.017414555876589688,fit
V2R-PS,p029,4,480,0.01802251184648554,0.09112379801771753,fit
V2R-PS,p029,4,490,0.009879394778108785,0.04807728088093355,fit
V2R-PS,p029,4,500,0.0036034266580382557,0.01697074206557314,fit
V2R-PS,p029,4,510,0.004039044258794228,0.01877863848358352,fit
V2R-PS,p029,4,520,0.0043019998892426525,0.01998843012434315,fit
V2R-PS,p029,4,530,0.000918843916090456,0.0043297956620622635,fit
V2R-PS,p029,4,540,0.0034876925509638723,0.01679436617287644,fit
V2R-PS,p029,4,550,-0.014690107684843717,-0.06668959044570966,fit
V2R-PS,p029,4,560,-0.008986972057543507,-0.040273542957008246,fit
V2R-PS,p029,4,570,-0.013729798357949602,-0.061530551573255154,fit
V2R-PS,p029,4,580,-0.011424778970679422,-0.05146601822114838,fit
V2R-PS,p029,4,590,0.012851992655242728,0.05284740449917069,fit
V2R-PS,p029,4,600,0.01681088610981063,0.05897838905740005,fit
V2R-PS,p029,4,610,0.005736637067326633,0.018113021604518886,fit
V2R-PS,p029,4,620,0.009545897088669264,0.028406306031557804,fit
V2R-PS,p029,4,630,-2.4118113025439758e-05,-6.731146685856615e-05,fit
V2R-PS,p029,4,640,-0.0005837308175293265,-0.00156273040868804,fit
V2R-PS,p029,4,650,-0.004089753606105695,-0.010519710556454953,fit
V2R-PS,p029,4,660,0.002106854230866151,0.005281767681933003,fit
V2R-PS,p029,4,670,-0.028553625075236344,-0.0669300609573994,fit
V2R-PS,p029,4,680,0.03753050390069068,0.09249952682560714,fit
V2R-PS,p029,4,690,-0.028020110464147374,-0.06219250196860415,edge_diagnostic
V2R-PS,p029,4,700,0.02574294975413549,0.059290069457689776,edge_diagnostic
V2R-PS,p031,4,400,-0.2039927097396522,-0.6206468044676976,edge_diagnostic
V2R-PS,p031,4,410,-0.1125593160366532,-0.39057326844213636,edge_diagnostic
V2R-PS,p031,4,420,-0.02685969522035475,-0.1085376407784151,fit
V2R-PS,p031,4,430,-0.001295119130020117,-0.005534245179000141,fit
V2R-PS,p031,4,440,0.0044911591078361235,0.019429848632070756,fit
V2R-PS,p031,4,450,0.022440168973925395,0.09924521497145511,fit
V2R-PS,p031,4,460,0.003748819260927294,0.015492865255872346,fit
V2R-PS,p031,4,470,0.004993726228730372,0.020244680021591854,fit
V2R-PS,p031,4,480,0.01224592655331952,0.049291876106741794,fit
V2R-PS,p031,4,490,0.013500027243943086,0.05354571489019544,fit
V2R-PS,p031,4,500,0.008259620853223903,0.031904162216337406,fit
V2R-PS,p031,4,510,0.0010033856289659582,0.00378330292437834,fit
V2R-PS,p031,4,520,-0.0016979981108372622,-0.006408986886250689,fit
V2R-PS,p031,4,530,0.004788332848042032,0.01893761029891361,fit
V2R-PS,p031,4,540,0.006451896082014713,0.026261534306849743,fit
V2R-PS,p031,4,550,0.0002038010492065312,0.0008079621163965545,fit
V2R-PS,p031,4,560,0.0019508901305261839,0.007577515952404967,fit
V2R-PS,p031,4,570,-0.0074162303644082495,-0.028826151295349822,fit
V2R-PS,p031,4,580,0.002650900731087119,0.010577057324174133,fit
V2R-PS,p031,4,590,0.02484810002472121,0.08841676717655966,fit
V2R-PS,p031,4,600,0.003954303215177701,0.011423735630551324,fit
V2R-PS,p031,4,610,-0.013538455424886131,-0.03512656361222022,fit
V2R-PS,p031,4,620,-0.02311811783138107,-0.05584561772948937,fit
V2R-PS,p031,4,630,-0.03431129530378074,-0.07832761235172547,fit
V2R-PS,p031,4,640,-0.03735303990971495,-0.08214145803029682,fit
V2R-PS,p031,4,650,-0.027907061543165468,-0.060227784125320594,fit
V2R-PS,p031,4,660,-0.027855510040150522,-0.05850498683941219,fit
V2R-PS,p031,4,670,-0.02084867858690015,-0.0430245061053951,fit
V2R-PS,p031,4,680,0.009224004734941837,0.019171657893439442,fit
V2R-PS,p031,4,690,-0.028408741952526073,-0.05561290324827428,edge_diagnostic
V2R-PS,p031,4,700,-0.013240120826549684,-0.02582411927783579,edge_diagnostic
V2R-PS,p034,4,400,-0.18195202646237507,-0.500450059561405,edge_diagnostic
V2R-PS,p034,4,410,-0.10779417732932711,-0.3267037310770855,edge_diagnostic
V2R-PS,p034,4,420,-0.0172682157033352,-0.06019227764872226,fit
V2R-PS,p034,4,430,0.008278408488674949,0.0301958162443714,fit
V2R-PS,p034,4,440,0.004486560564730124,0.01615939927931853,fit
V2R-PS,p034,4,450,0.023614736339833353,0.08553787666061474,fit
V2R-PS,p034,4,460,0.0057204167404398265,0.019336927547707994,fit
V2R-PS,p034,4,470,0.0069334594058628185,0.022834145202310197,fit
V2R-PS,p034,4,480,0.015295095006438941,0.04972680188340606,fit
V2R-PS,p034,4,490,0.017953553993748594,0.05742135277630833,fit
V2R-PS,p034,4,500,0.011517659735611974,0.0357776666587577,fit
V2R-PS,p034,4,510,0.0013860125128724587,0.00418622718346473,fit
