model_type,feature_group,metric,oof_value,fold_mean,fold_std,bootstrap_ci_low_95,bootstrap_ci_high_95,bootstrap_valid_repeats,bootstrap_requested_repeats,bootstrap_seed,bootstrap_unit
random_forest_shallow,E0_BrightnessValue,mild_auc,0.6324942644911842,0.636576129193301,0.03631523284181013,0.5831347961719254,0.6807381704514651,2000,2000,2026,patient_group_id
random_forest_shallow,E0_BrightnessValue,severe_auc,0.6464123925061426,0.6488676426374338,0.06259907710946665,0.5950100432540347,0.6990761465163711,2000,2000,2026,patient_group_id
random_forest_shallow,E0_BrightnessValue,macro_auc,0.7095207396089339,0.715042522099046,0.024836016121653152,0.6823377123646065,0.7359392943194151,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,accuracy,0.458,0.458,0.04207136793592527,0.4161692307692308,0.498998095992384,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,balanced_accuracy,0.5382581260401844,0.5386817938548456,0.048976050452507025,0.4995595335425419,0.5762011216968561,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,macro_precision,0.4797673298672112,0.5001094235175179,0.058052483290895435,0.4311318449504172,0.5247607022651897,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,macro_recall,0.5382581260401844,0.5386817938548456,0.048976050452507025,0.4995595335425419,0.5762011216968561,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,macro_f1,0.45916713215100313,0.4529640363750148,0.045015519465529494,0.41773117521462244,0.4982794875853313,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,normal_auc,0.837673630717109,0.8536420101637493,0.024062091952128058,0.7990042148118696,0.872057882551904,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,mild_auc,0.6050841475349344,0.6150300215390792,0.05546413150280983,0.5585441958460475,0.6531634045167966,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_exposure_time,severe_auc,0.6192893888206389,0.6348234926802192,0.03951751048989506,0.567350622713198,0.6720200494948656,2000,2000,2026,patient_group_id
