epoch,train_loss,inner_val_loss,inner_val_macro_auc
1,0.598006384074688,1.0937815189361573,0.7696289905090595
2,0.3696108251810074,0.988762104511261,0.7946505608283002
3,0.29976201727986335,0.6637393593788147,0.8654012079378774
4,0.25020507350564003,0.5915349781513214,0.8472821397756687
5,0.24900693073868752,0.6330388367176056,0.8679896462467643
6,0.2058352127671242,0.5385369122028351,0.8645383951682485
7,0.2186117187142372,0.6746895670890808,0.8671268334771355
8,0.2038258358836174,0.5412959456443787,0.8740293356341674
9,0.2071750320494175,0.6080441176891327,0.8541846419327006
10,0.2136320985853672,0.6040838837623597,0.8654012079378774
11,0.1981545902788639,0.6223945140838623,0.8705780845556514
12,0.19245142638683319,0.5830334663391114,0.8645383951682485
13,0.19548311904072763,0.5433848977088929,0.8774805867126834
14,0.18276616781949998,0.5846308052539826,0.8679896462467644
15,0.19637764170765876,0.6003374576568603,0.8705780845556514
16,0.20271016731858255,0.5769170224666595,0.8714408973252805
17,0.18225221782922746,0.5876014232635498,0.8628127696289905
18,0.18624619916081428,0.57950359582901,0.8584987057808455
19,0.1838826909661293,0.5494607448577881,0.8731665228645383
20,0.18895258158445358,0.6803103744983673,0.8472821397756687
21,0.19849628657102586,0.6131645202636719,0.8628127696289905
22,0.18391419500112532,0.5867772161960602,0.8654012079378776
23,0.19152970612049103,0.5545204937458038,0.8766177739430543
