effect,observation_space,m,h,camera_name,illuminant_name,max_abs_error,relative_error
shading,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,1.11022302463e-16,2.68768481448e-16
shading,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,1.66533453694e-16,2.52543288991e-16
shading,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 20D,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 20D,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 20D,D65,1.11022302463e-16,2.68246211042e-16
shading,camera_rgb_wb,0.2,0.2,Canon 20D,D65,1.11022302463e-16,1.68720665322e-16
shading,spectral_radiance,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 20D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 300D,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 300D,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 300D,D65,1.66533453694e-16,3.90143456377e-16
shading,camera_rgb_wb,0.2,0.2,Canon 300D,D65,3.33066907388e-16,4.98823330236e-16
shading,spectral_radiance,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 300D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 40D,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 40D,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 40D,D65,1.11022302463e-16,2.50239397712e-16
shading,camera_rgb_wb,0.2,0.2,Canon 40D,D65,2.22044604925e-16,3.34360211121e-16
shading,spectral_radiance,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 40D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 500D,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 500D,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 500D,D65,2.22044604925e-16,4.44468474266e-16
shading,camera_rgb_wb,0.2,0.2,Canon 500D,D65,2.22044604925e-16,3.6106653552e-16
shading,spectral_radiance,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 500D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 50D,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 50D,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 50D,D65,5.55111512313e-17,1.11437221658e-16
shading,camera_rgb_wb,0.2,0.2,Canon 50D,D65,5.55111512313e-17,8.88151273028e-17
shading,spectral_radiance,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 50D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,1.11022302463e-16,2.55362886754e-16
shading,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,1.11022302463e-16,1.73111231946e-16
shading,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 600D,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 600D,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 600D,D65,1.11022302463e-16,2.3650172723e-16
shading,camera_rgb_wb,0.2,0.2,Canon 600D,D65,3.33066907388e-16,5.13730653868e-16
shading,spectral_radiance,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 600D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Canon 60D,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Canon 60D,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Canon 60D,D65,1.11022302463e-16,2.35734870778e-16
shading,camera_rgb_wb,0.2,0.2,Canon 60D,D65,2.22044604925e-16,3.4252774437e-16
shading,spectral_radiance,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Canon 60D,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Hasselblad H2,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Hasselblad H2,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,1.11022302463e-16,2.93080979292e-16
shading,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,1.11022302463e-16,1.63267350676e-16
shading,spectral_radiance,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D3X,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D3X,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,1.11022302463e-16,2.58131461608e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,2.22044604925e-16,3.36275814914e-16
shading,spectral_radiance,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D200,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D200,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D200,D65,2.22044604925e-16,5.78710267413e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D200,D65,3.33066907388e-16,5.0452187385e-16
shading,spectral_radiance,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D200,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D3,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D3,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D3,D65,1.66533453694e-16,4.33318851219e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D3,D65,3.33066907388e-16,5.07638904468e-16
shading,spectral_radiance,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D3,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D300s,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D300s,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,1.11022302463e-16,2.86477426904e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,1.66533453694e-16,2.59256953981e-16
shading,spectral_radiance,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D40,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D40,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D40,D65,1.11022302463e-16,2.8694937465e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D40,D65,1.11022302463e-16,1.69323664847e-16
shading,spectral_radiance,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D40,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D50,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D50,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D50,D65,1.11022302463e-16,2.8773162979e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D50,D65,1.11022302463e-16,1.66049409159e-16
shading,spectral_radiance,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D50,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D5100,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D5100,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,5.55111512313e-17,1.31395058927e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,1.11022302463e-16,1.71498933344e-16
shading,spectral_radiance,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D700,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D700,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D700,D65,5.55111512313e-17,1.4088027632e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D700,D65,2.22044604925e-16,3.38034116751e-16
shading,spectral_radiance,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D700,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D80,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D80,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D80,D65,1.11022302463e-16,3.0686730423e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D80,D65,3.33066907388e-16,5.01586850894e-16
shading,spectral_radiance,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D80,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nikon D90,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nikon D90,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nikon D90,D65,2.22044604925e-16,5.76916688199e-16
shading,camera_rgb_wb,0.2,0.2,Nikon D90,D65,3.33066907388e-16,5.20458645226e-16
shading,spectral_radiance,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nikon D90,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Nokia N900,D65,8.67361737988e-19,1.29734403476e-16
shading,cie_xyz,0.2,0.2,Nokia N900,D65,3.33066907388e-16,6.26005620758e-16
shading,camera_rgb_raw,0.2,0.2,Nokia N900,D65,8.32667268469e-17,1.92939799506e-16
shading,camera_rgb_wb,0.2,0.2,Nokia N900,D65,1.66533453694e-16,2.43300180355e-16
shading,spectral_radiance,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,cie_xyz,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,camera_rgb_raw,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,camera_rgb_wb,0.2,0.2,Nokia N900,D65,0.0,0.0
shading,spectral_radiance,0.2,0.2,Olympus E-PL2,D65,0.0,0.0
