effect,observation_space,m,h,camera_name,illuminant_name,max_abs_error,relative_error
specular,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,1.78676518026e-16,1.96399524176e-14
specular,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,2.11636264069e-16,2.11636264069e-14
specular,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,2.01227923213e-16,1.10593906818e-14
specular,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,2.46330733589e-16,1.23165366794e-14
specular,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,7.97972798949e-17,4.38562044277e-15
specular,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,9.36750677027e-17,4.68375338514e-15
specular,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,5.55111512313e-17,1.22034655799e-15
specular,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,1.11022302463e-16,2.22044604925e-15
specular,spectral_radiance,0.2,0.2,Canon 20D,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 20D,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 20D,D65,1.00613961607e-16,1.11750364152e-14
specular,camera_rgb_wb,0.2,0.2,Canon 20D,D65,1.00613961607e-16,1.00613961607e-14
specular,spectral_radiance,0.2,0.2,Canon 20D,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 20D,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 20D,D65,1.35308431126e-16,7.514248624e-15
specular,camera_rgb_wb,0.2,0.2,Canon 20D,D65,1.90819582357e-16,9.54097911787e-15
specular,spectral_radiance,0.2,0.2,Canon 20D,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 20D,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 20D,D65,9.36750677027e-17,5.20217212431e-15
specular,camera_rgb_wb,0.2,0.2,Canon 20D,D65,1.49186218934e-16,7.4593109467e-15
specular,spectral_radiance,0.2,0.2,Canon 20D,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 20D,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 20D,D65,5.55111512313e-17,1.2331074665e-15
specular,camera_rgb_wb,0.2,0.2,Canon 20D,D65,5.55111512313e-17,1.11022302463e-15
specular,spectral_radiance,0.2,0.2,Canon 300D,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 300D,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 300D,D65,4.16333634234e-17,4.3026618347e-15
specular,camera_rgb_wb,0.2,0.2,Canon 300D,D65,6.24500451352e-17,6.24500451352e-15
specular,spectral_radiance,0.2,0.2,Canon 300D,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 300D,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 300D,D65,1.63064006742e-16,8.42604609296e-15
specular,camera_rgb_wb,0.2,0.2,Canon 300D,D65,1.49186218934e-16,7.4593109467e-15
specular,spectral_radiance,0.2,0.2,Canon 300D,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 300D,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 300D,D65,1.63064006742e-16,8.42604609296e-15
specular,camera_rgb_wb,0.2,0.2,Canon 300D,D65,1.28369537222e-16,6.41847686111e-15
specular,spectral_radiance,0.2,0.2,Canon 300D,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 300D,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 300D,D65,4.16333634234e-17,8.6053236694e-16
specular,camera_rgb_wb,0.2,0.2,Canon 300D,D65,2.77555756156e-17,5.55111512313e-16
specular,spectral_radiance,0.2,0.2,Canon 40D,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 40D,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 40D,D65,8.67361737988e-18,9.03239137532e-16
specular,camera_rgb_wb,0.2,0.2,Canon 40D,D65,2.25514051877e-17,2.25514051877e-15
specular,spectral_radiance,0.2,0.2,Canon 40D,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 40D,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 40D,D65,9.02056207508e-17,4.69684351517e-15
specular,camera_rgb_wb,0.2,0.2,Canon 40D,D65,1.21430643318e-16,6.07153216592e-15
specular,spectral_radiance,0.2,0.2,Canon 40D,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 40D,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 40D,D65,6.93889390391e-17,3.61295655013e-15
specular,camera_rgb_wb,0.2,0.2,Canon 40D,D65,9.71445146547e-17,4.85722573274e-15
specular,spectral_radiance,0.2,0.2,Canon 40D,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 40D,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 40D,D65,6.93889390391e-17,1.44518262005e-15
specular,camera_rgb_wb,0.2,0.2,Canon 40D,D65,7.6327832943e-17,1.52655665886e-15
specular,spectral_radiance,0.2,0.2,Canon 500D,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 500D,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 500D,D65,9.88792381307e-17,9.11306737807e-15
specular,camera_rgb_wb,0.2,0.2,Canon 500D,D65,1.17961196366e-16,1.17961196366e-14
specular,spectral_radiance,0.2,0.2,Canon 500D,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 500D,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 500D,D65,2.15105711021e-16,9.91245925333e-15
specular,camera_rgb_wb,0.2,0.2,Canon 500D,D65,2.01227923213e-16,1.00613961607e-14
specular,spectral_radiance,0.2,0.2,Canon 500D,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 500D,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 500D,D65,1.80411241502e-16,8.3136755028e-15
specular,camera_rgb_wb,0.2,0.2,Canon 500D,D65,1.94289029309e-16,9.71445146547e-15
specular,spectral_radiance,0.2,0.2,Canon 500D,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 500D,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 500D,D65,5.55111512313e-17,1.02322160034e-15
specular,camera_rgb_wb,0.2,0.2,Canon 500D,D65,1.38777878078e-16,2.77555756156e-15
specular,spectral_radiance,0.2,0.2,Canon 50D,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 50D,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 50D,D65,7.8062556419e-17,7.27321064573e-15
specular,camera_rgb_wb,0.2,0.2,Canon 50D,D65,6.59194920871e-17,6.59194920871e-15
specular,spectral_radiance,0.2,0.2,Canon 50D,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 50D,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 50D,D65,6.24500451352e-17,2.90928425829e-15
specular,camera_rgb_wb,0.2,0.2,Canon 50D,D65,8.67361737988e-17,4.33680868994e-15
specular,spectral_radiance,0.2,0.2,Canon 50D,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 50D,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 50D,D65,1.90819582357e-16,8.88947967811e-15
specular,camera_rgb_wb,0.2,0.2,Canon 50D,D65,2.46330733589e-16,1.23165366794e-14
specular,spectral_radiance,0.2,0.2,Canon 50D,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 50D,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 50D,D65,1.66533453694e-16,3.10323654218e-15
specular,camera_rgb_wb,0.2,0.2,Canon 50D,D65,2.08166817117e-16,4.16333634234e-15
specular,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,2.25514051877e-17,2.39625120278e-15
specular,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,3.46944695195e-17,3.46944695195e-15
specular,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,6.24500451352e-17,3.31788628077e-15
specular,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,3.81639164715e-17,1.90819582357e-15
specular,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,1.2490009027e-16,6.63577256154e-15
specular,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,2.04697370165e-16,1.02348685083e-14
specular,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,1.11022302463e-16,2.35938579966e-15
specular,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,1.94289029309e-16,3.88578058619e-15
specular,spectral_radiance,0.2,0.2,Canon 600D,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 600D,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 600D,D65,8.32667268469e-17,8.17982967145e-15
specular,camera_rgb_wb,0.2,0.2,Canon 600D,D65,1.66533453694e-16,1.66533453694e-14
specular,spectral_radiance,0.2,0.2,Canon 600D,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 600D,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 600D,D65,5.72458747072e-17,2.81181644956e-15
specular,camera_rgb_wb,0.2,0.2,Canon 600D,D65,8.67361737988e-17,4.33680868994e-15
specular,spectral_radiance,0.2,0.2,Canon 600D,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 600D,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 600D,D65,7.6327832943e-17,3.74908859942e-15
specular,camera_rgb_wb,0.2,0.2,Canon 600D,D65,1.14491749414e-16,5.72458747072e-15
specular,spectral_radiance,0.2,0.2,Canon 600D,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 600D,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 600D,D65,4.16333634234e-17,8.17982967145e-16
specular,camera_rgb_wb,0.2,0.2,Canon 600D,D65,1.11022302463e-16,2.22044604925e-15
specular,spectral_radiance,0.2,0.2,Canon 60D,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Canon 60D,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Canon 60D,D65,8.84708972748e-17,8.64970332331e-15
specular,camera_rgb_wb,0.2,0.2,Canon 60D,D65,1.17961196366e-16,1.17961196366e-14
specular,spectral_radiance,0.2,0.2,Canon 60D,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Canon 60D,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Canon 60D,D65,9.71445146547e-17,4.74885672652e-15
specular,camera_rgb_wb,0.2,0.2,Canon 60D,D65,1.00613961607e-16,5.03069808033e-15
specular,spectral_radiance,0.2,0.2,Canon 60D,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Canon 60D,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Canon 60D,D65,1.17961196366e-16,5.76646888221e-15
specular,camera_rgb_wb,0.2,0.2,Canon 60D,D65,1.52655665886e-16,7.6327832943e-15
specular,spectral_radiance,0.2,0.2,Canon 60D,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Canon 60D,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Canon 60D,D65,1.11022302463e-16,2.17090593213e-15
specular,camera_rgb_wb,0.2,0.2,Canon 60D,D65,1.38777878078e-16,2.77555756156e-15
specular,spectral_radiance,0.2,0.2,Hasselblad H2,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Hasselblad H2,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,1.21430643318e-16,1.4252940931e-14
specular,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,1.56125112838e-16,1.56125112838e-14
specular,spectral_radiance,0.2,0.2,Hasselblad H2,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Hasselblad H2,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,9.02056207508e-17,5.29394948867e-15
specular,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,9.02056207508e-17,4.51028103754e-15
specular,spectral_radiance,0.2,0.2,Hasselblad H2,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Hasselblad H2,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,8.67361737988e-17,5.0903360468e-15
specular,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,1.94289029309e-16,9.71445146547e-15
specular,spectral_radiance,0.2,0.2,Hasselblad H2,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Hasselblad H2,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,6.93889390391e-17,1.62890753498e-15
specular,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,8.32667268469e-17,1.66533453694e-15
specular,spectral_radiance,0.2,0.2,Nikon D3X,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D3X,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,6.59194920871e-17,6.83437680806e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,1.66533453694e-16,1.66533453694e-14
specular,spectral_radiance,0.2,0.2,Nikon D3X,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Nikon D3X,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,1.97758476261e-16,1.02515652121e-14
specular,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,2.18575157973e-16,1.09287578987e-14
specular,spectral_radiance,0.2,0.2,Nikon D3X,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Nikon D3X,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,1.28369537222e-16,6.6545247868e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,9.71445146547e-17,4.85722573274e-15
specular,spectral_radiance,0.2,0.2,Nikon D3X,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Nikon D3X,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,5.55111512313e-17,1.15105293609e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,5.55111512313e-17,1.11022302463e-15
specular,spectral_radiance,0.2,0.2,Nikon D200,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D200,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D200,D65,1.3357370765e-16,1.56323251857e-14
specular,camera_rgb_wb,0.2,0.2,Nikon D200,D65,1.5092094241e-16,1.5092094241e-14
specular,spectral_radiance,0.2,0.2,Nikon D200,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Nikon D200,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D200,D65,1.2490009027e-16,7.30861956734e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D200,D65,1.87350135405e-16,9.36750677027e-15
specular,spectral_radiance,0.2,0.2,Nikon D200,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Nikon D200,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D200,D65,2.15105711021e-16,1.25870670326e-14
specular,camera_rgb_wb,0.2,0.2,Nikon D200,D65,2.49800180541e-16,1.2490009027e-14
specular,spectral_radiance,0.2,0.2,Nikon D200,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Nikon D200,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D200,D65,2.22044604925e-16,5.19724058122e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D200,D65,2.49800180541e-16,4.99600361081e-15
specular,spectral_radiance,0.2,0.2,Nikon D3,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D3,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3,D65,4.51028103754e-17,5.30424792436e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D3,D65,4.51028103754e-17,4.51028103754e-15
specular,spectral_radiance,0.2,0.2,Nikon D3,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Nikon D3,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3,D65,8.67361737988e-17,5.1002383888e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D3,D65,8.67361737988e-17,4.33680868994e-15
specular,spectral_radiance,0.2,0.2,Nikon D3,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Nikon D3,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3,D65,1.28369537222e-16,7.54835281543e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D3,D65,1.28369537222e-16,6.41847686111e-15
specular,spectral_radiance,0.2,0.2,Nikon D3,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Nikon D3,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D3,D65,1.38777878078e-17,3.26415256884e-16
specular,camera_rgb_wb,0.2,0.2,Nikon D3,D65,5.55111512313e-17,1.11022302463e-15
specular,spectral_radiance,0.2,0.2,Nikon D300s,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D300s,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,2.09901540593e-16,2.43427795252e-14
specular,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,2.32452945781e-16,2.32452945781e-14
specular,spectral_radiance,0.2,0.2,Nikon D300s,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Nikon D300s,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,7.6327832943e-17,4.42595991367e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,8.67361737988e-17,4.33680868994e-15
specular,spectral_radiance,0.2,0.2,Nikon D300s,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Nikon D300s,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,2.42861286637e-17,1.40825997253e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,2.77555756156e-17,1.38777878078e-15
specular,spectral_radiance,0.2,0.2,Nikon D300s,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Nikon D300s,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,1.11022302463e-16,2.57510394977e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,1.66533453694e-16,3.33066907388e-15
specular,spectral_radiance,0.2,0.2,Nikon D40,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D40,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D40,D65,6.07153216592e-17,6.91135701787e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D40,D65,7.1123662515e-17,7.1123662515e-15
specular,spectral_radiance,0.2,0.2,Nikon D40,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Nikon D40,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D40,D65,7.6327832943e-17,4.34428155409e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D40,D65,1.17961196366e-16,5.89805981832e-15
specular,spectral_radiance,0.2,0.2,Nikon D40,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Nikon D40,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D40,D65,1.5959455979e-16,9.08349779491e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D40,D65,1.70002900646e-16,8.50014503229e-15
specular,spectral_radiance,0.2,0.2,Nikon D40,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Nikon D40,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D40,D65,8.32667268469e-17,1.89568649633e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D40,D65,1.11022302463e-16,2.22044604925e-15
specular,spectral_radiance,0.2,0.2,Nikon D50,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D50,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D50,D65,5.55111512313e-17,6.39499368866e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D50,D65,9.54097911787e-17,9.54097911787e-15
specular,spectral_radiance,0.2,0.2,Nikon D50,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Nikon D50,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D50,D65,2.60208521397e-17,1.49882664578e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D50,D65,9.02056207508e-17,4.51028103754e-15
specular,spectral_radiance,0.2,0.2,Nikon D50,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Nikon D50,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D50,D65,1.17961196366e-16,6.7946807942e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D50,D65,1.63064006742e-16,8.15320033709e-15
specular,spectral_radiance,0.2,0.2,Nikon D50,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Nikon D50,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D50,D65,6.93889390391e-17,1.59874842216e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D50,D65,1.04083408559e-16,2.08166817117e-15
specular,spectral_radiance,0.2,0.2,Nikon D5100,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D5100,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,8.32667268469e-17,8.7996165665e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,1.66533453694e-16,1.66533453694e-14
specular,spectral_radiance,0.2,0.2,Nikon D5100,D65,8.94466792301e-19,4.01105476769e-15
specular,cie_xyz,0.2,0.2,Nikon D5100,D65,8.32667268469e-17,3.83545915312e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,1.63064006742e-16,8.61629122136e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,1.63064006742e-16,8.15320033709e-15
specular,spectral_radiance,0.2,0.2,Nikon D5100,D65,7.86046575052e-19,3.524866311e-15
specular,cie_xyz,0.2,0.2,Nikon D5100,D65,1.56125112838e-16,7.19148591211e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,1.63064006742e-16,8.61629122136e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,1.63064006742e-16,8.15320033709e-15
specular,spectral_radiance,0.2,0.2,Nikon D5100,D65,8.67361737988e-19,1.55580306141e-15
specular,cie_xyz,0.2,0.2,Nikon D5100,D65,1.87350135405e-16,3.45191323781e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,8.32667268469e-17,1.7599233133e-15
specular,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,1.11022302463e-16,2.22044604925e-15
specular,spectral_radiance,0.2,0.2,Nikon D700,D65,7.72494047896e-19,6.92818550783e-15
specular,cie_xyz,0.2,0.2,Nikon D700,D65,6.24500451352e-17,5.75318872969e-15
specular,camera_rgb_raw,0.2,0.2,Nikon D700,D65,1.05818132035e-16,1.21355875144e-14
specular,camera_rgb_wb,0.2,0.2,Nikon D700,D65,1.17961196366e-16,1.17961196366e-14
