case_id,patch_id,shape,dtype,unique,binary_0_255,valid_fraction,pass
101295911,P09,"(256, 256)",uint8,"[0, 255]",True,0.7861785888671875,True
101295911,P10,"(256, 256)",uint8,"[0, 255]",True,0.96533203125,True
101295911,P11,"(256, 256)",uint8,"[0, 255]",True,0.9827728271484375,True
101295911,P12,"(256, 256)",uint8,"[0, 255]",True,0.8711700439453125,True
101295911,P13,"(256, 256)",uint8,"[0, 255]",True,0.5877838134765625,True
101295911,P14,"(256, 256)",uint8,"[0, 255]",True,0.8042755126953125,True
101295911,P15,"(256, 256)",uint8,"[0, 255]",True,0.6560821533203125,True
101295911,P16,"(256, 256)",uint8,"[0, 255]",True,0.6897430419921875,True
101295911,P17,"(256, 256)",uint8,"[0, 255]",True,0.1118316650390625,True
101295911,P18,"(256, 256)",uint8,"[0, 255]",True,0.6031036376953125,True
101295911,P19,"(256, 256)",uint8,"[0, 255]",True,0.614471435546875,True
101295911,P20,"(256, 256)",uint8,"[0, 255]",True,0.136871337890625,True
101377780,P01,"(256, 256)",uint8,"[0, 255]",True,0.766082763671875,True
101377780,P02,"(256, 256)",uint8,[255],True,1.0,True
101377780,P03,"(256, 256)",uint8,[255],True,1.0,True
101377780,P04,"(256, 256)",uint8,"[0, 255]",True,0.7188568115234375,True
101377780,P05,"(256, 256)",uint8,"[0, 255]",True,0.6177520751953125,True
101377780,P06,"(256, 256)",uint8,"[0, 255]",True,0.62451171875,True
101377780,P07,"(256, 256)",uint8,"[0, 255]",True,0.7446441650390625,True
101377780,P08,"(256, 256)",uint8,"[0, 255]",True,0.4847259521484375,True
101377780,P09,"(256, 256)",uint8,"[0, 255]",True,0.822021484375,True
101377780,P10,"(256, 256)",uint8,"[0, 255]",True,0.982879638671875,True
101377780,P11,"(256, 256)",uint8,"[0, 255]",True,0.987823486328125,True
101377780,P12,"(256, 256)",uint8,"[0, 255]",True,0.83966064453125,True
101377780,P13,"(256, 256)",uint8,"[0, 255]",True,0.5153656005859375,True
101377780,P14,"(256, 256)",uint8,"[0, 255]",True,0.7612152099609375,True
101377780,P15,"(256, 256)",uint8,"[0, 255]",True,0.697723388671875,True
101377780,P16,"(256, 256)",uint8,"[0, 255]",True,0.5677947998046875,True
101377780,P17,"(256, 256)",uint8,"[0, 255]",True,0.06884765625,True
101377780,P18,"(256, 256)",uint8,"[0, 255]",True,0.6462554931640625,True
101377780,P19,"(256, 256)",uint8,"[0, 255]",True,0.6535491943359375,True
101377780,P20,"(256, 256)",uint8,"[0, 255]",True,0.0998687744140625,True
101588739,P01,"(256, 256)",uint8,"[0, 255]",True,0.3187713623046875,True
101588739,P02,"(256, 256)",uint8,"[0, 255]",True,0.87078857421875,True
101588739,P03,"(256, 256)",uint8,"[0, 255]",True,0.90606689453125,True
101588739,P04,"(256, 256)",uint8,"[0, 255]",True,0.39190673828125,True
101588739,P05,"(256, 256)",uint8,"[0, 255]",True,0.589019775390625,True
101588739,P06,"(256, 256)",uint8,"[0, 255]",True,0.713836669921875,True
101588739,P07,"(256, 256)",uint8,"[0, 255]",True,0.8156280517578125,True
101588739,P08,"(256, 256)",uint8,"[0, 255]",True,0.49700927734375,True
101588739,P09,"(256, 256)",uint8,"[0, 255]",True,0.7601470947265625,True
101588739,P10,"(256, 256)",uint8,"[0, 255]",True,0.9736785888671875,True
101588739,P11,"(256, 256)",uint8,"[0, 255]",True,0.96917724609375,True
101588739,P12,"(256, 256)",uint8,"[0, 255]",True,0.7976226806640625,True
101588739,P13,"(256, 256)",uint8,"[0, 255]",True,0.576416015625,True
101588739,P14,"(256, 256)",uint8,"[0, 255]",True,0.7604217529296875,True
101588739,P15,"(256, 256)",uint8,"[0, 255]",True,0.6045074462890625,True
101588739,P16,"(256, 256)",uint8,"[0, 255]",True,0.6804046630859375,True
101588739,P17,"(256, 256)",uint8,"[0, 255]",True,0.1159210205078125,True
101588739,P18,"(256, 256)",uint8,"[0, 255]",True,0.7405853271484375,True
101588739,P19,"(256, 256)",uint8,"[0, 255]",True,0.827117919921875,True
101588739,P20,"(256, 256)",uint8,"[0, 255]",True,0.1927337646484375,True
101737098,P01,"(256, 256)",uint8,"[0, 255]",True,0.497528076171875,True
101737098,P02,"(256, 256)",uint8,"[0, 255]",True,0.99267578125,True
101737098,P03,"(256, 256)",uint8,[255],True,1.0,True
101737098,P04,"(256, 256)",uint8,"[0, 255]",True,0.5096893310546875,True
101737098,P05,"(256, 256)",uint8,"[0, 255]",True,0.52630615234375,True
101737098,P06,"(256, 256)",uint8,"[0, 255]",True,0.68975830078125,True
101737098,P07,"(256, 256)",uint8,"[0, 255]",True,0.6735687255859375,True
101737098,P08,"(256, 256)",uint8,"[0, 255]",True,0.5631103515625,True
101737098,P09,"(256, 256)",uint8,"[0, 255]",True,0.8080902099609375,True
101737098,P10,"(256, 256)",uint8,"[0, 255]",True,0.99468994140625,True
101737098,P11,"(256, 256)",uint8,"[0, 255]",True,0.9942779541015625,True
101737098,P12,"(256, 256)",uint8,"[0, 255]",True,0.7774505615234375,True
101737098,P13,"(256, 256)",uint8,"[0, 255]",True,0.6129150390625,True
101737098,P14,"(256, 256)",uint8,"[0, 255]",True,0.793731689453125,True
101737098,P15,"(256, 256)",uint8,"[0, 255]",True,0.7861785888671875,True
101737098,P16,"(256, 256)",uint8,"[0, 255]",True,0.5919189453125,True
101737098,P17,"(256, 256)",uint8,"[0, 255]",True,0.0966796875,True
101737098,P18,"(256, 256)",uint8,"[0, 255]",True,0.6354217529296875,True
101737098,P19,"(256, 256)",uint8,"[0, 255]",True,0.5805206298828125,True
101737098,P20,"(256, 256)",uint8,"[0, 255]",True,0.0606536865234375,True
102400553,P01,"(256, 256)",uint8,"[0, 255]",True,0.37054443359375,True
102400553,P02,"(256, 256)",uint8,"[0, 255]",True,0.958953857421875,True
102400553,P03,"(256, 256)",uint8,"[0, 255]",True,0.9684295654296875,True
102400553,P04,"(256, 256)",uint8,"[0, 255]",True,0.3421783447265625,True
102400553,P05,"(256, 256)",uint8,"[0, 255]",True,0.4901123046875,True
102400553,P06,"(256, 256)",uint8,"[0, 255]",True,0.7358245849609375,True
102400553,P07,"(256, 256)",uint8,"[0, 255]",True,0.74200439453125,True
102400553,P08,"(256, 256)",uint8,"[0, 255]",True,0.4558868408203125,True
102400553,P09,"(256, 256)",uint8,"[0, 255]",True,0.7283935546875,True
102400553,P10,"(256, 256)",uint8,"[0, 255]",True,0.987396240234375,True
102400553,P11,"(256, 256)",uint8,"[0, 255]",True,0.991912841796875,True
102400553,P12,"(256, 256)",uint8,"[0, 255]",True,0.666259765625,True
102400553,P13,"(256, 256)",uint8,"[0, 255]",True,0.60357666015625,True
102400553,P14,"(256, 256)",uint8,"[0, 255]",True,0.754486083984375,True
102400553,P15,"(256, 256)",uint8,"[0, 255]",True,0.8054656982421875,True
102400553,P16,"(256, 256)",uint8,"[0, 255]",True,0.5022735595703125,True
102400553,P17,"(256, 256)",uint8,"[0, 255]",True,0.152740478515625,True
102400553,P18,"(256, 256)",uint8,"[0, 255]",True,0.6389617919921875,True
102400553,P19,"(256, 256)",uint8,"[0, 255]",True,0.6232147216796875,True
102400553,P20,"(256, 256)",uint8,"[0, 255]",True,0.0907745361328125,True
200088422,P01,"(256, 256)",uint8,"[0, 255]",True,0.389495849609375,True
200088422,P02,"(256, 256)",uint8,"[0, 255]",True,0.8235015869140625,True
200088422,P03,"(256, 256)",uint8,"[0, 255]",True,0.8979644775390625,True
200088422,P04,"(256, 256)",uint8,"[0, 255]",True,0.3108367919921875,True
200088422,P05,"(256, 256)",uint8,"[0, 255]",True,0.7129364013671875,True
200088422,P06,"(256, 256)",uint8,"[0, 255]",True,0.8146209716796875,True
200088422,P07,"(256, 256)",uint8,"[0, 255]",True,0.8656158447265625,True
200088422,P08,"(256, 256)",uint8,"[0, 255]",True,0.5915069580078125,True
200088422,P09,"(256, 256)",uint8,"[0, 255]",True,0.7823638916015625,True
200088422,P10,"(256, 256)",uint8,"[0, 255]",True,0.95941162109375,True
200088422,P11,"(256, 256)",uint8,"[0, 255]",True,0.9428863525390625,True
200088422,P12,"(256, 256)",uint8,"[0, 255]",True,0.731719970703125,True
200088422,P13,"(256, 256)",uint8,"[0, 255]",True,0.5962982177734375,True
200088422,P14,"(256, 256)",uint8,"[0, 255]",True,0.800323486328125,True
200088422,P15,"(256, 256)",uint8,"[0, 255]",True,0.5913848876953125,True
200088422,P16,"(256, 256)",uint8,"[0, 255]",True,0.6449432373046875,True
200088422,P17,"(256, 256)",uint8,"[0, 255]",True,0.1083221435546875,True
200088422,P18,"(256, 256)",uint8,"[0, 255]",True,0.77716064453125,True
200088422,P19,"(256, 256)",uint8,"[0, 255]",True,0.825439453125,True
200088422,P20,"(256, 256)",uint8,"[0, 255]",True,0.1709747314453125,True
200378127,P01,"(256, 256)",uint8,"[0, 255]",True,0.1587066650390625,True
200378127,P02,"(256, 256)",uint8,"[0, 255]",True,0.050079345703125,True
200378127,P03,"(256, 256)",uint8,"[0, 255]",True,0.227874755859375,True
200378127,P04,"(256, 256)",uint8,"[0, 255]",True,0.0997467041015625,True
200378127,P05,"(256, 256)",uint8,"[0, 255]",True,0.4968414306640625,True
200378127,P06,"(256, 256)",uint8,"[0, 255]",True,0.6555328369140625,True
200378127,P07,"(256, 256)",uint8,"[0, 255]",True,0.6250762939453125,True
200378127,P08,"(256, 256)",uint8,"[0, 255]",True,0.4333648681640625,True
200378127,P09,"(256, 256)",uint8,"[0, 255]",True,0.8128509521484375,True
200378127,P10,"(256, 256)",uint8,"[0, 255]",True,0.9564666748046875,True
