case_id,channel,masked_mae,masked_rmse,pearson,spearman,mean_difference,std_ratio,valid_pixel_count
A001733527,H_sensitive,0.03403012827038765,0.05399018153548241,0.6514915823936462,0.7073465292488906,0.001970757497474551,1.8654078193419537,761503
A001736810,M_sensitive,0.03988633304834366,0.05219441279768944,0.8501127362251282,0.8583537494579492,-0.016613073647022247,1.1910408651038409,803889
A001736810,H_sensitive,0.03990853950381279,0.057604365050792694,0.5698652863502502,0.587423671552316,0.0023475466296076775,1.7377458007076458,803889
A001751277,M_sensitive,0.05451348051428795,0.06990812718868256,0.8699836730957031,0.8785355996731744,-0.015255728736519814,1.1824408512998146,746949
A001751277,H_sensitive,0.04402957111597061,0.06375779211521149,0.7340500354766846,0.7430634547356301,0.026504850015044212,2.0570363756645413,746949
A001755827,M_sensitive,0.040434159338474274,0.05261954292654991,0.9079576134681702,0.9146765461444325,-0.026279449462890625,1.0303472440586088,695716
A001755827,H_sensitive,0.03440560773015022,0.04815744236111641,0.7042139768600464,0.7361098930320847,-0.006821302697062492,1.7960296437412184,695716
A001756024,M_sensitive,0.026638787239789963,0.03514277935028076,0.84039705991745,0.8119813969847786,-0.012705610133707523,1.0324130206522275,800416
A001756024,H_sensitive,0.028529895469546318,0.037080325186252594,0.7625904083251953,0.7415235728918975,-0.013658042997121811,1.357245086870063,800416
A001758297,M_sensitive,0.0543641522526741,0.06561614573001862,0.8845717906951904,0.8788856622677605,-0.047158580273389816,1.008146731132476,733853
A001758297,H_sensitive,0.03792323172092438,0.06460129469633102,0.4730938673019409,0.6637449130373461,-0.010880393907427788,1.9249059493360388,733853
A001766155,M_sensitive,0.046015415340662,0.058370884507894516,0.8464374542236328,0.8457158163247733,-0.012258941307663918,1.086412121319308,728504
A001766155,H_sensitive,0.048382241278886795,0.06435244530439377,0.7105146646499634,0.709302761095095,0.013905690051615238,2.1806154782773093,728504
A001766494,M_sensitive,0.05036357045173645,0.06411512941122055,0.9306586980819702,0.9346264860460272,-0.04017195478081703,1.0139211328938413,771746
A001766494,H_sensitive,0.03493311628699303,0.04557851701974869,0.6177114844322205,0.5870330082507836,-0.004764653742313385,1.5361461065274584,771746
A001767127,M_sensitive,0.02631978876888752,0.036879852414131165,0.8276184797286987,0.8485024580344928,-0.003926812671124935,1.1550216956736907,788304
A001767127,H_sensitive,0.03203261271119118,0.04397495090961456,0.7195999026298523,0.7341371399604076,0.00528262322768569,1.6067177505901022,788304
A001772907,M_sensitive,0.043269574642181396,0.05950823426246643,0.6976016163825989,0.7214932089329045,0.0020737694576382637,1.3551329522518618,697782
A001772907,H_sensitive,0.028142234310507774,0.041031744331121445,0.7179952263832092,0.7283592974230344,0.00508109200745821,1.5269765925480556,697782
A001786645,M_sensitive,0.03822079300880432,0.05085480958223343,0.8746684193611145,0.8625828116906316,-0.004606558475643396,1.0977788251240377,769443
A001786645,H_sensitive,0.03713570907711983,0.04504505544900894,0.6452969908714294,0.6093443919856883,0.00035503917024470866,1.6224007609951587,769443
A001788590,M_sensitive,0.04851260036230087,0.06327207386493683,0.8781498670578003,0.8825210704270707,-0.026262708008289337,1.0615429126044686,697922
A001788590,H_sensitive,0.03087724931538105,0.04179590195417404,0.6768217086791992,0.6454339866297907,0.003773313947021961,1.4866051529258815,697922
A001793944,M_sensitive,0.050043366849422455,0.06635626405477524,0.8101422190666199,0.8375941311728675,-0.00616144435480237,1.2052063093693464,764239
A001793944,H_sensitive,0.04065684974193573,0.06584567576646805,0.7007652521133423,0.7111721056433006,0.011124522425234318,2.0646216759031413,764239
A001794983,M_sensitive,0.040816958993673325,0.054661113768815994,0.7989678382873535,0.7877130134797216,-0.003898217808455229,1.3801076274400272,716785
A001794983,H_sensitive,0.026866456493735313,0.05095619708299637,0.7088037133216858,0.8208907296113551,0.005044661927968264,1.783741082540631,716785
A001794983-1,M_sensitive,0.04171759635210037,0.05538967251777649,0.8844168782234192,0.8878312313322076,-0.022087208926677704,1.0492841412387848,713028
A001794983-1,H_sensitive,0.032955095171928406,0.0617181658744812,0.5039657950401306,0.6830508047157481,-0.004792777821421623,1.7685222450444618,713028
A001795780,M_sensitive,0.047823693603277206,0.05944148078560829,0.8438171744346619,0.8135725790088034,-0.026844223961234093,1.1412718108918354,730166
A001795780,H_sensitive,0.030784614384174347,0.0413019135594368,0.7172228693962097,0.6946769263469711,-0.004190216306596994,1.552775467307789,730166
A001796587,M_sensitive,0.05295702815055847,0.07080306112766266,0.9083824157714844,0.9169150649913687,-0.03098677098751068,1.0991029755727089,781348
A001796587,H_sensitive,0.03993070498108864,0.05222206935286522,0.7440378069877625,0.7389937214629995,0.004259420093148947,2.0343832037353597,781348
A001808459,M_sensitive,0.04591177776455879,0.0649842917919159,0.8543401956558228,0.9042012113708011,-0.0005248652305454016,1.3323632317797438,765993
A001808459,H_sensitive,0.03266043961048126,0.05405576899647713,0.6856436729431152,0.7535250394093427,0.0001462665240978822,1.7161989196609642,765993
A001809356,M_sensitive,0.03579823672771454,0.045525211840867996,0.929785430431366,0.9375504391167625,-0.021757978945970535,1.0405455404016795,712254
A001809356,H_sensitive,0.04009239003062248,0.049964539706707,0.6149967312812805,0.6032256237562422,-0.014823365956544876,1.594445994964398,712254
A001813114,M_sensitive,0.03425829857587814,0.04354191571474075,0.9413297176361084,0.9502055316256446,-0.024545883759856224,0.9966996566289795,820050
A001813114,H_sensitive,0.03854018449783325,0.05035202205181122,0.6049587726593018,0.617831672419571,-0.01015922799706459,1.6801457397310366,820050
A001813366,M_sensitive,0.02456311509013176,0.0322510227560997,0.8759490251541138,0.8312238127393814,-5.66875132790301e-05,0.992591173393667,843124
A001813366,H_sensitive,0.022869164124131203,0.02980276197195053,0.7475990653038025,0.7283377493394366,0.0006882665911689401,1.1820236436424338,843124
A001814905,M_sensitive,0.02641719952225685,0.03616933152079582,0.8742884397506714,0.838130246568041,-0.005894405301660299,1.1167434179688047,770218
A001814905,H_sensitive,0.024808311834931374,0.03241090476512909,0.7839965224266052,0.7419758056197598,0.0032248736824840307,1.2738765753501204,770218
A001816201-1,M_sensitive,0.04822387546300888,0.06292574107646942,0.906967043876648,0.9113700201226089,-0.02383887581527233,1.075345183028761,793933
A001816201-1,H_sensitive,0.03228747844696045,0.042867787182331085,0.7565110921859741,0.719127719788738,-0.003365236334502697,1.6556813797939818,793933
A001818287,M_sensitive,0.03971044346690178,0.05236956477165222,0.908774733543396,0.9061843535841441,-0.011848077178001404,1.0498895607179293,578203
A001818287,H_sensitive,0.02732992358505726,0.03954975679516792,0.7161795496940613,0.6898169745348585,-0.004781931173056364,1.424372835163199,578203
A001819310,M_sensitive,0.035625752061605453,0.04659000411629677,0.9123618602752686,0.8970739182066864,-0.018824487924575806,1.0911240396413666,739313
A001819310,H_sensitive,0.034974921494722366,0.043609678745269775,0.6727038025856018,0.6273533973825987,0.004401813726872206,1.6071892147418054,739313
A001825205,M_sensitive,0.03656140714883804,0.047460440546274185,0.878570020198822,0.886986643412578,-0.015487749129533768,1.1645444306669708,770350
A001825205,H_sensitive,0.02420220896601677,0.03326984494924545,0.8205165863037109,0.8055647186235055,-0.0077238925732672215,1.4354881876004448,770350
