case_id,model,channel,finite_fraction,all_zero,constant,min,max,mean,median,std,p01,p05,p25,p75,p95,p99,iqr,p99_p01_range,zero_fraction,one_fraction,near_zero_fraction,near_one_fraction
A001620979,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.04846496507525444,0.7197448015213013,0.22105672955513,0.2308771163225174,0.038112688809633255,0.14694791823625564,0.15737189948558808,0.18649674206972122,0.25228190422058105,0.27140333950519563,0.29020762324333194,0.06578516215085983,0.1432597050070763,0.0,0.0,0.0,0.0
A001621788,B1_baseline,M_sensitive,1.0,False,False,0.03704262524843216,0.7734488248825073,0.2572242021560669,0.22903043031692505,0.1074422225356102,0.1069838634133339,0.13545089364051818,0.17929750680923462,0.3110220730304718,0.4648525953292845,0.6132662439346299,0.13172456622123718,0.506282380521296,0.0,0.0,0.0,0.0
A001621788,B1_baseline,H_sensitive,1.0,False,False,0.08772795647382736,0.5733813643455505,0.2776874899864197,0.26378241181373596,0.08571413904428482,0.13477980971336365,0.15360625982284545,0.20807741582393646,0.3452967405319214,0.42147979736328123,0.48714243173599214,0.13721932470798492,0.35236262202262847,0.0,0.0,0.0,0.0
A001621788,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.026930542662739754,0.725320041179657,0.24282507598400116,0.23615999519824982,0.07312431186437607,0.08971539288759231,0.13953145444393159,0.19139710068702698,0.2914748191833496,0.3609731495380401,0.44030215740203726,0.10007771849632263,0.3505867645144449,0.0,0.0,0.0,0.0
A001621788,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.03467857837677002,0.658883810043335,0.2247862070798874,0.23115113377571106,0.03519301488995552,0.1561475795507431,0.16954930126667023,0.1920822113752365,0.25496363639831543,0.272908490896225,0.28690971732139586,0.06288142502307892,0.13076213777065276,0.0,0.0,0.0,0.0
A001622343,B1_baseline,M_sensitive,1.0,False,False,0.00047757511492818594,0.738849401473999,0.26552632451057434,0.24577656388282776,0.14995673298835754,0.0062250381801277396,0.045130458660423756,0.14982306957244873,0.36651814728975296,0.5420937836170197,0.6018515706062318,0.21669507771730423,0.5956265324261041,0.0,0.0,0.0,0.0
A001622343,B1_baseline,H_sensitive,1.0,False,False,0.058220274746418,0.5449891686439514,0.2474517673254013,0.24605781584978104,0.08598390221595764,0.08242791742086411,0.11272010579705238,0.17834700644016266,0.3153149038553238,0.3873710259795189,0.40347079485654835,0.13696789741516113,0.32104287743568427,0.0,0.0,0.0,0.0
A001622343,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.0001086452612071298,0.5960031747817993,0.2546423077583313,0.26384665071964264,0.10973180830478668,0.007541926437988878,0.04718476440757513,0.18707571178674698,0.32725226879119873,0.4290850833058357,0.49822397083044057,0.14017655700445175,0.49068204439245167,0.0,0.0,0.0,0.0
A001622343,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.03857239708304405,0.6872295141220093,0.22644613683223724,0.23906352370977402,0.037337955087423325,0.1466467000544071,0.16385413706302643,0.19184913486242294,0.25573038309812546,0.2737446427345276,0.28840527683496475,0.06388124823570251,0.14175857678055764,0.0,0.0,0.0,0.0
A001623863,B1_baseline,M_sensitive,1.0,False,False,0.0022723316214978695,0.8092686533927917,0.25254976749420166,0.22148491442203522,0.12618456780910492,0.055964765399694444,0.09425261616706848,0.16062839329242706,0.3163788318634033,0.516769289970398,0.5846538019180298,0.15575043857097626,0.5286890365183354,0.0,0.0,0.0,0.0
A001623863,B1_baseline,H_sensitive,1.0,False,False,0.07162153720855713,0.7788833379745483,0.2673988342285156,0.2504539489746094,0.09052493423223495,0.12473035395145417,0.14511077404022216,0.20117929577827454,0.32894453406333923,0.4138871431350708,0.5296522641181947,0.1277652382850647,0.4049219101667405,0.0,0.0,0.0,0.0
A001623863,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.0011686153011396527,0.724068820476532,0.2638860046863556,0.2695195972919464,0.10272114723920822,0.03996619701385498,0.09463106393814087,0.18705600500106812,0.3345912992954254,0.4258553147315979,0.5063278603553775,0.1475352942943573,0.4663616633415225,0.0,0.0,0.0,0.0
A001623863,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.09254040569067001,0.7039498686790466,0.22651329636573792,0.2313605546951294,0.04269234836101532,0.15015971124172212,0.16519882380962372,0.1914799064397812,0.2554154396057129,0.28080039024353026,0.3138605308532716,0.0639355331659317,0.16370081961154948,0.0,0.0,0.0,0.0
A001623880,B1_baseline,M_sensitive,1.0,False,False,0.0018382382113486528,0.6312878131866455,0.2281278520822525,0.22062738239765167,0.10525283217430115,0.03524161726236343,0.07414266094565392,0.14685772359371185,0.29304272681474686,0.4301341250538826,0.5095201164484024,0.146185003221035,0.47427849918603904,0.0,0.0,0.0,0.0
A001623880,B1_baseline,H_sensitive,1.0,False,False,0.0909414067864418,0.9991890788078308,0.26117247343063354,0.2601408213376999,0.0822770968079567,0.1158060695976019,0.14252308383584023,0.20104767009615898,0.30821481347084045,0.39072514325380325,0.47009343057870856,0.10716714337468147,0.3542873609811067,0.0,0.0,0.0,0.0
A001623880,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,2.1309940620994894e-06,0.5436278581619263,0.21617938578128815,0.22334007173776627,0.08019489794969559,0.02205268545076251,0.06418726779520512,0.1664021611213684,0.2786697447299957,0.3284934535622597,0.3648985669016837,0.11226758360862732,0.3428458814509212,0.0,0.0,2.566612767798543e-05,0.0
A001623880,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.015445631928741932,0.975177526473999,0.23380042612552643,0.238459512591362,0.051937658339738846,0.15132732763886453,0.16407251730561256,0.18934132531285286,0.25846557319164276,0.3374392241239548,0.3934844344854354,0.0691242478787899,0.24215710684657088,0.0,0.0,0.0,0.0
A001623896,B1_baseline,M_sensitive,1.0,False,False,0.0029116577934473753,0.7756025791168213,0.2538430094718933,0.23578612506389618,0.09597830474376678,0.1080171985924244,0.14067663550376894,0.18371419608592987,0.30214598774909973,0.44079389572143546,0.5931661558151248,0.11843179166316986,0.48514895722270035,0.0,0.0,0.0,0.0
A001623896,B1_baseline,H_sensitive,1.0,False,False,0.059118643403053284,0.5786640644073486,0.22880513966083527,0.2405748963356018,0.06024036556482315,0.10735244125127792,0.124983249604702,0.1800079271197319,0.2653253674507141,0.3218278646469115,0.36864795982837684,0.08531744033098221,0.26129551857709893,0.0,0.0,0.0,0.0
A001623896,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.0009092508116737008,0.7633593678474426,0.2504299581050873,0.2500591278076172,0.07903029024600983,0.07817375853657722,0.13249465823173523,0.1916404888033867,0.30344225466251373,0.37696402072906493,0.46089206397533444,0.11180176585912704,0.38271830543875723,0.0,0.0,0.0,0.0
A001623896,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.011747805401682854,0.6233913898468018,0.21705345809459686,0.2264138013124466,0.03817449137568474,0.14535595804452897,0.15597327202558517,0.18064738810062408,0.24781811237335205,0.2691096216440201,0.28369641184806826,0.06717072427272797,0.1383404538035393,0.0,0.0,0.0,0.0
A001627437,B1_baseline,M_sensitive,1.0,False,False,0.002157592447474599,0.7824484705924988,0.28813615441322327,0.27202630043029785,0.13783805072307587,0.051427481919527056,0.09422439336776733,0.18190895020961761,0.37218812108039856,0.5493464112281796,0.6448895978927617,0.19027917087078094,0.5934621159732346,0.0,0.0,0.0,0.0
A001627437,B1_baseline,H_sensitive,1.0,False,False,0.042770687490701675,0.850463330745697,0.2379889339208603,0.23964165151119232,0.08009391278028488,0.08979834616184235,0.10890772938728333,0.18382388353347778,0.289304256439209,0.3562318503856659,0.4037064862251284,0.1054803729057312,0.31390814006328605,0.0,0.0,0.0,0.0
A001627437,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.000590574461966753,0.792393147945404,0.31010183691978455,0.2998840808868408,0.12441619485616684,0.03322705894708634,0.11018793433904649,0.22213216125965118,0.40290194749832153,0.5244260072708129,0.5883722114562989,0.18076978623867035,0.5551451525092126,0.0,0.0,0.0,0.0
A001627437,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.014710204675793648,0.7096808552742004,0.21932412683963776,0.2275211662054062,0.03762849047780037,0.14914204835891723,0.16048818230628967,0.18457651138305664,0.24960562586784363,0.26709176898002623,0.2733600461483002,0.06502911448478699,0.12421799778938294,0.0,0.0,0.0,0.0
A001627943,B1_baseline,M_sensitive,1.0,False,False,0.02030191570520401,0.7845564484596252,0.24078409373760223,0.21523981541395187,0.11290623247623444,0.0684338379651308,0.10082992725074291,0.15525523573160172,0.30674488842487335,0.4572583809494972,0.5680883824825287,0.15148965269327164,0.4996545445173979,0.0,0.0,0.0,0.0
A001627943,B1_baseline,H_sensitive,1.0,False,False,0.04431537538766861,0.8782860040664673,0.19904421269893646,0.2137271910905838,0.06990894675254822,0.07334859110414982,0.09130296297371387,0.14255592599511147,0.24632030352950096,0.2863665521144867,0.3452920764684677,0.1037643775343895,0.2719434853643179,0.0,0.0,0.0,0.0
A001627943,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.000864332658238709,0.7729671597480774,0.28102144598960876,0.2697766125202179,0.10894855111837387,0.06970267742872238,0.11798447743058205,0.19868794828653336,0.3639545440673828,0.4634510204195976,0.548643633723259,0.16526659578084946,0.4789409562945366,0.0,0.0,0.0,0.0
A001627943,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.0015464210882782936,0.8917445540428162,0.20906320214271545,0.21272294968366623,0.040233224630355835,0.14075897261500359,0.15077044814825058,0.17174367234110832,0.24482081830501556,0.2648521661758423,0.28235670924186707,0.07307714596390724,0.14159773662686348,0.0,0.0,0.0,0.0
A001628261,B1_baseline,M_sensitive,1.0,False,False,4.1225208406103775e-05,0.7918534278869629,0.24347196519374847,0.19461166113615036,0.150920107960701,0.03230886351317167,0.06607665792107582,0.13241210207343102,0.3246878832578659,0.55374875664711,0.6601367431879044,0.1922757811844349,0.6278278796747327,0.0,0.0,0.00010721232635432142,0.0
A001628261,B1_baseline,H_sensitive,1.0,False,False,0.03368277847766876,0.6301266551017761,0.26108258962631226,0.2537299394607544,0.09203406423330307,0.09775132648646831,0.12539683133363724,0.1837795078754425,0.32749153673648834,0.4252832546830177,0.4751459965109827,0.14371202886104584,0.37739467002451443,0.0,0.0,0.0,0.0
A001628261,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.00041276446427218616,0.7529547214508057,0.24533392488956451,0.23699039965867996,0.11646353453397751,0.026602682676166296,0.07531685940921307,0.1545262560248375,0.32273177057504654,0.44465050846338267,0.567832888364792,0.16820551455020905,0.5412302056886257,0.0,0.0,0.0,0.0
A001628261,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.045951999723911285,0.6225417852401733,0.2228747010231018,0.23362800478935242,0.0388704314827919,0.15054801777005195,0.16208234950900077,0.18561768904328346,0.25239962339401245,0.27658620029687875,0.3046708649396898,0.06678193435072899,0.15412284716963787,0.0,0.0,0.0,0.0
