channel,masked_mae,masked_mae,masked_mae,masked_mae,masked_mae,masked_rmse,masked_rmse,masked_rmse,masked_rmse,masked_rmse,pearson,pearson,pearson,pearson,pearson,spearman,spearman,spearman,spearman,spearman,mean_difference,mean_difference,mean_difference,mean_difference,mean_difference,std_ratio,std_ratio,std_ratio,std_ratio,std_ratio
,mean,median,<lambda_0>,<lambda_1>,<lambda_2>,mean,median,<lambda_0>,<lambda_1>,<lambda_2>,mean,median,<lambda_0>,<lambda_1>,<lambda_2>,mean,median,<lambda_0>,<lambda_1>,<lambda_2>,mean,median,<lambda_0>,<lambda_1>,<lambda_2>,mean,median,<lambda_0>,<lambda_1>,<lambda_2>
H_sensitive,0.03850411508232355,0.03525324538350105,0.030857480131089687,0.04268829524517059,0.06211159937083721,0.05381517146527767,0.049984775483608246,0.042642480693757534,0.06126286182552576,0.08301704414188861,0.7066965398788452,0.7182605266571045,0.6557768434286118,0.7613372653722763,0.826483017206192,0.7169613937105235,0.7281314153752866,0.6764249119261116,0.7622727359650723,0.8157990712569775,0.0072076237772562305,0.0035497817443683743,-0.0050891253631561995,0.015028096968308091,0.04111911095678805,1.7455792111958217,1.703694742523704,1.5137332792598384,1.9362453542351108,2.318756902322353
M_sensitive,0.04132230186089873,0.04113235883414745,0.03261758480221033,0.049458643421530724,0.061111328750848765,0.054443939175456764,0.05442940071225166,0.0438908189535141,0.06510279327630997,0.07773192152380941,0.8727410496473312,0.8816558718681335,0.8478474020957947,0.9117078483104706,0.9356178104877472,0.8675757220897959,0.8801929400315334,0.8386335022326306,0.9110065052278553,0.9422483936751663,-0.011661781377912121,-0.011709949467331171,-0.020469500217586756,-0.003604938741773367,0.008497482771053898,1.1244587992451605,1.094067296307562,1.024373320691298,1.209763018761053,1.3948978952898354
