epoch,lambda_pair,train_total_loss,train_supervised_loss,train_pair_loss,validation_masked_smooth_l1,learning_rate,val_masked_smooth_l1_M,val_masked_smooth_l1_H,val_mae_M,val_mae_H,val_rmse_M,val_rmse_H,val_mean_predictor_mae_M,val_mean_predictor_mae_H,val_prediction_mean_M,val_prediction_mean_H,val_target_mean_M,val_target_mean_H,val_prediction_variance_M,val_prediction_variance_H,val_target_variance_M,val_target_variance_H,val_variance_ratio_M,val_variance_ratio_H,val_zero_saturation_fraction_M,val_zero_saturation_fraction_H,val_one_saturation_fraction_M,val_one_saturation_fraction_H,val_pearson_M,val_pearson_H,val_spearman_M,val_spearman_H
14,0.05,0.041959371613059196,0.040561944764666256,0.027948536913003773,0.04206978150221545,0.00040690303336443076,0.004392757624462782,0.07974680537996812,0.023354365110078407,0.11683509386687817,0.029747401997576556,0.1913594878398438,0.25288774479401205,0.25033884629319825,0.4783558293028126,0.551736298626655,0.4971986025939059,0.49812038120817864,0.08435603933003916,0.0626986455763825,0.08505249445763427,0.08396737947917776,0.9918114673527649,0.746702421407953,0.0,0.0,7.3580593559932126e-09,2.85124800044737e-06,0.9976664185523987,0.7828740477561951,0.9980121260303728,0.7833605748675893
15,0.05,0.04035218074638396,0.039000972551945595,0.027024163945484906,0.03999252577711762,0.0003461460113097141,0.002366546573587859,0.07761850498064739,0.016441288004405315,0.11626928264244375,0.02186499129202805,0.17505546278703826,0.25288774479401205,0.25033884629319825,0.4988977983490722,0.4777797157641455,0.4971986025939059,0.49812038120817864,0.08412745685576645,0.0623077626793081,0.08505249445763427,0.08396737947917776,0.9891239215526054,0.7420472457969131,0.0,0.0,7.3580593559932126e-09,1.2876603872988122e-06,0.9979131817817688,0.8065227270126343,0.9979427866582652,0.8052036087859693
16,0.05,0.03933988683121279,0.03796282017109916,0.027541334501793607,0.0409336449800953,0.00028782324386324637,0.0021245042363123154,0.07974278572387829,0.015585357591150605,0.11663655694167598,0.02069966806329823,0.18576448083552055,0.25288774479401205,0.25033884629319825,0.4985964422018229,0.5427898514909084,0.4971986025939059,0.49812038120817864,0.08350750363197257,0.06328536947268132,0.08505249445763427,0.08396737947917776,0.9818348558085939,0.7536899432281894,3.6790296779966063e-09,0.0,1.8395148389983033e-08,1.1184250221109684e-06,0.9982159733772278,0.793413519859314,0.9982361565229164,0.791820989225013
17,0.05,0.038263618101738395,0.03688928254172206,0.027486711022257804,0.03761599785171182,0.00023285451590799116,0.0021306171110753442,0.07310137859234829,0.015499475730726001,0.10927892272917872,0.020749110845859977,0.17992746452765004,0.25288774479401205,0.25033884629319825,0.499070168642754,0.5418332292742782,0.4971986025939059,0.49812038120817864,0.0850961046231555,0.06343762233544048,0.08505249445763427,0.08396737947917776,1.0005127441093802,0.7555031814607451,0.0,0.0,0.0,1.4053893369947036e-06,0.9981619119644165,0.8075460195541382,0.9982668163467763,0.8056114995774074
18,0.05,0.03690853817621246,0.0355711036558263,0.02674869086141698,0.03571352831150151,0.00018210671712052954,0.0023491682478446406,0.06907788837515838,0.016352506905121942,0.10532908536758381,0.021780028253464583,0.1701461342675472,0.25288774479401205,0.25033884629319825,0.4941685692459665,0.5136008606446102,0.4971986025939059,0.49812038120817864,0.08752905606397168,0.06528747257979317,0.08505249445763427,0.08396737947917776,1.0291180361273358,0.7775337635251933,0.0,0.0,0.0,6.622253420393892e-08,0.9981136322021484,0.8206064105033875,0.9983183690456668,0.8162173129130968
19,0.05,0.035918876660894605,0.03457600226718932,0.026857487939530984,0.035248395452294815,0.0001363801706030051,0.001955849419941798,0.06854094148464783,0.014831511605381275,0.10414024009589115,0.01989993399936721,0.17504318721598525,0.25288774479401205,0.25033884629319825,0.4982425188210536,0.5376052135805494,0.4971986025939059,0.49812038120817864,0.08418043721356677,0.0675256788297956,0.08505249445763427,0.08396737947917776,0.9897468351795151,0.8041894274733276,0.0,0.0,0.0,3.862981161896437e-07,0.9983359575271606,0.8178941607475281,0.9983461509801135,0.8167332769609997
20,0.05,0.03513366121808067,0.03377776532256976,0.027117916955053806,0.03368431667942155,9.639601130971386e-05,0.0020820593229006284,0.06528657403594247,0.015145837657989606,0.100492105479195,0.020520386139291972,0.16754874624442315,0.25288774479401205,0.25033884629319825,0.4935948480825748,0.5160419394897112,0.4971986025939059,0.49812038120817864,0.08223081489506417,0.06837311450080841,0.08505249445763427,0.08396737947917776,0.9668242585880228,0.8142818666594636,0.0,0.0,0.0,4.194093832916131e-07,0.9983615279197693,0.8266241550445557,0.9983624489085885,0.8227335877613061
21,0.05,0.03412160371281207,0.03281017450140789,0.026228584187896923,0.03330911891988852,6.278481331809018e-05,0.002047661283170383,0.06457057655660665,0.015382495691712536,0.09992001374870636,0.02035537888164845,0.16505257609914742,0.25288774479401205,0.25033884629319825,0.5007057710522759,0.513855190931523,0.4971986025939059,0.49812038120817864,0.08491338235618051,0.06580803571346583,0.08505249445763427,0.08396737947917776,0.9983643971603554,0.783733351232962,0.0,3.6790296779966063e-09,0.0,2.7592722584974547e-07,0.998289167881012,0.8300465941429138,0.9983277996584905,0.8248680132910555
22,0.05,0.03342891019359231,0.03211005604518578,0.026377082778979093,0.03292986051796862,3.607664529881847e-05,0.00198759975953492,0.06387212127640232,0.014724168978620653,0.09901506581766849,0.020050024972538452,0.16501282018363372,0.25288774479401205,0.25033884629319825,0.49472839866634716,0.5100318836208863,0.4971986025939059,0.49812038120817864,0.08497339311106544,0.06685012946137198,0.08505249445763427,0.08396737947917776,0.9990699702921914,0.7961440487487106,0.0,2.207417806797964e-08,0.0,1.177289496958914e-07,0.9982982873916626,0.8303821086883545,0.9983254159532914,0.8252631259369206
23,0.05,0.03318579717040993,0.031917062228731814,0.025374699590797536,0.032518662825474866,1.669271101624884e-05,0.001898279954558501,0.06313904569639123,0.01467924001969212,0.09808699515636198,0.019581922934160834,0.16499539453357187,0.25288774479401205,0.25033884629319825,0.4985347899637933,0.5190158380043214,0.4971986025939059,0.49812038120817864,0.08427299238664354,0.06790197833023776,0.08505249445763427,0.08396737947917776,0.9908350475084654,0.8086709237731552,0.0,1.8395148389983033e-08,0.0,1.0301283098390498e-07,0.9983805418014526,0.8327267169952393,0.9983924683881602,0.8287837160876278
24,0.05,0.032784252191428095,0.03151191252414137,0.025446793074207382,0.032351732074851335,4.938706693418358e-06,0.0018926735961120591,0.06281079055359061,0.014514221663231028,0.09769998854672074,0.019562583625897273,0.16512337629543436,0.25288774479401205,0.25033884629319825,0.4963961069978122,0.5200978218925628,0.4971986025939059,0.49812038120817864,0.0841957669863809,0.06860187977012538,0.08505249445763427,0.08396737947917776,0.9899270741356079,0.8170063207359863,0.0,3.6790296779966063e-09,0.0,1.2876603872988123e-07,0.9983804821968079,0.8334259390830994,0.9983865065210984,0.8291537391600399
25,0.05,0.03210589297804981,0.03082125607803464,0.02569273815518245,0.03229225777781787,1e-06,0.0018822691391802264,0.06270224641645551,0.01450152976892325,0.09756067433469577,0.019503907001258786,0.1646094013163497,0.25288774479401205,0.25033884629319825,0.4971470642806159,0.5163733106125658,0.4971986025939059,0.49812038120817864,0.08470964745916659,0.06887609533805616,0.08505249445763427,0.08396737947917776,0.9959689953756917,0.8202720599984434,0.0,3.6790296779966063e-09,0.0,1.5819827615385408e-07,0.9983847737312317,0.833701491355896,0.9983925727642529,0.8291831065552114
