scope,camera_id,n,pearson_r,pearson_p,spearman_rho,spearman_p,slope,intercept,r_squared,residual_median,residual_iqr,residual_mad,residual_min,residual_max,term,coefficient,standard_error,term_p
overall,ALL,522,0.33858417854509665,1.8160505380605246e-15,0.46169695442770675,6.400889938461264e-29,0.8890413511750384,2.4886625273409106,0.11463924596105793,-0.7417815750520149,7.05123041971247,0.3260015467225178,-1.527783121774533,6.908693675880719,,,,
device,HONOR/BVL-AN00,283,0.9760567541651355,3.3318225443111956e-188,0.9887793718442907,4.5803301241867817e-234,1.0136639005763959,-0.8742280720594305,0.9526867873513793,-0.8958550268871703,0.1828921423310439,0.08999999999999986,-1.527783121774533,2.9341449731128293,,,,
device,Xiaomi/M2006J10C,239,0.9427833065818925,4.832841564688252e-115,0.9372926358583054,1.8066075184062993e-110,0.95295266825641,6.176171824194733,0.8888403631694883,6.1623041888991965,0.2543792322547649,0.13117330687865802,3.1995098512188385,6.908693675880719,,,,
device_interaction_model,reference=HONOR/BVL-AN00; indicator=Xiaomi/M2006J10C,522,,,,,,,0.9892056355337899,,,,,,intercept,-0.8742280720594318,0.031611638035337356,4.5016236546931224e-104
device_interaction_model,reference=HONOR/BVL-AN00; indicator=Xiaomi/M2006J10C,522,,,,,,,0.9892056355337899,,,,,,brightness_apex_pred,1.0136639005763999,0.015188100986380312,1.4827226558284226e-256
device_interaction_model,reference=HONOR/BVL-AN00; indicator=Xiaomi/M2006J10C,522,,,,,,,0.9892056355337899,,,,,,camera_intercept_shift,7.050399896254165,0.04777896751083613,0.0
device_interaction_model,reference=HONOR/BVL-AN00; indicator=Xiaomi/M2006J10C,522,,,,,,,0.9892056355337899,,,,,,camera_slope_shift,-0.06071123231998707,0.02476584885235338,0.014559057105593722
