ID,Make,Model,camera_id,ExposureTime,FNumber,ISOSpeedRatings,BrightnessValue,log2_exposure_time,log2_iso_gain,aperture_value_from_f,time_value_from_t,EV100,relative_optical_exposure,combined_exposure_gain,sensitivity_value,brightness_apex_pred,brightness_residual,device_centered_brightness,skin_pixel_n,valid_skin_pixel_ratio,skin_median_r,skin_median_g,skin_median_b,skin_linear_luminance_median,skin_lab_l_median,overexposed_pixel_ratio,underexposed_pixel_ratio,saturated_pixel_ratio,laplacian_variance,high_frequency_noise_mad
206341332,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,160.0,2.06,-6.643856189774724,0.6780719051126377,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-7.817783121774533,5.678071905112637,2.817783121774533,-0.757783121774533,0.6912442364458792,15673,0.31236049107142855,0.6941176470588235,0.5411764705882353,0.47058823529411764,0.2902161778407469,60.8007029788011,0.0,0.00401965163019205,0.0014036878708607158,0.011932212166419433,0.013250972403495459
206342969,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,211.0,7.5,-5.643567679616601,1.0772429989324603,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.403097149576837,6.07724299893246,1.403097149576837,6.096902850423163,0.0588235290657437,20323,0.4050342793367347,0.5098039215686274,0.34509803921568627,0.27058823529411763,0.12115271040988693,41.39874111164903,0.0,0.003444373370073316,0.001082517344880185,0.008093211729025336,0.011297995790606623
206342969-1,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,320.0,-0.19,-5.643856189774724,1.6780719051126378,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.817783121774532,6.678071905112637,0.817783121774533,-1.007783121774533,-0.3456221182229396,22251,0.44345902423469385,0.7686274509803922,0.5686274509803921,0.47058823529411764,0.3345373787431483,64.52663271815233,0.0,0.001528021212529774,0.00017976720147409105,0.010894501882983914,0.016536634512260555
206409114,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,200.0,0.54,-5.643856189774724,1.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-6.49585502688717,6.0,1.4958550268871704,-0.9558550268871704,-0.009216589819278396,18506,0.3688217474489796,0.6352941176470588,0.4588235294117647,0.3686274509803922,0.21162000755987198,53.12634020870583,0.0,0.0001621095860801902,0.0,0.0049633982969217215,0.009026266462962692
206439717-1,HONOR,BVL-AN00,HONOR/BVL-AN00,0.0149253731343283,1.9,1000.0,-1.43,-6.066089190457778,3.321928094887362,1.851998837112446,6.066089190457778,7.918088027570224,-7.918088027570224,-4.596159932682863,8.321928094887362,-0.4038400673171374,-1.0261599326828625,-0.9170506870181997,17962,0.3579799107142857,0.7568627450980392,0.5725490196078431,0.47058823529411764,0.33154535518241424,64.28584299227725,0.0,0.0006680770515532791,0.0,0.008224057872222818,0.015106558612926393
206528283,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,216.0,7.2,-5.643567679616601,1.1110313123887439,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.369308836120553,6.111031312388744,1.3693088361205534,5.830691163879447,-0.11764705813148793,18479,0.3682836415816326,0.5254901960784314,0.34901960784313724,0.25098039215686274,0.12604362511886222,42.160966875203236,0.0,0.014665295741111532,0.0004870393419557335,0.014372497636863605,0.012852741567307176
206664979,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,215.0,7.6,-5.643567679616601,1.1043366598147355,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.376003488694562,6.104336659814735,1.376003488694562,6.223996511305438,0.1176470581314874,16124,0.3213488520408163,0.37254901960784315,0.24313725490196078,0.19215686274509805,0.0613921106372907,29.761000458313987,0.0,0.019846192011907716,0.00012403870007442322,0.039825653678734134,0.01978242952333446
206874086,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,214.0,7.6,-5.643567679616601,1.0976107966264224,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.382729351882875,6.097610796626422,1.3827293518828752,6.2172706481171245,0.1176470581314874,16908,0.3369738520408163,0.5019607843137255,0.36470588235294116,0.30196078431372547,0.12881157974569088,42.58363177235386,0.0,0.0046132008516678496,0.0,0.004926873446738492,0.011636349858601753
9300017987-1,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,250.0,1.19,-6.643856189774724,1.3219280948873624,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-7.173926931999808,6.321928094887363,2.173926931999808,-0.9839269319998079,0.2903225793072692,20808,0.41470025510204084,0.6196078431372549,0.5568627450980392,0.5215686274509804,0.2820719292422664,60.07546440471846,0.0,0.0011534025374855825,0.0,0.006339274205443359,0.01180163071946276
9300073600,HONOR,BVL-AN00,HONOR/BVL-AN00,0.0303030303030303,1.9,640.0,-1.69,-5.044394119358453,2.678071905112638,1.851998837112446,5.044394119358453,6.8963929564708994,-6.8963929564708994,-4.218321051358261,7.678071905112637,-0.7816789486417379,-0.908321051358262,-1.0368663546688186,18318,0.3650749362244898,0.7568627450980392,0.5607843137254902,0.4470588235294118,0.32102908325240403,63.42784521291498,0.0,0.00038213778796811876,0.008134075772464243,0.008991184187760444,0.013382030900990032
9300122741,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,390.0,6.2,-5.058605178895445,1.9634741239748859,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-4.931903523813255,6.963474123974886,-0.06809647618674486,6.268096476186745,-0.7058823487889271,17376,0.34630102040816324,0.5450980392156862,0.4117647058823529,0.35294117647058826,0.16406743159196505,47.50366380597688,0.0,0.0017840699815837937,0.0,0.00707839330109623,0.01315060766745589
9300148243,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,200.0,0.56,-5.643856189774724,1.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-6.49585502688717,6.0,1.4958550268871704,-0.9358550268871704,0.0,20616,0.4108737244897959,0.7490196078431373,0.5764705882352941,0.4627450980392157,0.33334858701849074,64.43113465845128,0.0,0.0,0.00019402405898331392,0.00764673916189531,0.013286990061722998
9300162628,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,83.0,8.9,-5.643567679616601,-0.2688167584278,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-7.749156906937097,4.7311832415722,2.749156906937097,6.150843093062903,0.8823529359861587,19415,0.38693797831632654,0.5803921568627451,0.403921568627451,0.3058823529411765,0.16565959757325305,47.708423237061936,0.0,0.001957249549317538,0.022250836981715167,0.011312285450444716,0.013009935968402274
9300170515,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,219.0,7.0,-5.058605178895445,1.1309308698264486,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-5.764446777961693,6.130930869826448,0.7644467779616928,6.235553222038307,-0.23529411626297586,20867,0.41587611607142855,0.5803921568627451,0.4196078431372549,0.3607843137254902,0.17462568337754172,48.83766439081067,0.0,0.0007188383572147409,0.0,0.017597843989668918,0.013388934590713643
9300198023,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,250.0,1.4,-6.643856189774724,1.3219280948873624,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-7.173926931999808,6.321928094887363,2.173926931999808,-0.7739269319998079,0.38709677240969226,19283,0.38430723852040816,0.7490196078431373,0.5490196078431373,0.43529411764705883,0.3115516023989985,62.638397047665805,0.0,0.0002592957527355702,0.004148732043769123,0.012874712835813647,0.014563035702726273
9300298484,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.010003,1.89,67.0,10.4,-6.643423446170754,-0.5777669993169522,1.8367724688926959,6.643423446170754,8.48019591506345,-8.48019591506345,-9.0579629143804,4.422233000683048,4.0579629143804015,6.342037085619599,1.7647058719723174,17212,0.3430325255102041,0.7450980392156863,0.5372549019607843,0.43137254901960786,0.299027994124275,61.5702644005998,0.0,0.0016848710202184522,0.0,0.024573455644551614,0.020249895747388783
9300305987,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,207.0,7.7,-5.643567679616601,1.0496307677246004,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.4307093807846964,6.049630767724601,1.4307093807846964,6.269290619215304,0.17647058719723163,17123,0.3412587691326531,0.5529411764705883,0.3607843137254902,0.2823529411764706,0.13579469726414084,43.62370044644572,0.0,0.01927232377503942,0.0016352274718215267,0.008066603394246304,0.010614252097963227
9300332900,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,640.0,-1.23,-5.643856189774724,2.678071905112638,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-4.817783121774532,7.678071905112637,-0.18221687822546695,-1.047783121774533,-0.8248847888254158,20543,0.4094188456632653,0.7450980392156863,0.5333333333333333,0.40784313725490196,0.29513686091352653,61.23233059582974,0.0,0.0002920702915835078,0.0,0.0053182706301743215,0.011458013352925536
9300332900-1,HONOR,BVL-AN00,HONOR/BVL-AN00,0.0066666666666666,1.9,50.0,3.73,-7.2288186904958955,-1.0,1.851998837112446,7.2288186904958955,9.080817527608342,-9.080817527608342,-10.080817527608342,4.0,5.0808175276083425,-1.3508175276083425,1.4608294863556246,19593,0.39048549107142855,0.6784313725490196,0.47058823529411764,0.3843137254901961,0.23045796877579286,55.11947889346028,0.0,0.0017353136324197418,0.0007145409074669524,0.011105836663153942,0.01455893005770383
9300463575,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,327.0,6.1,-5.058605178895445,1.709290635723358,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-5.1860870120647835,6.709290635723358,0.1860870120647835,5.913912987935216,-0.7647058778546713,21457,0.42763472576530615,0.5686274509803921,0.39215686274509803,0.30196078431372547,0.15548063704638546,46.37589062542231,0.0,0.00023302418791070514,4.6604837582141024e-05,0.0017849774311635798,0.0034950623484680107
9300466323,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,500.0,-0.88,-5.643856189774724,2.321928094887362,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.173926931999809,7.321928094887363,0.1739269319998078,-1.0539269319998077,-0.6635944669880439,21103,0.4205795599489796,0.788235294117647,0.592156862745098,0.4823529411764706,0.3609491465364149,66.59238278227055,0.0,0.001421598824811638,0.03336018575557977,0.0099954132755531,0.014418054889639077
9300470716,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,250.0,1.24,-6.643856189774724,1.3219280948873624,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-7.173926931999808,6.321928094887363,2.173926931999808,-0.9339269319998078,0.3133640538554652,18342,0.3655532525510204,0.7137254901960784,0.5607843137254902,0.4588235294117647,0.3095227157058118,62.46732212454115,0.0,0.0004906771344455348,0.00038163777123541596,0.006677920940321088,0.012393837834564006
9300518956,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,320.0,-0.03,-5.643856189774724,1.6780719051126378,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.817783121774532,6.678071905112637,0.817783121774533,-0.8477831217745331,-0.2718893996687125,12180,0.24274553571428573,0.7372549019607844,0.5764705882352941,0.4823529411764706,0.32846098503023824,64.03610018223321,0.0,0.0003284072249589491,0.005911330049261084,0.012902249414320055,0.01642625489122185
9300531405,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,400.0,-0.27,-5.643856189774724,2.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.49585502688717,7.0,0.4958550268871704,-0.7658550268871704,-0.38248847750005316,21042,0.4193638392857143,0.788235294117647,0.6,0.47843137254901963,0.36524354319711627,66.9186398759969,0.0,0.0018059119855527042,0.01473243988214048,0.006434778362432403,0.012822321501436943
9300552186,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,320.0,-0.07,-5.643856189774724,1.6780719051126378,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.817783121774532,6.678071905112637,0.817783121774533,-0.8877831217745331,-0.2903225793072693,18418,0.3670679209183674,0.6823529411764706,0.5215686274509804,0.4196078431372549,0.26792240164304437,58.7815274530419,0.0,0.001628841350852427,0.0002171788467803236,0.00875409015781283,0.014779575310151047
9300552851,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,400.0,-0.42,-5.643856189774724,2.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.49585502688717,7.0,0.4958550268871704,-0.9158550268871704,-0.45161290114464103,20807,0.41468032525510207,0.7803921568627451,0.5607843137254902,0.41568627450980394,0.3272281845923918,63.93584254159046,0.0,0.0005767289854375932,0.0018263084538857116,0.008445088080046223,0.01385577469010191
9300574781,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,400.0,-0.47,-5.643856189774724,2.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.49585502688717,7.0,0.4958550268871704,-0.9658550268871704,-0.474654375692837,18832,0.3753188775510204,0.7607843137254902,0.5254901960784314,0.403921568627451,0.29688139655893286,61.38420261202912,0.0,0.0009027187765505522,0.0014868309260832626,0.012674625164841717,0.016494224796763504
9300577026,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,250.0,0.41,-5.643856189774724,1.3219280948873624,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-6.173926931999808,6.321928094887363,1.1739269319998078,-0.7639269319998079,-0.06912442364458794,19026,0.37918526785714285,0.7058823529411765,0.5450980392156862,0.4392156862745098,0.29330122412287485,61.071879006345135,0.0,0.002207505518763797,0.00042047724166929465,0.01982793552136862,0.019714683982854576
9300655391,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,184.0,7.0,-5.058605178895445,0.8797057662822882,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-6.0156718815058525,5.879705766282288,1.0156718815058534,5.984328118494147,-0.23529411626297586,19889,0.39638472576530615,0.6470588235294118,0.4745098039215686,0.3607843137254902,0.22554442156180082,54.61040230631774,0.0,5.027904872039821e-05,0.0,0.010046225027356881,0.013236828400602236
9300706043,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.010002,1.89,139.0,9.2,-6.643567679616601,0.47508488294878265,1.8367724688926959,6.643567679616601,8.480340148509297,-8.480340148509297,-8.005255265560514,5.475084882948782,3.005255265560515,6.194744734439484,1.0588235231833898,18114,0.3610092474489796,0.5607843137254902,0.34509803921568627,0.2529411764705882,0.13059225727362594,42.85234831293383,0.0,0.0027050899856464615,5.520591807441758e-05,0.013342834552852512,0.012600242771380341
9300764848-1,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,250.0,0.32,-5.643856189774724,1.3219280948873624,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-6.173926931999808,6.321928094887363,1.1739269319998078,-0.8539269319998077,-0.11059907783134068,18395,0.36660953443877553,0.7019607843137254,0.5529411764705883,0.45098039215686275,0.2993905527915935,61.60160195096675,0.0,0.0017396031530307148,0.0,0.012201351863462283,0.01449613084102658
9300768221,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,64.0,3.15,-6.643856189774724,-0.6438561897747247,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-9.139711216661896,4.356143810225276,4.139711216661895,-0.9897112166618949,1.1935483815965513,21667,0.431819993622449,0.6784313725490196,0.5019607843137255,0.4117647058823529,0.25106235855941683,57.178784351623435,0.0,0.0023076568052799186,0.000369225088844787,0.01307744179524908,0.017195779978637506
9300800427,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,800.0,-1.31,-5.643856189774724,3.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-4.49585502688717,8.0,-0.5041449731128296,-0.8058550268871705,-0.8617511481025294,20740,0.4133450255102041,0.6862745098039216,0.5176470588235295,0.43529411764705883,0.2696598274436101,58.94282730328423,0.0,0.001253616200578592,0.02000964320154291,0.006472212992211188,0.009913006643728944
9300858338,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.010002,1.89,129.0,9.4,-6.643567679616601,0.36737106564852945,1.8367724688926959,6.643567679616601,8.480340148509297,-8.480340148509297,-8.112969082860769,5.36737106564853,3.1129690828607677,6.287030917139233,1.1764705813148781,16382,0.3264907525510204,0.8117647058823529,0.6039215686274509,0.48627450980392156,0.3801203420681475,68.02948329424062,0.0,0.0021975338786472958,0.007508240752044927,0.04089747878643579,0.028073214478702285
9300874275,HONOR,BVL-AN00,HONOR/BVL-AN00,0.0076923076923076,1.9,125.0,3.92,-7.022367813028472,0.32192809488736235,1.851998837112446,7.022367813028472,8.874366650140917,-8.874366650140917,-8.552438555253556,5.321928094887363,3.5524385552535547,0.36756144474644525,1.5483870896387693,18672,0.3721301020408163,0.5843137254901961,0.4980392156862745,0.4627450980392157,0.22810289432613665,54.87638978379739,0.0,0.0,0.0,0.0017296385173164526,0.005659407886862091
9300896449,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,80.0,1.58,-5.643856189774724,-0.3219280948873623,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-7.817783121774533,4.678071905112637,2.817783121774533,-1.237783121774533,0.4700460807831978,17060,0.3400031887755102,0.6627450980392157,0.5176470588235295,0.43137254901960786,0.25985015294928837,58.022823740662375,0.0,5.861664712778429e-05,0.0,0.005963278777131863,0.009879017355991181
9300907970,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,193.0,7.2,-5.643567679616601,0.9486008474933557,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.531739301015942,5.948600847493355,1.531739301015942,5.668260698984058,-0.11764705813148793,20741,0.41336495535714285,0.5450980392156862,0.3568627450980392,0.2901960784313726,0.13428860428664358,43.4024525279673,0.0,0.0026999662504218697,0.009642736608649534,0.017268584197049873,0.015948739330176154
9300938876-1,HONOR,BVL-AN00,HONOR/BVL-AN00,0.04,2.0,400.0,-1.17,-4.643856189774724,2.0,2.0,4.643856189774724,6.643856189774724,-6.643856189774724,-4.643856189774724,7.0,-0.35614381022527564,-0.8138561897747243,-0.7972350193675806,19564,0.3899075255102041,0.7058823529411765,0.5137254901960784,0.403921568627451,0.2678629582204475,58.775996505874566,0.0,0.0006644857902269475,5.1114291555919034e-05,0.006371603031253109,0.011941737929692628
9300980658,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,284.0,6.6,-5.058605178895445,1.5058909297299572,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-5.389486718058184,6.505890929729957,0.38948671805818424,6.210513281941815,-0.4705882325259517,15785,0.31459263392857145,0.4745098039215686,0.3333333333333333,0.24705882352941178,0.10853252872030282,39.332203202003186,0.0,0.0029775102945834653,0.004878048780487805,0.023449983337113914,0.013522084363087314
9301000063,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,640.0,-0.92,-5.643856189774724,2.678071905112638,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-4.817783121774532,7.678071905112637,-0.18221687822546695,-0.7377831217745331,-0.6820276466266008,19860,0.3958067602040816,0.6862745098039216,0.5176470588235295,0.396078431372549,0.2649833016397083,58.507071118159914,0.0,0.0016112789526686808,5.0352467270896274e-05,0.009843245798802776,0.015236303508385654
9301001640,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,80.0,2.94,-6.643856189774724,-0.3219280948873623,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-8.817783121774532,4.678071905112637,3.817783121774533,-0.8777831217745331,1.0967741884941282,20325,0.40507413903061223,0.788235294117647,0.5803921568627451,0.4627450980392157,0.3487195273904776,65.64885115849127,0.0,0.0003936039360393604,4.920049200492005e-05,0.01187771499806517,0.01762040704834847
9301027515,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,318.0,6.2,-5.058605178895445,1.6690267655096307,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-5.226350882278511,6.6690267655096305,0.22635088227851075,5.973649117721489,-0.7058823487889271,15530,0.3095105229591837,0.6470588235294118,0.4470588235294118,0.36470588235294116,0.2074143208727235,52.66533897975918,0.0,0.0036059240180296203,0.0,0.01954710994601996,0.01901967941503748
9301078546,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,131.0,8.5,-5.643567679616601,0.3895668117627256,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-7.0907733367465715,5.389566811762726,2.0907733367465715,6.4092266632534285,0.6470588197231828,17025,0.3393056441326531,0.5764705882352941,0.4117647058823529,0.3333333333333333,0.16925480186360847,48.1660032289476,0.0,0.0007048458149779736,0.0,0.0035517745302743736,0.009656012330403654
9301127865,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,203.0,7.6,-5.643567679616601,1.0214797274104515,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.458860421098846,6.021479727410451,1.458860421098846,6.141139578901154,0.1176470581314874,18253,0.3637794961734694,0.5764705882352941,0.4117647058823529,0.33725490196078434,0.17032391103674172,48.30082269808727,0.0,0.01172410014792089,0.000547855147099107,0.033995446202800574,0.02162764117688236
9301133685,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,329.0,6.2,-5.058605178895445,1.7180875839605168,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-5.177290063827624,6.718087583960517,0.17729006382762424,6.022709936172376,-0.7058823487889271,12865,0.2563974808673469,0.6823529411764706,0.48627450980392156,0.4,0.24421208682161866,56.50707307744629,0.0,0.002642829382044306,0.0,0.007326790976406945,0.011564866988422868
9301147034,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,640.0,-1.15,-5.643856189774724,2.678071905112638,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-4.817783121774532,7.678071905112637,-0.18221687822546695,-0.967783121774533,-0.7880184295483021,17592,0.35060586734693877,0.7137254901960784,0.5098039215686274,0.3568627450980392,0.264771404290264,58.48720563861478,0.0,0.0,0.0002842201000454752,0.006169485318431123,0.010306868781114717
9301159257,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,80.0,2.77,-6.643856189774724,-0.3219280948873623,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-8.817783121774532,4.678071905112637,3.817783121774533,-1.047783121774533,1.018433175030262,17947,0.3576809630102041,0.5882352941176471,0.43137254901960786,0.34509803921568627,0.18148500400837095,49.67572933302918,0.0,0.011143923775561376,0.0002228784755112275,0.015247442861861636,0.016927354396808265
9301197860,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.020004,1.89,233.0,7.2,-5.643567679616601,1.2203299548795556,1.8367724688926959,5.643567679616601,7.480340148509297,-7.480340148509297,-6.260010193629742,6.220329954879555,1.2600101936297419,5.939989806370258,-0.11764705813148793,16222,0.3233019770408163,0.5333333333333333,0.3764705882352941,0.3215686274509804,0.14234019949947974,44.566690844382,0.0,0.0028356552829490816,0.0,0.014209011292741148,0.02131634892936349
A000010548,HONOR,BVL-AN00,HONOR/BVL-AN00,0.0045454545454545,1.9,800.0,0.66,-7.781359713524674,3.0,1.851998837112446,7.781359713524674,9.63335855063712,-9.63335855063712,-6.633358550637119,8.0,1.6333585506371193,-0.9733585506371193,0.046082949096391934,17133,0.34145806760204084,0.7725490196078432,0.5529411764705883,0.43137254901960786,0.32067766768264816,63.39885288180105,0.0,0.0009922372030584253,0.000408568260082881,0.01671558591251387,0.021290783261122295
A000104693,HONOR,BVL-AN00,HONOR/BVL-AN00,0.0071428571428571,1.9,1250.0,-0.62,-7.129283016944975,3.643856189774725,1.851998837112446,7.129283016944975,8.981281854057421,-8.981281854057421,-5.337425664282696,8.643856189774725,0.33742566428269605,-0.957425664282696,-0.543778799337425,18448,0.3676658163265306,0.7372549019607844,0.5490196078431373,0.4470588235294118,0.3049895959169799,62.08237190603192,0.0,0.000758889852558543,0.0008673026886383347,0.01183712241279196,0.013076271701330711
A000119489,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,500.0,-0.67,-5.643856189774724,2.321928094887362,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-5.173926931999809,7.321928094887363,0.1739269319998078,-0.8439269319998078,-0.5668202738856208,20070,0.39999202806122447,0.6862745098039216,0.5215686274509804,0.43529411764705883,0.2706013429238021,59.029946757630796,0.0,0.0008470353761833582,0.009118086696562033,0.008771509586637385,0.012684236712931922
A000137479,HONOR,BVL-AN00,HONOR/BVL-AN00,0.01,1.9,320.0,0.8,-6.643856189774724,1.6780719051126378,1.851998837112446,6.643856189774724,8.49585502688717,-8.49585502688717,-6.817783121774532,6.678071905112637,1.817783121774533,-1.017783121774533,0.11059907783134065,18269,0.3640983737244898,0.6941176470588235,0.5254901960784314,0.4235294117647059,0.272395112921044,59.19536869407419,0.0,0.0,0.0,0.009461424117455713,0.014481974177461157
A000181243-1,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,200.0,0.57,-5.643856189774724,1.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-6.49585502688717,6.0,1.4958550268871704,-0.9258550268871705,0.004608294909639147,18065,0.3600326849489796,0.7333333333333333,0.5490196078431373,0.4627450980392157,0.3072076842496239,62.27120395007168,0.0,5.535566011624689e-05,0.0021588707445336286,0.00970325893277279,0.014819306685502954
A000184787,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,175.0,7.3,-5.058605178895445,0.8073549220576041,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-6.0880227257305375,5.807354922057604,1.0880227257305375,6.211977274269462,-0.05882352906574422,17432,0.3474170918367347,0.6784313725490196,0.47843137254901963,0.396078431372549,0.2373738774865506,55.823896347831315,0.0,0.0005736576411197798,0.0,0.007700589890361187,0.013188325434299446
A000222758,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,278.0,6.8,-5.058605178895445,1.4750848829487826,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-5.420292764839359,6.475084882948782,0.42029276483935885,6.379707235160641,-0.35294117439446376,18599,0.3706752232142857,0.5450980392156862,0.3764705882352941,0.30196078431372547,0.1444919102809946,44.87035484452943,0.0,0.002742082907683209,0.0008064949728480026,0.027587342529318597,0.01824341206065311
A000247949,Xiaomi,M2006J10C,Xiaomi/M2006J10C,0.030006,1.89,187.0,7.0,-5.058605178895445,0.903038270112912,1.8367724688926959,5.058605178895445,6.895377647788141,-6.895377647788141,-5.992339377675229,5.903038270112912,0.9923393776752292,6.007660622324771,-0.23529411626297586,18962,0.37790975765306123,0.5725490196078431,0.396078431372549,0.30980392156862746,0.16148584531313606,47.16882659249699,0.0,0.0039025419259571775,5.273705305347537e-05,0.02727695520263977,0.019570531779723867
A000267871,HONOR,BVL-AN00,HONOR/BVL-AN00,0.02,1.9,800.0,-1.32,-5.643856189774724,3.0,1.851998837112446,5.643856189774724,7.49585502688717,-7.49585502688717,-4.49585502688717,8.0,-0.5041449731128296,-0.8158550268871705,-0.8663594430121686,17804,0.35483099489795916,0.6901960784313725,0.5372549019607843,0.4235294117647059,0.279960379615975,59.885158774007536,0.0,0.00331386205347113,5.616715344866322e-05,0.005260903539352838,0.011093013378141251
