epoch,lambda_pair,train_total_loss,train_supervised_loss,train_pair_loss,validation_masked_smooth_l1,learning_rate,val_masked_smooth_l1_M,val_masked_smooth_l1_H,val_mae_M,val_mae_H,val_rmse_M,val_rmse_H,val_mean_predictor_mae_M,val_mean_predictor_mae_H,val_prediction_mean_M,val_prediction_mean_H,val_target_mean_M,val_target_mean_H,val_prediction_variance_M,val_prediction_variance_H,val_target_variance_M,val_target_variance_H,val_variance_ratio_M,val_variance_ratio_H,val_zero_saturation_fraction_M,val_zero_saturation_fraction_H,val_one_saturation_fraction_M,val_one_saturation_fraction_H,val_pearson_M,val_pearson_H,val_spearman_M,val_spearman_H
11,0.1,0.08268049420751632,0.07878654746226967,0.03893946805831511,0.07772595098563821,0.0005940969666355698,0.003877266188891238,0.1515746357823852,0.02181935414258914,0.1968576634061726,0.02792689929539824,0.23927243646364343,0.25288774479401205,0.25033884629319825,0.4856499823791724,0.504378727891791,0.4971986025939059,0.49812038120817864,0.08865117361287886,0.030668071411641462,0.08505249445763427,0.08396737947917776,1.042311271153101,0.36523792455910253,0.0,0.0,0.0,0.0,0.9972102046012878,0.569306492805481,0.9974661612425187,0.5455108264787849
12,0.1,0.08214696391671895,0.07819449561908841,0.03952468353351578,0.07759252864600516,0.0005318638645048923,0.0032365728346575385,0.1519484844573528,0.019917547927567517,0.19686736299546412,0.025489241017573282,0.2420715358426287,0.25288774479401205,0.25033884629319825,0.49148684692710654,0.48394085288369704,0.4971986025939059,0.49812038120817864,0.0881100597783965,0.02490874351741973,0.08505249445763427,0.08396737947917776,1.0359491551689322,0.29664786101365237,0.0,0.0,0.0,0.0,0.9971489906311035,0.5573530793190002,0.9976117141421491,0.5352601208953245
13,0.1,0.0815823343899101,0.07757565549612046,0.040066788653470575,0.07550745695419543,0.0004691361354951082,0.0028084033244433248,0.14820651058394754,0.018486931255927836,0.1928922933249893,0.023737793961863866,0.23811983209071777,0.25288774479401205,0.25033884629319825,0.5050378062119635,0.4819136168200454,0.4971986025939059,0.49812038120817864,0.08572904009445292,0.03115951738625064,0.08505249445763427,0.08396737947917776,1.0079544479104685,0.3710907447573445,0.0,0.0,0.0,0.0,0.9975895881652832,0.5764043927192688,0.9976517245629555,0.5513042110914846
14,0.1,0.08059945534467697,0.07649359793514013,0.04105857434910722,0.07693987526989815,0.00040690303336443076,0.003038533261431153,0.15084121727836514,0.01906858767136633,0.19561372544109726,0.024747481384064515,0.24051359829285443,0.25288774479401205,0.25033884629319825,0.4927203276742729,0.5056388331515893,0.4971986025939059,0.49812038120817864,0.08726576835567343,0.027196179095509032,0.08505249445763427,0.08396737947917776,1.0260224454573947,0.3238898160714083,0.0,0.0,0.0,0.0,0.9971925020217896,0.5620501637458801,0.9974903122390171,0.539342103497956
15,0.1,0.07982471596561372,0.07573113196715713,0.04093583970766049,0.0792762914604989,0.0003461460113097141,0.002702397598213091,0.15585018532278472,0.017957128796741384,0.19993981920857265,0.023282066683581962,0.24747059125482854,0.25288774479401205,0.25033884629319825,0.4953105705573164,0.46078840324087567,0.4971986025939059,0.49812038120817864,0.08412039603897992,0.02744083630551128,0.08505249445763427,0.08396737947917776,0.9890409043897161,0.3268035334164032,0.0,0.0,0.0,0.0,0.9973292946815491,0.5409958958625793,0.997575915483533,0.5270592120035005
16,0.1,0.07930811019279063,0.07512528884448111,0.04182821417418309,0.07470897098499589,0.00028782324386324637,0.0024830264854663283,0.14693491548452545,0.017232927210564526,0.19153827071532845,0.022328228783746483,0.23616640138381864,0.25288774479401205,0.25033884629319825,0.49511371728399867,0.49094460041230886,0.4971986025939059,0.49812038120817864,0.08205543293906323,0.024970145988796544,0.08505249445763427,0.08396737947917776,0.9647622149393406,0.2973791267951698,0.0,0.0,0.0,0.0,0.9977145195007324,0.5858999490737915,0.9977406117291789,0.5675546142620862
17,0.1,0.07920267352089286,0.075005633309111,0.04197040222240612,0.07594505643874848,0.00023285451590799116,0.0029352802055726958,0.14895483267192428,0.018380580120479828,0.19400687315749596,0.024272629997232294,0.2386239068140033,0.25288774479401205,0.25033884629319825,0.49083352803088925,0.5264980606454931,0.4971986025939059,0.49812038120817864,0.08066013205052838,0.024251506061947148,0.08505249445763427,0.08396737947917776,0.9483570419055284,0.28882056594324274,0.0,0.0,0.0,0.0,0.9975309371948242,0.5817703604698181,0.9976963324261526,0.5669856109261908
18,0.1,0.07845556975379586,0.07432026274949312,0.041353069640975446,0.0736708337718955,0.00018210671712052954,0.0024512591983996412,0.14489040834539135,0.017217723543174954,0.18943370093048179,0.02216827461059881,0.2351304651675514,0.25288774479401205,0.25033884629319825,0.5005032963293942,0.4872557397346794,0.4971986025939059,0.49812038120817864,0.08491211648198349,0.028120574729887965,0.08505249445763427,0.08396737947917776,0.9983495137144895,0.33489880122865223,0.0,0.0,0.0,0.0,0.9976980686187744,0.5909259915351868,0.9977491216536042,0.5702195379679108
19,0.1,0.07783674047142267,0.0736273430576548,0.04209397440762259,0.07343224537073534,0.0001363801706030051,0.0025136420479585,0.14435084869351217,0.017100579665185536,0.1887144760511034,0.02245566992332338,0.23450798215206595,0.25288774479401205,0.25033884629319825,0.4923455623137319,0.4844217010853689,0.4971986025939059,0.49812038120817864,0.08475964477608494,0.030236716459715623,0.08505249445763427,0.08396737947917776,0.9965568360644002,0.3601007515926316,0.0,0.0,0.0,0.0,0.9977182149887085,0.5954843163490295,0.9977377391437392,0.583844924681465
20,0.1,0.0771263651907444,0.0728425854332745,0.04283779788631946,0.07379200820229889,9.639601130971386e-05,0.002549829639277029,0.14503418676532076,0.017154417870525657,0.189269139988068,0.022620194141283117,0.23661225113951087,0.25288774479401205,0.25033884629319825,0.4937153304195188,0.4831060735767306,0.4971986025939059,0.49812038120817864,0.08383724092708983,0.03339778277764388,0.08505249445763427,0.08396737947917776,0.9857117238207543,0.3977471130431773,0.0,0.0,0.0,0.0,0.9976423382759094,0.5884470343589783,0.9976844372999668,0.5769251942688599
21,0.1,0.07622898728437721,0.07189820382110775,0.04330783487744629,0.07223213881756584,6.278481331809018e-05,0.0025325049688942496,0.1419317726662374,0.01754162391303643,0.18623950655945698,0.022535998111522473,0.23186437763831202,0.25288774479401205,0.25033884629319825,0.5008846025663808,0.49806218200536917,0.4971986025939059,0.49812038120817864,0.08533622662852586,0.029628092725586586,0.08505249445763427,0.08396737947917776,1.0033359653082594,0.35285241613302654,0.0,0.0,0.0,0.0,0.9976468682289124,0.60518479347229,0.9977427556263477,0.5887029999797567
22,0.1,0.07579728404097259,0.07145756326690317,0.04339720789147541,0.07215088789880991,3.607664529881847e-05,0.0024812427254194084,0.1418205330722004,0.01715826671221363,0.18601732867816512,0.022319022833925124,0.2316362688418139,0.25288774479401205,0.25033884629319825,0.49488387294437663,0.48241592106531456,0.4971986025939059,0.49812038120817864,0.08462442885867638,0.02918317981109214,0.08505249445763427,0.08396737947917776,0.9949670423931998,0.34755377614623534,0.0,0.0,0.0,0.0,0.9976604580879211,0.6095145344734192,0.9977142071315027,0.5982625594165998
23,0.1,0.07598277593329548,0.07164033462516964,0.04342441423535347,0.07158429569433866,1.669271101624884e-05,0.002464109157263958,0.14070448223141335,0.017390468377526988,0.18481234782900918,0.022239313230764342,0.23079273803511238,0.25288774479401205,0.25033884629319825,0.49978089578273516,0.4949032220895932,0.4971986025939059,0.49812038120817864,0.08348982034515087,0.030230554983622204,0.08505249445763427,0.08396737947917776,0.9816269455417115,0.3600273721906348,0.0,0.0,0.0,0.0,0.9977342486381531,0.6106463074684143,0.9977428204503277,0.5993841152941943
24,0.1,0.07569043942540885,0.07138755542077124,0.04302883981615305,0.07159961195774216,4.938706693418358e-06,0.0024423004645029696,0.14075692345098134,0.017091987277001366,0.18488433972845267,0.022149121323787685,0.23072623147602475,0.25288774479401205,0.25033884629319825,0.49623554540496895,0.49258617782111674,0.4971986025939059,0.49812038120817864,0.08497529613243224,0.03068328350589944,0.08505249445763427,0.08396737947917776,0.9990923449606703,0.3654190912735139,0.0,0.0,0.0,0.0,0.9977137446403503,0.6116430759429932,0.9977360668228696,0.6018155697441656
25,0.1,0.07574353861920535,0.07149263214170933,0.04250906425192952,0.07148928265773921,1e-06,0.0024182819912184923,0.14056028332425993,0.0170702862222431,0.18466748587735476,0.02203811466233375,0.23060936884396377,0.25288774479401205,0.25033884629319825,0.49771820783461784,0.4925558742285075,0.4971986025939059,0.49812038120817864,0.08473184200699771,0.03102475833725929,0.08505249445763427,0.08396737947917776,0.9962299465444099,0.36948584711939014,0.0,0.0,0.0,0.0,0.9977386593818665,0.6121317148208618,0.997751530774857,0.6021922530889461
