epoch,train_loss,inner_val_loss,inner_val_macro_auc
1,0.6347579076886177,1.0393802046775817,0.7351164797238998
2,0.39586555361747744,1.143671202659607,0.7592752372735116
3,0.2701145738363266,0.8533586382865905,0.7687661777394306
4,0.2614044338464737,0.7026099443435669,0.7886108714408974
5,0.24897248074412345,0.635762345790863,0.7825711820534944
6,0.23355841636657715,0.6988763928413391,0.7894736842105263
7,0.23219294250011444,0.9344075798988343,0.7929249352890423
8,0.20952893793582916,0.7868162035942078,0.7937877480586712
9,0.20302026867866516,0.6830883860588074,0.8032786885245902
10,0.19226617217063904,0.698212206363678,0.7937877480586712
11,0.19646072760224342,0.7973931908607483,0.7877480586712683
12,0.19749089553952218,0.7513476967811584,0.8041415012942191
13,0.1874235451221466,0.6922399878501893,0.808455565142364
14,0.20293811112642288,0.7288519382476807,0.8041415012942192
15,0.19404361248016358,0.7083446860313416,0.807592752372735
16,0.19834712371230126,0.7066736817359924,0.823123382226057
17,0.21125410199165345,0.7613821148872375,0.7972389991371873
18,0.2013666234910488,0.7327161312103272,0.8075927523727352
19,0.20720557644963264,0.6698892474174499,0.7782571182053494
20,0.2069156289100647,0.7294603705406189,0.7851596203623814
21,0.20257303342223168,0.7751640558242798,0.8041415012942191
22,0.18901056423783302,0.6598791956901551,0.7998274374460742
23,0.19488123133778573,0.7896414399147034,0.7756686798964625
24,0.1909427635371685,0.7979105830192565,0.7817083692838654
25,0.1836007572710514,0.7073052406311036,0.7937877480586712
26,0.18590440824627877,0.6900883436203002,0.7851596203623815
