latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,retry_count,retry_exhausted,exposure_ev,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
AM3_M0.90_H0.02_Full_6,0.9,0.02,Full,6,Canon 600D,FL11,1.0,1,False,-0.021901826753395415,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Full_7,0.9,0.02,Full,7,Canon 600D,D65,1.0,1,False,-0.030242643483680387,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Full_7,0.9,0.02,Full,7,Canon 600D,A,1.0,1,False,-0.10114746471883751,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Full_7,0.9,0.02,Full,7,Canon 600D,FL2,1.0,1,False,-0.3303509100097476,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Full_7,0.9,0.02,Full,7,Canon 600D,FL11,1.0,1,False,-0.2660985925092655,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_0,0.9,0.02,Mild,0,Canon 600D,D65,0.923828125,1,False,-0.03017550361332938,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_0,0.9,0.02,Mild,0,Canon 600D,A,0.923828125,1,False,-0.381012030510524,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_0,0.9,0.02,Mild,0,Canon 600D,FL2,0.923828125,1,False,-0.21123869609371582,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_0,0.9,0.02,Mild,0,Canon 600D,FL11,0.923828125,1,False,0.22721022846856165,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_1,0.9,0.02,Mild,1,Canon 600D,D65,0.80584716796875,1,False,0.28830433157961566,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_1,0.9,0.02,Mild,1,Canon 600D,A,0.80584716796875,1,False,0.10239236152525732,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_1,0.9,0.02,Mild,1,Canon 600D,FL2,0.80584716796875,1,False,-0.2414411098304035,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_1,0.9,0.02,Mild,1,Canon 600D,FL11,0.80584716796875,1,False,0.12588612103666208,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_2,0.9,0.02,Mild,2,Canon 600D,D65,0.8998565673828125,1,False,0.22387951547513885,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_2,0.9,0.02,Mild,2,Canon 600D,A,0.8998565673828125,1,False,-0.07885185648759785,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
