effect,observation_space,m,h,camera_name,illuminant_name,max_abs_error,relative_error
exposure,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,1.66533453694e-16,3.66799995399e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,3.33066907388e-16,4.72820710321e-16
exposure,spectral_radiance,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 1DMarkIII,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 20D,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 20D,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 20D,D65,5.55111512313e-17,1.22164257608e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 20D,D65,1.11022302463e-16,1.57920996471e-16
exposure,spectral_radiance,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 20D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 300D,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 300D,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 300D,D65,1.66533453694e-16,3.54029196813e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 300D,D65,2.22044604925e-16,3.1155184496e-16
exposure,spectral_radiance,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 300D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 40D,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 40D,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 40D,D65,2.22044604925e-16,4.56059003784e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 40D,D65,2.22044604925e-16,3.13141110764e-16
exposure,spectral_radiance,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 40D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 500D,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 500D,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 500D,D65,2.22044604925e-16,4.0489566284e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 500D,D65,2.22044604925e-16,3.36447193743e-16
exposure,spectral_radiance,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 500D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 50D,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 50D,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 50D,D65,1.11022302463e-16,2.0317518715e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 50D,D65,3.33066907388e-16,4.97100613578e-16
exposure,spectral_radiance,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 50D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,5.55111512313e-17,1.1634803875e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,1.11022302463e-16,1.61761082606e-16
exposure,spectral_radiance,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 5DMarkII,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 600D,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 600D,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 600D,D65,5.55111512313e-17,1.07737741681e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 600D,D65,5.55111512313e-17,8.00645650093e-17
exposure,spectral_radiance,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 600D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Canon 60D,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Canon 60D,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Canon 60D,D65,1.11022302463e-16,2.1474770183e-16
exposure,camera_rgb_wb,0.2,0.2,Canon 60D,D65,1.11022302463e-16,1.60146898558e-16
exposure,spectral_radiance,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Canon 60D,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Hasselblad H2,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Hasselblad H2,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,5.55111512313e-17,1.33377098611e-16
exposure,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,1.11022302463e-16,1.53133558265e-16
exposure,spectral_radiance,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Hasselblad H2,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D3X,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D3X,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,2.77555756156e-16,5.86174520887e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,2.77555756156e-16,3.93525854339e-16
exposure,spectral_radiance,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D3X,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D200,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D200,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D200,D65,1.66533453694e-16,3.94498229334e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D200,D65,2.22044604925e-16,3.14883876695e-16
exposure,spectral_radiance,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D200,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D3,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D3,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D3,D65,2.22044604925e-16,5.25443669341e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D3,D65,2.22044604925e-16,3.16704424061e-16
exposure,spectral_radiance,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D3,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D300s,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D300s,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,1.66533453694e-16,3.90607007886e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,2.22044604925e-16,3.23044907692e-16
exposure,spectral_radiance,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D300s,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D40,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D40,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D40,D65,8.32667268469e-17,1.95261304055e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D40,D65,1.11022302463e-16,1.58449150774e-16
exposure,spectral_radiance,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D40,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D50,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D50,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D50,D65,2.22044604925e-16,5.22561799117e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D50,D65,3.33066907388e-16,4.66735174254e-16
exposure,spectral_radiance,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D50,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D5100,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D5100,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,1.11022302463e-16,2.38728575377e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,1.11022302463e-16,1.60352415548e-16
exposure,spectral_radiance,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D5100,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D700,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D700,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D700,D65,1.11022302463e-16,2.56243280551e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D700,D65,1.11022302463e-16,1.5818063096e-16
exposure,spectral_radiance,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D700,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D80,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D80,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D80,D65,5.55111512313e-17,1.39435293768e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D80,D65,1.11022302463e-16,1.56584160413e-16
exposure,spectral_radiance,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D80,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nikon D90,D65,8.67361737988e-19,1.23273320998e-16
exposure,cie_xyz,0.2,0.2,Nikon D90,D65,1.11022302463e-16,1.93155858056e-16
exposure,camera_rgb_raw,0.2,0.2,Nikon D90,D65,2.22044604925e-16,5.24028888346e-16
exposure,camera_rgb_wb,0.2,0.2,Nikon D90,D65,2.22044604925e-16,3.24176918433e-16
exposure,spectral_radiance,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nikon D90,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,cie_xyz,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,camera_rgb_raw,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,camera_rgb_wb,0.2,0.2,Nokia N900,D65,0.0,0.0
exposure,spectral_radiance,0.2,0.2,Nokia N900,D65,8.67361737988e-19,1.23273320998e-16
